,avg_labeled_utterance,transitions,self_mentions,hedges,code_glosses,chronological_markers,adverbs_of_degree,attitude_markers,place_time_svo,engagement_markers,causal_markers,explicit_references,boosters,deontic_modal_words,always,therefore,situation_dependent_references,then,frame_markers,negative_connotations,self-mentions,evidentials,emotional_self_disclosures,positive_connotations,idioms,endophoric_markers,additionally,slang_and_colloquialisms,and,purpose,figurative_language,pleonasms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
causal_markers,0.06338351950074285,-0.08365440212664248,0.018432563621478125,-0.04092095313980656,-0.01925474565652343,-0.0033795236598137194,0.0008183651581925004,-0.05307225058117079,-0.0476718256416824,0.028559529527131713,1.0,-0.1048064192243042,-0.027853755167639545,-0.019210322183077055,-0.01012564854896497,-0.01012564854896497,-0.0628179028636588,-0.01012564854896497,-0.06505151381388269,-0.013518413974749583,-0.010125648548964984,-0.033939856507965306,-0.022489983264457128,-0.024431799154869413,-0.034718653157631424,-0.0006646852403440675,-0.010125648548964965,-0.019881176013777778,-0.010125648548964968,-0.010125648548964966,-0.03063404337549043,-0.01659824490050427,-0.0016245899432014174,0.0399599338046981,0.03717961004321398,-0.057953777461683335,-0.033890172321439455,-0.05784876977073877,0.04287212683443286,0.04683853804272741,0.3094148213062896,0.06167278718472385,-0.0021698456740212625,-0.022838290210374663,-0.0036306732569022712,0.014215319678249396,-0.041991566348788145,-0.043155098781904,0.0906845452051991,-0.029277867576585567,-0.024527465460418122,0.07929690902485667,-0.02877959633197308,0.026961507451372924,0.04778335556157522,0.0928978283469859,0.03372666151150488,-0.00021024246043082096,0.09631494482781211,-0.01687835318187449,-0.04061246160326679,-0.027826825967086306,0.004843577895977602,0.10580387537078638,0.002547047477315148,0.03452757411966033,0.06676880254999903,-0.024912351539154897,-0.032621048623970535,0.06371575745343451,-0.019475053056961036,0.03927818124157368,-0.013298363176477004,-0.0462362681871797,-0.04607362445732473,-0.035961620723913824,0.0219701235626399,-0.014521586108805655,-0.07262280715087858,-0.009756610237409872,-0.09201056858842459,-0.02284748429143518,-0.04252683194406014,0.0213231892568184,0.021518072363748638,0.023220901170005616,0.008377085896937753,-0.0006037270803263518,0.11509277797928595,-0.013749107637448615,-0.006640156589806422,-0.05378557346876076,-0.024202766771886246,-0.018481452126503324,0.11505620963527487,-0.038780568752076465,0.0934344288997387,0.22183352699959338,0.4968447556026387
explicit_references,-0.03244330434745991,-0.10530876072983175,-0.059983483053709694,-0.10097585227247986,-0.03950805811791355,0.02997466642136124,-0.05861039719009758,0.011492484724854155,0.019879652855980406,-0.047800646411803434,-0.1048064192243042,1.0,-0.03583574626525909,-0.053766981356524,0.11124449535797913,0.11124449535797913,0.08045859474983237,0.11124449535797913,-0.03561095658333779,-0.027871637883901557,-0.011379572168650489,0.018040276334153667,-0.025275061285411907,0.04525323276714302,-0.0029839916601071153,0.04594708584426952,-0.011379572168650499,-0.008191096281550861,-0.011379572168650506,-0.01137957216865051,0.036220121662437106,-0.018653711394864745,0.0243313065427738,-0.09290757838803346,-0.08004304415518088,0.04717086985496133,-0.001597155541045037,0.06299090437859868,-0.04229517710187585,-0.10171303677639339,-0.12987253590039563,0.043167683952944284,-0.07312883846363255,-0.006449044097788427,-0.07887224986063751,-0.09326518579742228,0.13263880482211457,0.1240263768896698,-0.04282167435925382,-0.007022250063901557,-0.02250723607618587,-0.05368511062094111,-0.03683203215107369,-0.07428447828700346,-0.06992788540655716,-0.014104866154722458,-0.025409215168966028,-0.029892341940404975,-0.1296014181765592,-0.07063877832839194,-0.010529517768171003,0.09460412661756662,0.016506120498128836,-0.054983426769874916,-0.08488610914627846,-0.043341752465403886,-0.006177059866965825,-0.03396728282970729,-0.08338481590330031,-0.06304460182440884,0.12040011473308643,-0.15165268489808392,-0.07877317008573184,0.11554641964195533,0.03802689063799562,0.0980251913854479,-0.06128692235554638,-0.07097995197446272,0.07189273136575727,-0.00048259204509544783,0.10329384599706978,-0.00821485781757657,0.16030162437515,-0.035198175968074785,0.08192992349292039,0.08410477023914537,-0.03230009276934444,0.10362437439466372,-0.12165831785789642,-0.012543095750452399,-0.06774855310765365,0.06381163938345313,-0.0687271753590296,-0.030598077787978645,-0.0010833900001863904,0.04216994212682013,-0.006187894207173894,-0.04987462322427034,-0.10385807712216609
boosters,-0.007674999563199185,-0.03169239182814915,0.11086030338220704,-0.009856423409555996,0.0527563363685544,-0.01069262228513141,0.0010478435850705353,0.011707240143646599,-0.05349407144807371,-0.0014673297355920585,-0.027853755167639545,-0.03583574626525909,1.0,0.01049798670049205,-0.010419365437622681,-0.010419365437622681,0.018661900283682236,-0.010419365437622681,0.030657886309866142,-0.016240803492587292,-0.010419365437622695,-0.035597455542132735,-0.02314235509806924,-0.025140497664142905,-0.005188996433533109,0.06059225133667966,-0.010419365437622665,-0.020457873608345185,-0.010419365437622691,-0.01041936543762267,-0.03152265173116706,0.01717092079141322,-0.10436773971047683,-0.04686668224381937,0.19550103040361783,0.05661307229096456,-0.1099685501144694,0.010809040157572175,0.013788466509313157,0.1269669049021662,0.014605786329038183,0.068582409650047,0.08430860030684927,-0.004188205983703832,0.078251689016524,0.046724743329405787,0.02831355916699435,0.005478253391254209,0.08353112642087447,0.02000178992067156,-0.02922861500481979,0.01532325928371805,-0.0006153672539903514,0.04609212432436788,0.05127664683314976,0.006958689548329082,0.0037236942977468723,-0.026169221517316058,0.08211780481983798,0.012209455341595645,0.13153790018954495,0.009067550709957854,-0.030056772486799086,0.024066334032770465,0.0705457709314828,0.02680908995638486,0.07475716612417302,0.0068902483728272524,0.13841011279479418,0.038878314895107145,-0.10116388683181361,0.04157734678789735,0.04397018356290719,-0.06477036881034517,-0.11776395587422399,-0.0386384803716823,-0.02238223296770222,0.2190913988950638,-0.1679379852476509,-0.07467171069365679,0.01973862233652077,0.07630988893342286,-0.04952891926976845,-0.13346850364732665,-0.04604032424996027,-0.05069961026122929,-0.13144420135234314,-0.04750022906036764,0.024104337062871888,-0.017293091294005986,0.03671972711602263,-0.005431573519024038,0.09282350748932452,-0.034854142981019784,-0.045458612966993966,-0.08447734031761146,-0.08826031939832048,-0.06576304966167824,-0.0273188155837404
deontic_modal_words,-0.01615235512840379,0.01315790710343883,0.062230235298548174,-0.01648345019107863,0.0012764278582338613,-0.03680094622551475,0.014618804089655454,-0.03081139488146837,-0.0594168283808543,0.07428759019965897,-0.019210322183077055,-0.053766981356524,0.01049798670049205,1.0,-0.011650175416437852,-0.011650175416437852,0.0004972691585539747,-0.011650175416437852,-0.01823618118334582,-0.008238186142019904,-0.011650175416437892,-0.047732789163984955,0.05076971103211784,-0.028110273086902938,-0.027389407273363642,-0.023771760323448937,-0.011650175416437857,-0.022874503981205677,-0.011650175416437888,-0.011650175416437876,-0.035246332846078456,-0.019097291769586088,-0.028970381497402074,0.18365182993692364,0.07372588129222839,0.06612971637179925,-0.13585151732679984,0.028797421326162396,-0.007315244729075281,0.1911097666679485,0.02249931213643542,-0.10167307558774857,0.1484590345842004,0.02912033047003361,0.12427127902756277,0.057307374335689755,0.011511837921624904,0.02759363246768284,0.11700455578136724,0.08368350136451384,0.13870458724994053,0.18400555601356075,0.12378101071064894,0.08637823157654632,0.1723205940462282,0.05093426529879683,0.07231391476945086,0.19089662061268048,-0.02500173201448715,-0.026834664635657434,-0.027145996789556884,0.03748114492653229,0.010370457308176635,0.007062225251943336,0.05618670328009039,0.08674388585938445,-0.047862316199248314,-0.07745324078680507,-0.020756642779959495,0.043460733947713,-0.03482526916278353,0.07315045800626879,-0.018649788395645458,-0.0557835428464107,-0.026478263859799216,0.0024722535537309532,-0.06964465067342789,0.021187686813459245,-0.04686934829989645,0.0033062991077618185,0.04660764069329003,0.047070299475286466,-0.0664269562315588,-0.091246220174143,-0.1134840052787743,-0.11484404233425913,-0.06935395429451083,-0.0991908193992136,-0.00967222810919535,-0.08901911503289307,0.1895134483390891,0.03401427337297086,0.006071098528014037,-0.09532484954324882,-0.0863222165336013,-0.10917279525809802,-0.12208369815289553,-0.0992302178405617,-0.027007575599757874
always,-0.022000011000008226,-0.013902937253914088,-0.01845104202167198,-0.011214624762820641,-0.005508200444688457,-0.012473532815595063,-0.010571404136195296,-0.005965866500248201,-0.009533248340232213,-0.011921011720590395,-0.01012564854896497,0.11124449535797913,-0.010419365437622681,-0.011650175416437852,1.0,1.0,0.04525606871219175,1.0,-0.009822486536039624,-0.002451721119901427,-0.001001001001001001,-0.004101274704096081,-0.002223313958740805,-0.002415277924373515,-0.0034322153683428213,-0.003383093190204456,-0.001001001001001,-0.001965412585142798,-0.0010010010010010032,-0.0010010010010009982,-0.003028419161033258,-0.0016408686989203213,0.0037016315200354027,-0.009030125711595526,-0.003399625570838989,-0.010289472621666872,0.005807332412599088,0.011502294367309101,-0.02607325931497336,-0.023532280954193435,0.11263651876964768,0.07398527484934103,-0.011949143786252624,-0.006904636069087784,-0.015687800357915255,0.022685827241588245,-0.015144244807068233,-0.016310295579457033,0.061999719329677995,-0.012354077259125625,-0.012489331401805309,0.08388060515524776,-0.012970142656636423,-0.010442210724330119,0.05710284820009523,0.0299438011679344,0.01611031975720547,-0.02028340129056686,0.0008521452990118759,-0.010183476399991174,-0.004014865272224085,-0.028000933741045866,0.00340075103214603,0.039075709376985096,-0.01277807555603508,0.013120467558816474,0.03515008651774908,0.0033041201424335418,-0.009077732884346563,-0.040051576737642765,0.0027359546298552848,-0.019146771675696776,-0.009690164740044737,0.031009534109941433,-0.0197064161461415,-0.02298566428914294,0.06917464819398839,0.021166217607181514,-0.010635198998618998,-0.008719731543548163,0.009568965414428412,-0.000553678374445843,-0.015919140187654557,-0.004996981052742133,0.1136995517210471,0.1143724455658857,-0.011043992505844915,0.15168004791473944,-0.002497676095901446,-0.010176677304398434,0.002493293790079932,0.0028304850401407217,0.013996090418519899,0.049933487459590656,-0.004275778182159982,-0.01732475869069832,0.056751683955181764,0.06241884516355785,0.056520784835242505
therefore,-0.022000011000008226,-0.013902937253914088,-0.01845104202167198,-0.011214624762820641,-0.005508200444688457,-0.012473532815595063,-0.010571404136195296,-0.005965866500248201,-0.009533248340232213,-0.011921011720590395,-0.01012564854896497,0.11124449535797913,-0.010419365437622681,-0.011650175416437852,1.0,1.0,0.04525606871219175,1.0,-0.009822486536039624,-0.002451721119901427,-0.001001001001001001,-0.004101274704096081,-0.002223313958740805,-0.002415277924373515,-0.0034322153683428213,-0.003383093190204456,-0.001001001001001,-0.001965412585142798,-0.0010010010010010032,-0.0010010010010009982,-0.003028419161033258,-0.0016408686989203213,0.0037016315200354027,-0.009030125711595526,-0.003399625570838989,-0.010289472621666872,0.005807332412599088,0.011502294367309101,-0.02607325931497336,-0.023532280954193435,0.11263651876964768,0.07398527484934103,-0.011949143786252624,-0.006904636069087784,-0.015687800357915255,0.022685827241588245,-0.015144244807068233,-0.016310295579457033,0.061999719329677995,-0.012354077259125625,-0.012489331401805309,0.08388060515524776,-0.012970142656636423,-0.010442210724330119,0.05710284820009523,0.0299438011679344,0.01611031975720547,-0.02028340129056686,0.0008521452990118759,-0.010183476399991174,-0.004014865272224085,-0.028000933741045866,0.00340075103214603,0.039075709376985096,-0.01277807555603508,0.013120467558816474,0.03515008651774908,0.0033041201424335418,-0.009077732884346563,-0.040051576737642765,0.0027359546298552848,-0.019146771675696776,-0.009690164740044737,0.031009534109941433,-0.0197064161461415,-0.02298566428914294,0.06917464819398839,0.021166217607181514,-0.010635198998618998,-0.008719731543548163,0.009568965414428412,-0.000553678374445843,-0.015919140187654557,-0.004996981052742133,0.1136995517210471,0.1143724455658857,-0.011043992505844915,0.15168004791473944,-0.002497676095901446,-0.010176677304398434,0.002493293790079932,0.0028304850401407217,0.013996090418519899,0.049933487459590656,-0.004275778182159982,-0.01732475869069832,0.056751683955181764,0.06241884516355785,0.056520784835242505
situation_dependent_references,-0.01313401817363948,-0.07013827549272296,-0.07896049267597724,0.009084498538458637,-0.027888161886349343,0.01841299081259004,0.004537468421710973,-0.02041415278605381,0.007441551452943766,-0.046231605106672916,-0.0628179028636588,0.08045859474983237,0.018661900283682236,0.0004972691585539747,0.04525606871219175,0.04525606871219175,1.0,0.045256068712191753,-0.012298075512457592,0.0936140401354544,-0.00812320580131851,0.027981274444707823,-0.018042376410947886,0.0753543739016065,0.041013244275239495,-0.027454080666840807,-0.008123205801318489,-0.015949485462702733,-0.00812320580131848,-0.008123205801318496,-0.01398526832518326,-0.013315785020137165,-0.0027715733517028936,-0.03625936781272484,-0.023223512119641125,0.00856697962033328,-0.010167193917355405,0.03472093313297021,0.021911486574290328,-0.010388542610773047,-0.046865870784980446,0.022465395665587067,0.005275050595312553,0.012190936108987784,-0.03573163451749702,-0.022879372500095318,0.028193490730955163,-0.007756975263205304,-0.053901975478379695,0.011459663020246372,0.013088008380298475,-0.015768811231070472,-0.005227248056711581,-0.017849251343322273,-0.0015892687673627799,0.055839246827283785,0.06181131660929538,0.02337113303294198,-0.01911797752382027,-0.02938357579812677,0.01769922482772868,-0.03991365348197698,-0.03534059046779669,-0.026325447487403588,0.0016975986438745318,-0.0106507324988964,-0.029137508366218996,0.035692647363819024,-0.0030811440650153673,-0.010647177105453848,0.030453401242476925,-0.05528241279341058,-0.025099972171983807,0.015900902884123103,-0.042346393887508674,0.01512771237147894,0.026577929106896412,0.0016193755056965334,0.037706878737548945,-0.03432333214889637,0.029006980667044973,0.03323610130469396,-0.011460716319303142,-0.05293228142926491,0.07581339510874531,0.07744425324530321,-0.06580893766745857,0.0640208801374341,-0.027921328350692835,-0.01677778756196188,-0.025555751679697657,0.01076105233169892,-0.04245985310806189,0.08685907565204844,-0.01835050588773152,0.028434956942248683,-0.020240983578092984,-0.06463021866166321,-0.022459362829344288
then,-0.022000011000008226,-0.013902937253914088,-0.01845104202167198,-0.011214624762820641,-0.005508200444688457,-0.012473532815595063,-0.010571404136195296,-0.005965866500248201,-0.009533248340232213,-0.011921011720590395,-0.01012564854896497,0.11124449535797913,-0.010419365437622681,-0.011650175416437852,1.0,1.0,0.045256068712191753,1.0,-0.009822486536039624,-0.002451721119901427,-0.001001001001001001,-0.004101274704096081,-0.002223313958740805,-0.002415277924373515,-0.0034322153683428213,-0.003383093190204456,-0.001001001001001,-0.001965412585142798,-0.0010010010010010032,-0.0010010010010009982,-0.003028419161033258,-0.0016408686989203213,0.0037016315200354027,-0.009030125711595526,-0.003399625570838989,-0.010289472621666872,0.005807332412599088,0.011502294367309101,-0.02607325931497336,-0.023532280954193435,0.11263651876964768,0.07398527484934103,-0.011949143786252624,-0.006904636069087784,-0.015687800357915255,0.022685827241588245,-0.015144244807068233,-0.016310295579457033,0.061999719329677995,-0.012354077259125625,-0.012489331401805309,0.08388060515524776,-0.012970142656636423,-0.010442210724330119,0.05710284820009523,0.0299438011679344,0.01611031975720547,-0.02028340129056686,0.0008521452990118759,-0.010183476399991174,-0.004014865272224085,-0.028000933741045866,0.00340075103214603,0.039075709376985096,-0.01277807555603508,0.013120467558816474,0.03515008651774908,0.0033041201424335418,-0.009077732884346563,-0.040051576737642765,0.0027359546298552848,-0.019146771675696776,-0.009690164740044737,0.031009534109941433,-0.0197064161461415,-0.02298566428914294,0.06917464819398839,0.021166217607181514,-0.010635198998618998,-0.008719731543548163,0.009568965414428412,-0.000553678374445843,-0.015919140187654557,-0.004996981052742133,0.1136995517210471,0.1143724455658857,-0.011043992505844915,0.15168004791473944,-0.002497676095901446,-0.010176677304398434,0.002493293790079932,0.0028304850401407217,0.013996090418519899,0.049933487459590656,-0.004275778182159982,-0.01732475869069832,0.056751683955181764,0.06241884516355785,0.056520784835242505
frame_markers,0.07571020202558118,-0.02171015852333045,0.19996709116954958,-0.026369938360491472,-0.03761508737863805,0.002124269857960904,-0.027079884746150678,-0.040765262095977424,-0.05825781593793338,0.011361220442821139,-0.06505151381388269,-0.03561095658333779,0.030657886309866142,-0.01823618118334582,-0.009822486536039624,-0.009822486536039624,-0.012298075512457592,-0.009822486536039624,1.0,-0.01796196329688677,-0.009822486536039636,-0.005565811748825745,-0.02181663295369531,-0.023700310858059494,-0.016700312377203715,0.043384519848417076,-0.009822486536039612,-0.002704903297920734,-0.009822486536039609,-0.009822486536039619,-0.029716859828298775,-0.0161012932918511,-0.13386989111541436,-0.03190155917355679,0.05822032630216182,0.000727291703936157,-0.13975003566025423,-0.09647787875516627,0.10486819677588724,-0.07120953342770003,-0.08350558024127931,-0.046245905383689535,-0.0648505041747732,-0.05678343036926898,0.02096161485415287,0.020750707358064693,-0.07302293540135815,-0.01707423016086699,0.12888738560726798,0.0002194209048891194,-0.01656637797231783,0.02574444134544018,-0.024366945953471657,-0.021096116594941743,0.008326522233418152,-0.05615220464522795,-0.03399418590967657,0.08772615718858089,0.04566311916258866,-0.03531948428528406,0.016572866976137853,0.06247779443839341,0.05402907661187989,0.007577333021425628,-0.035833932255398805,0.050096324546544495,0.012729220420027748,-0.08355475015216648,-0.052620167430123835,0.08757149371884593,-0.06288954832662687,0.040686354004001245,-0.020915319464651774,-0.09887306515786207,-0.028194496135428786,0.004800138214244357,-0.01511012931790809,-0.012981982246906977,-0.16913055550648395,0.050648766633623714,-0.058532546595988166,-0.09556881751276343,-0.028342008495472516,-0.09425137540118915,0.00010723271223961633,0.0016651675250432454,-0.08732640615005935,0.005946903596579401,0.037133998386123614,0.1364605605835142,0.04344669387551787,-0.019183655088041224,0.004841490841517669,-0.07287411886434567,0.039397505786913325,0.050131309968449174,0.03728980681440892,0.04097828304925154,-0.11254017097340174
negative_connotations,-0.031188034856260195,-0.034052038769191426,-0.030346649783093305,0.0077200836700384535,-0.01349106679153025,-0.017480377829729107,0.13196072863170685,0.056036636471283936,0.00041598956319285245,-0.021847532741704007,-0.013518413974749583,-0.027871637883901557,-0.016240803492587292,-0.008238186142019904,-0.002451721119901427,-0.002451721119901427,0.0936140401354544,-0.002451721119901427,-0.01796196329688677,1.0,-0.002451721119901428,-0.01004512662873931,-0.005445494843027649,-0.005915666309720579,-0.008406420071709702,-0.008286106623993941,-0.002451721119901425,-0.004813824900770352,-0.0024517211199014243,-0.002451721119901425,-0.007417414377802373,-0.00401892949168399,-0.021849229901260963,0.02979155508289535,0.08128248975622145,0.037047710504792795,-0.026768671620710744,0.03435581197945374,-0.0017684606648133477,0.0729597827055533,-0.001710427566713953,0.03811572633475618,0.11746263437308394,-0.016911313833739935,-0.009958853758730637,-0.014223606323875182,0.047079982611107435,-0.01893723288322725,-0.019702779460237855,-0.020244595516826204,-0.020382339724553587,-0.013182741061462538,0.008869232158621834,-0.018643929900318275,0.011470292165889549,0.04617182938890192,-0.007219364961715545,-0.015070714686570407,0.022043185887556667,-0.00913958159468836,0.017130464211364407,-0.08007496558394063,-0.12412823161628442,-0.015496502498783695,0.0645637903903571,-0.03927679517607386,-0.0009421716745033069,0.08223491053544299,0.10318781988417512,-0.06519877246798206,-0.0836950762886054,-0.019959462122205774,-0.01621533131636695,0.013527135089701941,-0.06456601212179443,0.021951146830676855,-0.004061174258904829,0.1492925584694548,-0.0737316470203236,-0.14547573120619323,0.018596549122256858,0.12704901122936907,-0.021146829223584344,-0.03534700969114023,-0.004207030195180249,-0.0038373113457703585,-0.03738915278999096,-0.007344717586730432,-0.03653031999007484,-0.024925424302937486,-0.01544053430017139,0.043643721429411884,0.04201207796699207,-0.027129925924164047,-0.031214388578010243,0.0023872818764534907,-0.021940904355423455,-0.03271549732987803,0.016706804051289895
self-mentions,-0.022000011000008226,0.02098055420593442,-0.018451042021671984,-0.01121462476282062,-0.005508200444688464,0.027311216838995563,-0.010571404136195258,-0.005965866500248218,-0.009533248340232213,-0.011921011720590359,-0.010125648548964984,-0.011379572168650489,-0.010419365437622695,-0.011650175416437892,-0.001001001001001001,-0.001001001001001001,-0.00812320580131851,-0.001001001001001001,-0.009822486536039636,-0.002451721119901428,1.0,-0.004101274704096085,-0.0022233139587407996,-0.00241527792437351,-0.0034322153683428174,-0.0033830931902044544,-0.0010010010010009977,-0.0019654125851428024,-0.0010010010010009997,-0.001001001001000997,-0.0030284191610332515,-0.0016408686989203176,0.029230124761658854,-0.00903012571159554,0.02446615779669397,-0.010289472621666835,0.005807332412599098,-0.010406837760898987,-0.008468087596557834,0.007108709871579195,0.026654443372970033,-0.010763035401908682,-0.01194914378625263,-0.006904636069087837,-0.015687800357915237,-0.012927716308785761,-0.015144244807068179,-0.016310295579457023,-0.020749322151373716,-0.012354077259125611,-0.012489331401805314,-0.013053838398582505,-0.012970142656636425,-0.010442210724330136,-0.017769767446882766,-0.017586041955770956,-0.013778956230188525,-0.020283401290566865,0.0008521452990118803,-0.010183476399991183,-0.0040148652722240795,0.024484415351823642,0.0034007510321460506,-0.01592177039357799,-0.012778075556035025,-0.016036127016331284,-0.012094653425461939,-0.02271257389247628,-0.009077732884346615,0.019108802490781004,0.0027359546298553004,0.023448938392594286,-0.00969016474004471,-0.023297881143896457,0.006257241490408482,-0.022985664289143108,0.0691746481939882,-0.02560995390040185,0.024815464330110962,-0.008719731543548102,0.00956896541442854,0.020741643719626286,-0.015919140187654612,0.042593314687659305,-0.01270350744632045,-0.012602237271622718,0.048226092498689414,-0.010025760096709893,-0.028515135428207966,-0.01017667730439839,0.02579510491232187,0.002830485040140663,-0.018477437234658604,-0.02382351026506317,-0.0042757781821599694,-0.01732475869069838,0.03225807845014,0.008794407737820868,-0.020378242151481936
