,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,self_mentions,code_glosses,transitions,frame_markers,situation_dependent_references,place_time_svo,explicit_references,adverbs_of_degree,chronological_markers,engagement_markers,deontic_modal_words,boosters,causal_markers,idioms,attitude_markers,hedges,evidentials,figurative_language,negative_connotations,endophoric_markers,pleonasms,emotional_self_disclosures,positive_connotations,transitions_chronological_markers,slang_and_colloquialisms
827,u92553,"and I was tutoring my cousins in New Orleans, remotely.",1.0,"and I<self_mentions> was tutoring my cousins in New Orleans<explicit_references>, remotely.",0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,u29463,Someone at the club said that they were often there together.,3.0,Someone at the club said that they were often<hedges> there<situation_dependent_references> together.,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,u60926,Do you have those small packages which contain about twenty - five air - mail stamps?,1.0,Do you<engagement_markers> have those small packages which contain about<hedges> twenty - five air - mail stamps?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,u202002,"If you've had any design courses, they would teach you you can't read this.",3.0,"If you've<engagement_markers> had any design courses, they would<hedges> teach you<engagement_markers> you<engagement_markers> can't<deontic_modal_words> read this.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.013333333333333334,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,u15436,"A sharp reversal of direction, as of a ball carrier in football.",1.0,"A sharp reversal of direction, as<causal_markers> of a ball carrier in football.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,u31350,Virgil: Fight! Right now! Do it! Fight goddammit! Fight! Fight! Fiiiiight!,1.0,Virgil<explicit_references>: Fight! Right now<frame_markers>! Do it! Fight goddammit! Fight! Fight! Fiiiiight!,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,u219141,Wearing dark glasses can protect your eyes from the sun.,1.0,Wearing dark glasses can<deontic_modal_words> protect your eyes from the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,u5527,She won 100 and then splurged it all on new clothes.,2.0,She<situation_dependent_references> won 100 and then<transitions> splurged it<situation_dependent_references> all on new clothes.,0.0,0.0,0.019230769230769232,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,u85579,Exhaust gas has been incriminated as one of the causes of air pollution in cities.,1.0,Exhaust gas has been incriminated as<causal_markers> one of the causes of air pollution in cities.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,u52973,But it would make that chat with a Neanderthal much more interesting.,4.0,But<transitions> it would<hedges> make that chat with a Neanderthal much more interesting<attitude_markers>.,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,u192170,We knew that they were going to be slow cognitively;,3.0,We<self_mentions> knew<hedges><boosters> that they were going to be slow cognitively;,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,u13701,You have completely misconstrued me / my words / what I said.,1.0,You<engagement_markers> have completely<adverbs_of_degree> misconstrued me<self_mentions> / my<self_mentions> words / what I<self_mentions> said.,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,u50945,"If you give me this job, I'm confident able to add value to your organization.",1.0,"If you<engagement_markers> give me<self_mentions> this job, I'm<self_mentions> confident able to add value to your<engagement_markers> organization.",0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,u80874,"He was almost flat on his back, and unable to move.",1.0,"He was almost<hedges><adverbs_of_degree> flat on his back, and unable to move.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,u96254,so they didn't want to have anything to do,4.0,so<transitions> they didn't want to<frame_markers> have anything to do,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,u144409,in case there is no cease-fire the day after.,4.0,in case there is no cease-fire the day after<chronological_markers>.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,u49967,"Provide Project Head and BG Financial Management with monthly reporting, actuals VS budget for project expenses.",1.0,"Provide Project Head<explicit_references> and BG Financial Management<explicit_references> with monthly reporting, actuals VS budget for project expenses.",0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,u52115,John's eyes were opened to the world of nature when he visited his grandfather's farm.,1.0,John's<explicit_references> eyes were opened to the world of nature when he visited his grandfather's<explicit_references> farm.,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,u101312,because you can do a lot of other stuff with your free time than watch programs.,2.0,because<causal_markers> you<engagement_markers> can<deontic_modal_words> do a lot of other stuff with your<engagement_markers> free time than watch programs.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0125,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,u18837,It has long been of strategic importance in the Middle East.,4.0,It has long been of strategic importance in the Middle East<explicit_references>.,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,u171877,"has swept through the primeval Hemlock forest of the east,",4.0,"has swept through the primeval Hemlock forest of the east,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,u152381,"Now, it takes time because we -- it took time for all those faults in our mind,",4.0,"Now<frame_markers>, it takes time because<causal_markers> we<self_mentions> -- it took time for all those faults in our<self_mentions> mind,",0.02531645569620253,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,u188277,"we'll be denying those people an indefinite life span,",3.0,"we'll<self_mentions> be denying those people an indefinite life span,",0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,u217930,Fate decreed that he should travel long and far.,2.0,Fate decreed that he should<hedges><deontic_modal_words> travel long and far.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,u169461,with the reporting of billion-dollar amounts in the press.,5.0,with the reporting of billion-dollar amounts in the press.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,u92028,But I think it's also a perfectly valid way,5.0,But<transitions> I<self_mentions> think<hedges> it's also<transitions> a perfectly<adverbs_of_degree> valid way,0.023255813953488372,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,u188249,"getting frail and miserable and dependent is no fun,",1.0,"getting frail and miserable and dependent is no fun,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,u38070,Avoid any temptation to employ secrecy or subterfuge in your actions.,1.0,Avoid any temptation to employ secrecy or subterfuge in your<engagement_markers> actions.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,u135759,"I wanted to dive to the real wreck of ""Titanic.""",1.0,"I<self_mentions> wanted<frame_markers> to dive to the real wreck of ""Titanic.""",0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,u149242,that influenced some people to think we were onto something.,5.0,that influenced some people to think we<self_mentions> were onto something.,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,u48754,Conclusion The LC - ESI - MS method are useful to quality control of kitasamycin.,3.0,Conclusion<frame_markers> The LC - ESI - MS method are useful to quality control of kitasamycin<explicit_references>.,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,u189646,"You know, I think that allowing somebody, one mere person",5.0,"You know<engagement_markers>, I<self_mentions> think<hedges> that allowing somebody, one mere person",0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,u3485,The first two carriages of the train telescoped in the crash.,2.0,The first<frame_markers><chronological_markers> two carriages of the train telescoped in the crash.,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,u126223,"in my underwear, coding, like Linus [Torvalds], in that picture before.",4.0,"in my<self_mentions> underwear<place_time_svo>, coding, like Linus [Torvalds]<explicit_references>, in that<situation_dependent_references> picture before<chronological_markers>.",0.014084507042253521,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,u33324,In the final semester students will be involved full - time in their individual project.,1.0,In the final semester<place_time_svo> students will be involved full - time in their individual project.,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,u153434,"And on that axis I have life expectancy, the health of people.",4.0,"And<transitions> on that axis I<self_mentions> have life expectancy, the health of people.",0.016129032258064516,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,u203475,but we believe it can be achieved with political will.,5.0,but<transitions> we<self_mentions> believe<hedges> it can<deontic_modal_words> be achieved with political will.,0.018518518518518517,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,u218908,We had precise orders to come home by nine o'clock.,1.0,We<self_mentions> had precise orders to come home by nine o'clock.,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,u219636,The board decide to relocate the company in scotland.,1.0,The board<explicit_references> decide to relocate the company in scotland<explicit_references>.,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,u177494,and felt in awe when you found something new.,4.0,and felt in awe when you<engagement_markers> found something new.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,u19683,All his riches are of no good to him if he is so ill.,1.0,All his riches are of no good to him if he is so<adverbs_of_degree> ill.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,u110775,"As we nurture the natural environment, its abundance will give us back even more.",2.0,"As<causal_markers> we<self_mentions> nurture the natural environment, its abundance will give us<self_mentions> back even more.",0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,u106366,"Today I want to talk to you about the future, but",5.0,"Today<chronological_markers> I<self_mentions> want<frame_markers> to talk to you<engagement_markers> about the future, but<transitions>",0.02040816326530612,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,u75436,The noise level also depends on the angle and distance of the shell from the ear.,1.0,The noise level also<transitions> depends on the angle and distance of the shell from the ear.,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,u29530,"In this paper, a multiple objectives decision - making screening model is introduced.",1.0,"In this paper<frame_markers>, a multiple objectives decision - making screening model is introduced.",0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,u102833,"And when I went back to research this, I realized",5.0,"And when I<self_mentions> went back<frame_markers> to research this, I<self_mentions> realized",0.04081632653061224,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,u4977,He is such a bad sailor that he always travels by plane.,2.0,He is such a bad sailor that he always<boosters> travels by plane.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,u27229,"Badger fetches water. Gopher cooks the broth while Mole soothes Bear with a cool, wet cloth.",1.0,"Badger fetches water. Gopher cooks the broth while<transitions> Mole soothes Bear with a cool, wet cloth.",0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,u53442,Educational development is measured as a combination of attainment - adult literacy - and opportunity - enrolment.,1.0,Educational development is measured as<causal_markers> a combination of attainment - adult literacy - and opportunity - enrolment.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,u199488,really believed that the mission of the Ford Motor Company,5.0,really<boosters> believed that the mission of the Ford Motor Company<explicit_references>,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,u86205,The stock markets in some Western countries were going down badly.,2.0,The stock markets in some Western countries were going down badly.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,u78841,"The composition is all right, but there is room for improvement.",1.0,"The composition is all right, but<transitions> there is room for improvement.",0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,u209075,The huge waves battered the wrecked ship to pieces.,1.0,The huge waves battered the wrecked ship to pieces<figurative_language>.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,u63405,The story was very close to the bone and most embarrassing.,3.0,The story was very<adverbs_of_degree> close to the bone and most embarrassing.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,u50566,Objective: To establish an RP - HPLC method for determination of irbesartan and its related substances.,2.0,Objective<frame_markers>: To establish an RP - HPLC method for determination of irbesartan and its related substances.,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,u108242,in a very short amount of time. People are moving to the cities.,1.0,in<place_time_svo> a very<adverbs_of_degree> short amount of time. People are moving to the cities.,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,u90861,"that we see things not as they are, but as we are.",2.0,"that we<self_mentions> see things not as<causal_markers> they are, but<transitions> as<causal_markers> we<self_mentions> are.",0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,u89648,"What you're saying is, in order for this center to succeed,",4.0,"What<endophoric_markers> you're<engagement_markers> saying is, in order for this center to succeed,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0
885,u49774,"Among those attending the ceremony was Senator Hilary Rodham Clinton, a Vital Voice board member.",1.0,"Among<situation_dependent_references> those attending the ceremony was Senator Hilary Rodham Clinton<explicit_references>, a Vital Voice board member.",0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,u124308,is that a group of individuals can form a community,1.0,is that a group of individuals can<deontic_modal_words> form a community,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,u138948,[Video] Woman: Then get me one of those fancy water purifiers.,3.0,[Video] Woman: Then<transitions> get me<self_mentions> one of those fancy water purifiers.,0.016129032258064516,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,u95250,something that is used by 99 percent of the population?,5.0,something that is used by 99 percent of the population?<engagement_markers>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,u217885,A border clash between the two armies started the war.,1.0,A border clash between the two armies started the war.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,u11757,Can you tell me how many bees there are in the hive?,1.0,Can<deontic_modal_words> you<engagement_markers> tell me<self_mentions> how many bees there are in the hive<explicit_references>?,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,u80016,I want to acknowledge so many people that made Erin Brokovich ERIN BROKOVICH.,3.0,I<self_mentions> want to<frame_markers> acknowledge so<adverbs_of_degree> many<boosters> people that made Erin Brokovich<explicit_references> ERIN BROKOVICH<explicit_references>.,0.012987012987012988,0.0,0.0,0.012987012987012988,0.0,0.0,0.025974025974025976,0.012987012987012988,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,u181710,"that was initiated at the beginning of the 20th century,",5.0,"that was initiated at the beginning<place_time_svo> of the 20th century,",0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,u85734,The children are blowing air into their balloons to puff them up.,1.0,The children are blowing air into their balloons to puff them up.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,u146503,"So when we want to learn whether a planet is habitable,",2.0,"So<transitions> when we<self_mentions> want to<frame_markers> learn whether a planet is habitable,",0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,u41497,Chemical mutagenesis breeding is an new method to breed crop varieties by chemical mutagenesis.,1.0,Chemical mutagenesis breeding is an new method to breed crop varieties by chemical mutagenesis.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,u112131,but I'm also very much interested in political culture,3.0,but<transitions> I'm<self_mentions> also<transitions> very<adverbs_of_degree> much<adverbs_of_degree> interested in political culture,0.018518518518518517,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,u16393,The class sobered down as the teacher came into the room.,2.0,The class sobered down as<causal_markers> the teacher came into the room.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,u31184,A walk in the fresh air soon conjured her headache away.,1.0,A walk in the fresh air soon conjured her<situation_dependent_references> headache away.,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,u85146,One may as well be hanged for a sheep as a lamb.,4.0,One may<hedges> as well be hanged for a sheep as a lamb<idioms>.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,u148047,Now you might think that all this breaking-down of categories,4.0,Now<frame_markers> you<engagement_markers> might<hedges> think that all this breaking-down of categories,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,u29795,He wanted to sail boat alone but his parents wouldn't wear it.,4.0,He wanted to sail boat alone but<transitions> his parents wouldn't<hedges> wear it.,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,u192224,My issues are to try to get to rescuing,4.0,My<self_mentions> issues are to try to get to rescuing,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,u130548,"We did that by putting these artificial spines on crabs,",3.0,"We<self_mentions> did that by putting these artificial spines on crabs,",0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,u121324,"So I work now at The Studio Museum in Harlem,",1.0,"So<transitions><causal_markers> I<self_mentions> work now<frame_markers> at The Studio Museum in Harlem<explicit_references>,",0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
