,avg_labeled_utterance,engagement_markers,hedges,attitude_markers,frame_markers,boosters,explicit_references,transitions,self_mentions,causal_markers,chronological_markers,place_time_svo,endophoric_markers,deontic_modal_words,situation_dependent_references,evidentials,code_glosses,adverbs_of_degree,positive_connotations,emotional_self_disclosures,slang_and_colloquialisms,figurative_language,negative_connotations,pleonasms,idioms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
tactful,-0.13593989757125644,-0.03263244176778231,0.04446889480011426,0.004028050221101648,0.026890438951210998,-0.03043547007436566,0.01883744412639561,-0.009076130938929087,0.030818459657892285,-0.017397039826931124,0.018124215495125887,-0.014097984660438911,0.0033871049210933025,0.01581111568363042,-0.06233635826452705,0.0003357336643047089,-0.02331537202530049,-0.01513975755107942,0.013580339911954087,-0.008248575730370812,-0.10208117136914506,0.0026931709048064055,-0.09178548086044643,0.0005883624183202785,-0.0348628742871241,0.1517515858733127,0.1191497837207612,-0.09755247061454013,0.17860959446583588,0.10320834703020809,0.013257942099288215,-0.1346541361563047,-0.027190676487175804,0.042952116484643865,0.003935626638746385,-0.32371714086239595,0.0006243703575765555,0.44942675690858447,0.3885300764786306,-0.06929391640833643,0.22477102423991874,0.16640913025373297,0.31296691379905106,0.19698701902659876,0.10566265083630658,0.20712154196043606,0.15155406866645063,0.020698268744189032,-0.0215847692972221,0.19409330125001859,0.13280308692419718,-0.10476660959825443,-0.07346634703678379,-0.019758735626872383,0.45755422173850135,1.0,0.26019275997374847,-0.28421443517629874,0.4480083323107554,0.19061187809755437,-0.18811575143324435,-0.1764470734565386,-0.004810394358269649,0.11115701475255656,-0.002890615413992604,-0.0782909768312073,0.005549737602286554,0.24443499087302561,-0.0041945878659488695,0.07695578212385261,-0.25886247116251376,0.0708885052312113,0.8194327620619266,-0.14908695403368563,-0.6117714370123651,-0.012229393757680123,0.13053714797451804,-0.011356477333917833,-0.011283746134150875,0.13296431656921065,-0.02471909778767607,0.18405004661615218,-0.09325782800096175,0.4661295696014819,0.1455246750399695,-0.058249929019573134,-0.035938642461458774,0.11446152453179252,0.08016244038016636,0.024252866163951992,0.0937199359765874,-0.004087619555783902
critique,0.11821720854001896,0.006057912465000133,0.12765424697714964,0.05280107327929385,0.016451057885708078,0.017266994257569897,-0.06600884487636419,0.0645699173667038,0.009137525837062156,0.01406716042485451,-0.04275936092069328,-0.06293483179382488,0.01500853252839083,0.005102042805736444,-0.048208111668261715,-0.0006220710391153569,0.01732070250019623,0.04159994187708297,-0.02431866202924471,-0.01492044433413772,-0.03109445550823855,-0.012992259505305415,-0.025632497560019365,-0.019782569852974746,-0.006330838604923473,0.04339693741855024,0.4154943110166537,0.29317173973952837,-0.019714322179682674,0.057163517125473844,-0.06511945567346562,0.1158855330755016,0.33002910342223424,0.30318213076724,0.06525855771755645,0.16292050574995534,0.03819275441843316,0.33356340012587193,0.2882179528153473,0.007981711236667355,0.08876068136451051,0.19613093579647584,0.24217592858927103,0.16274027533953575,0.08369633703246283,0.1389311531330069,0.0643121053504074,0.14691925391401944,0.18043528790834687,0.1267638669215865,0.058513842469206545,0.21465293704199925,0.03538863635998189,0.01476924915836224,0.0316644073948049,0.26019275997374847,1.0,0.31420073465055304,0.550347233160678,0.09822395160926775,-0.1064593121763342,0.054700897004968906,0.09991549447749193,-0.1910736911117035,0.1499573333327539,0.05456928748565672,-0.16730810601931914,-0.004773976821270124,-0.16214791439942186,0.22036279737023154,0.08531553111809444,-0.13715445729491946,0.2852620982637971,-0.39394354774255336,-0.19062180368235612,0.0733732225293316,0.036829591051212904,-0.068117475563177,-0.06899981471860582,0.037052113144835475,-0.08156735010513831,0.5153755923576577,-0.07181320080125818,0.3079538278404224,-0.08392063726317835,0.15718191319464803,0.05677156125107391,0.199476850525687,0.022287389233656658,-0.03489877222783069,0.20606841190684175,0.18788248409046174
challenge,0.03736762118262253,0.07282847559220258,0.00997974718060333,0.04030899805435219,-0.03321267354100996,0.03824882040646455,-0.030552945548400882,0.011222972025322337,-0.03863565356440566,0.004736743112475934,-0.07502518981219569,-0.0518350360387694,0.010925014261403599,0.023139706791949065,-0.04409568903532518,0.009142973786352404,0.001977821252962946,0.014798977118253332,-0.029323219550421147,-0.014258212151884756,0.04953286413131989,-0.014370510375137212,0.04127005940861077,0.0007817268300464732,0.0014371656501414808,0.0894775768364148,0.41522059543236184,0.4721907567396609,0.041469721657184204,0.13284545235501163,0.20491151690658463,0.032677192923302754,0.5407303364157217,0.4838192605333731,0.011275359312453827,0.6063003456927414,0.11299986943429631,0.07374332289942039,0.0031656884187916726,0.10045317301118073,0.0279054806212389,0.09089061385229424,0.040485058610997125,0.05054253887239302,0.050994643029155726,0.04170075906083088,-2.383895461477101e-05,0.15561827947120827,0.21494709012952898,0.044464227685693795,0.025166642232224458,0.06850866635030609,-0.0182979200773141,0.08730521467890807,-0.34423828410770396,-0.28421443517629874,0.31420073465055304,1.0,0.17450281584507316,-0.033612184471593844,-0.04678920248949924,0.17519363922282272,-0.15941597154135156,-0.11646226773263091,0.03004195496940043,0.0007069176952631182,0.006335353316488396,-0.0673762776949623,-0.11355126210204784,0.2062127945962359,0.28057140081791254,-0.1916333159060729,-0.1980482123200241,0.03622934655873994,0.3718560049496117,0.16615338538993266,0.08583931404927218,-0.12474713563766782,-0.12611406353017146,0.08071190417577562,-0.12771909341416543,0.03245860097161871,-0.09560706131188987,0.08202508012215486,0.057752686371383595,0.33980677310025015,0.01690023066730749,0.10278168674261347,-0.033358942201342126,-0.07342728823330805,0.1492928940603627,0.21350413942152827
conflict,0.006743837334367897,0.0745912551662713,0.07204738725244271,0.04418946579417546,-2.4376844517297333e-06,0.006667108472224707,-0.03569315533829423,0.03649555022128136,0.07258187770049951,0.016529713275707694,-0.046866242664461544,-0.05975473820294434,0.0034728878298154083,0.0670875388752504,-0.04936578261186942,-0.01375189229148822,-0.004904424178564677,-0.012802053817609415,-0.01989747048628011,-0.0058575147308437,-0.018581817500370763,-0.015201950081868981,-0.022939140514454802,0.016542415362178396,0.01075815218258753,0.03779467279296181,0.38106342984916297,0.25346681077307665,0.07360837230432474,0.022711335951616788,0.03006208908704987,0.00066357273236804,0.32846888605178004,0.21360243511137353,0.01691033090603263,0.11296058320287516,0.08726059189991109,0.5953349467066871,0.5035786832829069,0.05876862280697237,0.26259260435971116,0.2872689777956724,0.5550099875441853,0.3326534345773432,0.1275370443959288,0.3415633812430679,0.14708869037912722,0.19901211240009153,0.13131037869811377,0.265664024891957,0.16801470829500176,0.06101056677717388,-0.043296896539516586,0.053897761141134835,0.1707166077333241,0.4480083323107554,0.550347233160678,0.17450281584507316,1.0,0.19611738551722493,-0.1527332421130423,0.03147316675254202,0.017786355164097413,-0.12082574372487483,0.08092916648129321,-0.04512802876848,-0.10456174051820066,0.03760024164065239,-0.12811049673548275,0.1961212178777601,0.08630674929477572,-0.16989753473390828,0.4458446513983279,-0.24192880688110063,-0.2714306912407204,0.04344514450405743,0.019469297987085358,-0.07556922084299102,-0.07296905029848563,0.013881216673576785,-0.0776195922018124,0.3293265700992236,-0.09653388924360091,0.6031832644863808,0.030827450781159414,0.1427948556920316,-0.016656053901017365,0.12582002006167817,-0.000691115081060159,-0.0438062270002697,0.16496350218854586,0.09002935332868796
build_connection,0.023065010738106666,0.03113571769886783,0.05283134746514154,0.016241341268468518,0.029942062903384383,0.06294098478692581,-0.02623167527632652,0.054926903875885676,0.28909596659731096,-0.0062062213648824355,0.019848340307039,0.006216952727571458,-0.01570851543287191,-0.012054924671354633,-0.03150359327648278,-0.013929221499333675,-0.01466273237092248,0.016765894680373487,-0.011013498773816686,0.0846095832526124,-0.01971377810341466,-0.0001110972818867718,-0.025488101798643633,-0.007951762521073774,-0.01447736829986856,-0.090175512553309,0.05961518763988207,0.39183094824937614,0.0811504363046105,0.025447419218941926,-0.020723743750188695,-0.03954328021992272,-0.01202425040556146,-0.024142068083274393,0.6171055680756271,-0.028450407077079683,-0.015488230156886643,0.24487764179959753,0.33312371476360003,-0.018143820415440316,0.07835426436476173,0.21849178951926237,0.24521559225406564,0.12935703687298178,0.12535881642081628,0.08833918247910975,0.1459045936332353,0.12342942651124221,0.01689148304270276,0.09410381175528047,0.018097981815324574,0.07680943974195747,0.051178797823301744,0.030011597362840085,0.0362871950682645,0.19061187809755437,0.09822395160926775,-0.033612184471593844,0.19611738551722493,1.0,0.09911768436074099,0.2143795832174748,-0.03149152368958345,-0.16290258832165766,-0.06595170437008488,0.04137585902389138,0.02294095014233142,-0.2332798924846466,-0.10937341603520856,0.09571142757529115,0.27056319569904835,-0.46532405351338624,0.1752721268687465,-0.10064842329822328,-0.16832173263174552,0.02184375495516396,-0.12295061739200262,0.2703698546778391,0.2653732621692394,-0.15107424491660984,0.23495479572405653,0.08800776135044501,0.03680398917952736,0.2530235969848468,0.04354660691491685,0.2673857678618892,0.19471379289192797,0.10011841189977011,0.09310929421256635,0.134634409222106,0.1324803238101686,0.03842292513438065
vividness,0.046129261662121064,-0.02932181330312555,-0.04176573684207269,-0.0029198461888415273,-0.029739343764512663,-0.010019299144013888,-0.02803733324255142,-0.001434019922920581,-0.020498960788493423,-0.0052377780661568216,0.00791016393480996,0.01782580249601317,-0.033689847676053764,-0.06099674481865483,0.058488322613851174,-0.03415998427298429,-0.03395603974726412,0.004445307734950989,0.02801047410445018,0.023036966812125782,0.049654347767226846,0.14052459187679375,0.0645032929930782,-0.005108739740642164,0.06303530425891515,-0.20905216591457554,-0.16784724796789746,0.05317313783963197,-0.0214631312879851,0.02601452657987747,-0.11126399159253925,-0.10636053991621489,-0.08367906891975968,-0.18126829946663708,0.13918923024286603,-0.004917721765864967,-0.004679252614006297,-0.09784164154796775,0.03568026138495007,0.06589928545739458,-0.10137001055134637,-0.0220226926906668,-0.05489768344453889,-0.07375735796809611,0.004853307487192832,-0.0097694056693971,0.07256529276285838,-0.03612968247244538,-0.01422624504531658,-0.09277378494538148,-0.13199649653562498,0.29806470596001083,0.6909481354961478,0.0061941064251604585,-0.0583788526377149,-0.18811575143324435,-0.1064593121763342,-0.04678920248949924,-0.1527332421130423,0.09911768436074099,1.0,0.8190692547470501,-0.10615875416416848,-0.3800724890714958,0.054924963670841105,0.6531907283892592,0.005218711515484701,-0.19166166267908336,-0.08013342538703541,0.05922846647052467,0.482260038796497,-0.16029366077226476,-0.23189362066813002,-0.14766500558042006,0.05425955375757002,0.0681882668082772,-0.18035526078007377,0.44319792115533374,0.4407669035397266,-0.2371569590958251,0.42426819495269047,0.09006493595269387,0.3242680612483525,-0.12814004772332013,0.0036341316297095155,0.5150476064486148,0.6432351992780551,0.00955259246456426,0.11093038203937859,0.14064482584740898,0.030064230671665634,0.027627549624403412
expressfulness,0.10001716783567252,0.07780221157094826,0.011464150089837664,0.05748311713731148,-0.010618199634076536,0.07146911712509732,-0.06478780053890087,0.037021917045112616,0.1092159448684049,0.008806762609725292,-0.02562147192825336,-0.0417041354085348,-0.05410841875529204,-0.01672554700560735,0.03223399269692051,-0.05179379393368084,-0.03364055911368808,0.06128452699793463,0.0239645114505665,0.05524238378275645,0.10924851428841886,0.12773825578880726,0.08128535812051288,-0.00015038743466018164,0.06652388683046151,-0.3065557339835913,-0.03285781969425147,0.34121791484815406,0.02594053697938102,-0.06629966576018397,-0.0963910121538774,-0.07077253686787993,0.11524868860625845,-0.08797947187723051,0.17415233525729007,0.16393001619617664,0.019753482038243373,0.10899020564411926,0.22382809187025024,0.10047737598126928,-0.04389063845983885,0.12345999215293463,0.08188477162360529,-0.004616200952092238,0.0790674217117573,0.056336030564617945,0.13728777933669684,0.09613788302497747,0.048061630266433085,-0.02730382603773218,-0.10895047953036996,0.38783241949460856,0.6351629148653974,0.06760201601259005,-0.08164740407081116,-0.1764470734565386,0.054700897004968906,0.17519363922282272,0.03147316675254202,0.2143795832174748,0.8190692547470501,1.0,-0.05649674432318999,-0.5670624200166129,0.12836594519505212,0.6020652542364048,-0.1128560718762068,-0.3282116884632135,-0.09936176515758326,0.08535803170681411,0.7328396679154848,-0.4059715324302299,-0.2260894002812016,-0.20346994363867263,0.09729251719026158,0.06900856208100208,-0.2809094908203445,0.3424526558890946,0.34124679110088163,-0.33643079336051385,0.3305575178616757,0.18426850282365825,0.27213387519562837,0.0397587194572475,0.011330076536085927,0.6730710716591851,0.5508918128635224,0.005557525735736812,0.041999607324326366,0.07088189744392817,0.05421253854994627,0.06715962117466912
vagueness,0.47066954975018993,0.09909493072805141,0.11365911375667023,0.03937782851270324,0.08797798917759103,0.0686622477712929,-0.0686443123406814,0.09846636880643309,0.1406886991969747,0.027748401381383674,-0.004940195342386737,-0.053028373773208515,-0.006899882475277422,0.06702803945654774,0.05827068409480165,-0.014137383341790074,0.03379753111042101,0.05191946027600546,-0.009776832836535456,0.0016492438133317506,0.019889160011269717,-0.016696608837298833,-0.019677422613128027,0.01904925936783718,-0.026110003042428886,-0.5208140492393527,-0.19801182702451883,-0.0830965926891653,-0.3868860283980889,-0.5298143381816071,-0.6806556994095257,0.6280710347591785,-0.09368348538324618,-0.269479901354282,-0.06494998215201965,-0.16770453498779728,-0.09491663564875176,-0.006630420972116759,0.02880137239272804,-0.07925453160557819,-0.08979427745752379,0.002958446518793794,-0.00013145075378868959,0.06310910565929019,0.021351823668372176,0.028307029042157438,0.06727280125260428,-0.02695609997427769,-0.03505956971093926,0.00488189421525623,-0.0623679109150972,0.5222986898175924,0.0543534400339695,-0.001617680450775806,0.2340939442605612,-0.004810394358269649,0.09991549447749193,-0.15941597154135156,0.017786355164097413,-0.03149152368958345,-0.10615875416416848,-0.05649674432318999,1.0,-0.4490112903766242,0.5422783997758364,0.0670259873804433,-0.6685788278403814,-0.25094738726036486,-0.000809862086234761,-0.1791802559193169,0.040064824243836894,-0.08733848161586634,-0.051120765679219964,-0.41381881012783484,-0.22398952080900547,-0.1811174784210189,-0.4309258936136584,-0.11512554048908294,-0.11751044319943942,-0.41038104396203234,-0.10127769116410577,0.4701876552771158,0.1558459573133259,-0.03186215087490738,-0.6034492767993692,-0.10879754541609075,-0.11786580150436339,-0.02270988113080138,-0.1434489266287361,-0.1392063218925114,-0.18395799601340015,-0.13511225883094366
matter_of_factness,-0.4164334855296817,-0.2204281435672745,-0.1526197916666301,-0.09103073907238626,-0.06863456671176696,-0.11836604978634996,0.09808192541932265,-0.0953704353287638,-0.19787292657287558,-0.03652037402062522,0.049519028613054426,0.0936728188440117,0.047746887110130136,-0.070567208052388,-0.0006970683412824278,0.056705380294941723,-0.028661338543572015,-0.09336016498279394,-0.013516121282204325,-0.05003397256270392,-0.10406717240740417,-0.08358372031641571,-0.03911570594987289,-0.02121902462922803,-0.044545352115739845,0.6146118015730663,0.057731614000645505,-0.27801447145355906,0.3256822404481649,0.42207146554179065,0.5651377075847871,-0.3223419530878205,-0.03754378893554884,0.20486598089625216,-0.050026084198638444,-0.052372149819117135,0.06377379741562292,-0.170110553915943,-0.25709560427328626,0.026747328691884203,0.09608619943040497,-0.1570692352317228,-0.10658596799624256,-0.04028013944081016,-0.08478157070598888,-0.05423176691793072,-0.16375111980371157,-0.07417692631941492,0.052427429982896165,0.018547300080536958,0.12369400148350954,-0.6115766766348024,-0.4814083606424948,-0.02791321015618983,-0.05918435153783622,0.11115701475255656,-0.1910736911117035,-0.11646226773263091,-0.12082574372487483,-0.16290258832165766,-0.3800724890714958,-0.5670624200166129,-0.4490112903766242,1.0,-0.4221647287693708,-0.47852617052249313,0.5396342407645742,0.4895797136751191,0.11211614455174837,0.05197488794601417,-0.5847375723544334,0.49191573502058994,0.17567704215646734,0.5532985828337675,0.16826900813154927,0.06837243976265084,0.5518675580377199,-0.06891776076757929,-0.06754251120584631,0.5794740369104919,-0.08741212079963749,-0.5325288558635896,-0.23702224874897448,-0.07985878125889552,0.43750528528744137,-0.4634837678885224,-0.2487086456657048,0.010667863892455812,0.10754383552593864,0.11114571740880293,0.09230054680590484,0.0713751863918495
abstractness,0.260136217639847,-0.01697743925288317,0.034458654949061696,0.026073148970175247,0.037749377291840414,0.010667632947134699,-0.1351329911410881,0.0401357616493406,0.010542149480630269,0.04588176683137291,-0.0633922243443301,-0.0880130880794378,-0.02018482627600164,0.04705417315611193,-0.04102566687188991,-0.029622310262112417,0.03621031153888333,0.016965537325498083,0.006481015204467065,0.0037768257851850374,-0.022273369887755058,0.04152850848346897,0.020313897333893202,0.013343305592874756,-0.013686371921817706,-0.2984474200810746,-0.09505996902587101,-0.017980939925548438,-0.34345638203143597,-0.3120941582570381,-0.5145297057680176,0.25519458227689074,0.11102468502659897,-0.021799457157846137,-0.12732889625019803,-0.0004768674462796847,0.06252987861001348,0.04994539167569276,0.07173793019406982,-0.034585604908693744,-0.07549997630761913,-0.012889874700591832,0.05872185638752839,0.10125724892260081,0.07304591755875353,0.12781129908540265,0.21313603700183972,0.017900789749227146,0.038429469345884405,-0.01414774936186203,-0.055816409027631325,0.4616692286310121,0.269119256748061,0.013098163898594604,0.16303259803193718,-0.002890615413992604,0.1499573333327539,0.03004195496940043,0.08092916648129321,-0.06595170437008488,0.054924963670841105,0.12836594519505212,0.5422783997758364,-0.4221647287693708,1.0,0.293766017657401,-0.8557559482604636,0.03237283728043822,-0.08326861609019247,-0.02610876395004846,0.08972189035764333,0.0725076528355521,0.009956156202096465,-0.4191839918499268,-0.20883339709930582,-0.052616424359167,-0.14670834646501696,-0.1318032467720212,-0.13577948649173094,-0.1393017926352597,-0.11042079443356319,0.4228123649787553,0.054685676756484704,0.041395727902870334,-0.4604455648524723,0.041234210824496964,-0.03791842846823851,-0.0025642655194828357,-0.11773405416768308,-0.1690054891747759,-0.10826980262720977,-0.00010582786168418471
figurativeness,0.14556070862269405,-0.004885254863753927,-0.021103509300614342,-0.015067030159836273,0.005715658098429817,0.003153372637313892,-0.04864857975600551,0.021187279944504398,-0.0019478045126653026,0.009321032793514289,-0.0041304735876926445,-0.015507457586593049,-0.028420568497345776,-0.000690367616274498,0.0175324752512544,-0.020234615932466338,-0.01669642855182294,-0.005697769545573487,-0.00453717780108947,-0.00011807792189562808,0.0017631806163784746,0.21068807840714193,0.015958476268437535,0.002884654265259057,0.10915852028308064,-0.24312912612191284,-0.08600728393636449,0.06390616412340794,-0.1427749191628861,-0.11077346865360775,-0.28732348256517515,0.005130102360482727,-0.014293651944139632,-0.13281305030270624,0.004317599580843924,-0.003152556560103503,0.034507237037190504,-0.0069993706823067384,0.07910817936367201,0.01485704455162134,-0.07049763791034261,0.014437507999283977,-0.019396652526143376,-0.04078763027131847,0.03979496871675953,-0.021171843978800012,0.13543558388256077,0.009262444961993846,-0.029875417434962036,-0.0688959197101087,-0.11140317743306122,0.42267599641719167,0.9278721029771737,-0.025659024776230454,0.0343436928127495,-0.0782909768312073,0.05456928748565672,0.0007069176952631182,-0.04512802876848,0.04137585902389138,0.6531907283892592,0.6020652542364048,0.0670259873804433,-0.47852617052249313,0.293766017657401,1.0,-0.25446203841229803,-0.13573449078235314,-0.04848057407679213,-0.0037349705454246614,0.35260036951581547,-0.1271672672955307,-0.1140863635612948,-0.3160144073915117,-0.09052754383297723,0.061905100208127166,-0.21912262202462232,0.1474978277737795,0.1459484212506562,-0.24622230234843512,0.14414626058393426,0.29814542106380576,0.1761308914586982,-0.06241973271796319,-0.14935391145685495,0.3864024567209398,0.4504909487635334,-0.029361517644084453,0.001505048309157871,0.0010968549468438787,-0.04086848462824754,-0.01709265558826885
concreteness,-0.34539574460547484,-0.06579283626132053,-0.08472258697300693,-0.05225744020546132,-0.06663671845872497,-0.05387517726683837,0.12402708114386465,-0.06222140824243679,-0.09156716081613961,-0.05108574368640567,0.04991709918114604,0.09720515940368549,0.0230523303660464,-0.07025447241051722,0.025561251183694136,0.020366422842120934,-0.04537840818154138,-0.06257446682202211,-0.00710572041745489,-0.01294500140679828,-0.00921409810100142,-0.034721174995816576,-0.01698048325772129,-0.022851902768389103,-0.0011738301631990106,0.4636782497880056,0.12833358602899425,-0.023067388836401772,0.3480559853887703,0.48121020925793,0.6222890781094959,-0.35794264599938486,-0.07364189653029828,0.13443306803041566,0.09846274591240932,0.03864645965193721,-0.005724332607147106,-0.09679369417651426,-0.1149011644470799,0.06688392648423098,0.09114314607431312,-0.03065163040570144,-0.07052646930778587,-0.07838037277029065,-0.0704077290488376,-0.09194244586432884,-0.19014293323073897,-0.010568876943677292,0.008687694170180723,0.024090243825119553,0.09167196393627973,-0.5167642318464271,-0.22023110774164,0.0016018252756301995,-0.18320508153482645,0.005549737602286554,-0.16730810601931914,0.006335353316488396,-0.10456174051820066,0.02294095014233142,0.005218711515484701,-0.1128560718762068,-0.6685788278403814,0.5396342407645742,-0.8557559482604636,-0.25446203841229803,1.0,0.1429237224829489,0.05114358298304516,0.10963116547596374,-0.1507252654612165,0.06757692136864599,0.010348798623142289,0.4682427087584313,0.23991808178108634,0.10266106859459981,0.3216716484239467,0.15893608594672723,0.16048749767321685,0.3083944308757505,0.135656403939607,-0.48568699809733473,-0.061172926321302695,-0.047412506054369336,0.5179033560150049,-0.029416102861658196,0.09365202595523812,0.02066974195752988,0.16041276695866905,0.19703394451647413,0.15338005929830456,0.06628481492781724
formality,-0.3202336514908176,-0.28892525767069854,-0.13163393024384606,-0.05220279440028128,-0.08252058764773829,-0.16534381436832546,0.06232075575389214,-0.13339037018946776,-0.3110917508440666,-0.040010184464603714,0.0009636145706709751,0.03752576958400051,0.03847170365993645,-0.08342773372507585,-0.07517296425571703,0.06796828732308594,-0.05345352441130928,-0.09704471813520504,-0.023032167135762414,-0.04767494402631134,-0.16128655262986116,-0.03418570995344864,-0.02668253056263221,-0.00442981663218674,-0.048958507405008914,0.5561619741683447,0.02523413619367407,-0.34043163699111373,0.0224014409267434,0.43907650868494796,0.249097285975297,-0.16646317689088908,0.026841633590417826,0.22643893886435054,-0.21552132100060167,0.003472557226959983,0.20720492890644093,-0.07114794613127487,-0.1184405979881669,0.12303756597094806,0.2292108275336198,-0.20568900347721392,0.013830629336019544,0.06113966211827956,-0.10780887822507051,0.1130069462358,-0.07728533018189916,-0.10601499109787595,0.15315161081389272,0.06874090975125938,0.10494304599690796,-0.32206509172699543,-0.12534456345842362,-0.06501835134752473,0.057618898183755575,0.24443499087302561,-0.004773976821270124,-0.0673762776949623,0.03760024164065239,-0.2332798924846466,-0.19166166267908336,-0.3282116884632135,-0.25094738726036486,0.4895797136751191,0.03237283728043822,-0.13573449078235314,0.1429237224829489,1.0,-0.12923076230363634,0.2684170511710942,-0.47100506081084115,0.6311660899744872,0.335683599449228,0.10191168990788846,-0.1495700357495242,0.14425513801038325,0.6168502654693929,-0.03344548763864798,-0.03192794852224244,0.632565389037787,-0.04596795553849245,-0.13567531007767947,-0.12937343909168372,0.05463739267063876,0.154528407953389,-0.2842618936677469,-0.13328280250593103,0.14647379063723362,0.14882639074947304,0.07079347353857392,0.11166947647645926,0.11690104416441675
conciseness,-0.04315786656693074,0.14662243242262776,0.00555581361550648,-0.006713460504622797,0.021853408533497463,0.024180711723192184,0.07847825529855043,-0.007438583498221302,0.0947703683861713,-0.05698421502832693,0.006442985004254452,0.024354468539029825,0.015623171134060787,0.04911616805143106,0.07768110125126852,-0.03671220979750646,-0.020733252834697676,0.013909722396693277,0.011828907550768309,0.0013009869187729,0.036107274785581914,0.01716675877957765,0.0297126120920083,-0.016434462365189605,0.016297995521715875,-0.1978855832980889,-0.13499029952085706,-0.1685466429381633,0.38225303569591307,-0.351635101955588,0.07827882391565792,-0.04930331258650439,-0.13056990972851235,-0.25966711068532494,-0.13427246830525746,-0.10510195387066275,-0.10886948093401239,-0.0600951599975935,-0.05313878918570633,-0.023163059581240243,-0.03102848992252321,-0.018957264153967524,-0.08496009710544114,-0.09456936518027124,-0.029028147532220477,-0.0831853196657128,-0.01782142313397289,-0.038883678138525536,-0.13413059277444378,-0.09073066621455911,-0.11050989152028552,-0.03466656725270916,-0.06889324801304238,-0.149664594790588,0.029217882053540742,-0.0041945878659488695,-0.16214791439942186,-0.11355126210204784,-0.12811049673548275,-0.10937341603520856,-0.08013342538703541,-0.09936176515758326,-0.000809862086234761,0.11211614455174837,-0.08326861609019247,-0.04848057407679213,0.05114358298304516,-0.12923076230363634,1.0,-0.6874070643106153,-0.006713355737513704,0.015645462632967205,-0.028251941278123086,0.3671825662353142,0.15152913791350864,-0.12694475762387641,-0.2811966867299766,-0.1559703312181733,-0.15166532936169408,-0.2461458192202165,-0.13713358215316426,-0.24919553883649567,-0.023017195703339408,-0.09195263461029095,0.3117994386293149,-0.11163477037816119,-0.1535715053420047,-0.2486603888498506,-0.15864369255257285,-0.16103717058797173,-0.31266577773040827,-0.2472092486512637
verbosity,-0.09905489817798244,-0.1578749336771731,-0.009914792083479153,-0.002457373876827326,-0.058265541403633304,-0.039776842772735875,-0.031121041902601076,-0.03312295806563603,-0.1433611472603653,0.024313596664679825,-0.025351648291311226,-0.022459971284901493,0.0011822814009311274,-0.07176263283941874,-0.07979403213866021,0.03229547852478751,0.001388705100436165,-0.034510448034229015,-0.018153225051939413,-0.004099706858345149,-0.052380802433492676,-0.01627040016102414,-0.023584840703287865,0.009056860156538352,-0.031116752046485296,0.36510442295967865,0.2396980830961038,0.20975504964107472,-0.1415272298621951,0.48514477433610204,0.15731482272613553,-0.0795363476679171,0.23417971177629743,0.39401159565041016,0.13011387430945648,0.1748553932355096,0.1609447213715105,0.11632154566295344,0.0665318199809072,0.08827652549980529,0.12553877204764619,0.040294387529384815,0.11700931693738441,0.1077371903194768,0.045914742542724964,0.1088832592748369,0.00905136266049288,0.07315897469517658,0.20190067851540297,0.12255133968166877,0.15342921891786804,-0.08335920982984288,0.021235708873269546,0.1428222574632697,-0.07173442788867927,0.07695578212385261,0.22036279737023154,0.2062127945962359,0.1961212178777601,0.09571142757529115,0.05922846647052467,0.08535803170681411,-0.1791802559193169,0.05197488794601417,-0.02610876395004846,-0.0037349705454246614,0.10963116547596374,0.2684170511710942,-0.6874070643106153,1.0,-0.002537749975006524,0.04711364439902881,0.13402686953916673,-0.18608240091338193,-0.073611392477253,0.21133049469916063,0.4220739271651866,0.146108888163763,0.14448005786188753,0.3818692468077913,0.12841958675495083,0.13142366991373328,-0.051266401901350026,0.15846940702298487,-0.05331593759546508,0.167270426392422,0.1485113732676103,0.28227496949897407,0.20073182834219308,0.17519614312538204,0.3728205719252643,0.3102684944028639
