,avg_labeled_utterance,frame_markers,situation_dependent_references,chronological_markers,explicit_references,code_glosses,transitions,causal_markers,adverbs_of_degree,hedges,place_time_svo,self_mentions,boosters,engagement_markers,attitude_markers,deontic_modal_words,endophoric_markers,evidentials,figurative_language,idioms,negative_connotations,positive_connotations,emotional_self_disclosures,slang_and_colloquialisms,pleonasms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
tactful,-0.15193508245005186,0.03416326613933565,-0.024105506850123262,-0.02487912745634006,-0.008113736558838123,0.0034258682057023253,0.00886587633143651,-0.0015154629131199126,-0.01417442149142131,0.022796347847177746,0.01566296567464838,0.022264330424332356,-0.08203713972535397,-0.036137460055393325,0.01120654534121162,0.00957781206387073,0.027480768660732034,0.009843622399280019,-0.013793666560383333,-0.04453237412815664,-0.09817071397511792,0.027227942684509263,-0.0025620426640603593,-0.08820275158193083,0.007895604046874418,0.15901276806273026,0.11560950564403275,-0.07302130874703466,0.17066351432689716,0.1031222454412133,-0.006704604596310002,-0.1719037277791833,-0.022120550411414735,0.05062344608718713,0.007973814516359055,-0.30484307576456043,0.007074810777038909,0.46394164604581406,0.4261730394703599,-0.039997819180855175,0.24168547284664924,0.15053416590454963,0.3177824112124589,0.2180183996812696,0.0982763265688803,0.20915195858795088,0.15730385447530648,0.021758711662692387,-0.003111098289043627,0.19544500259100658,0.151356461142991,-0.0741748528789826,-0.012477612651342274,-0.030127865666595494,0.47197451122288486,1.0,0.31014798775935737,-0.26389787720748936,0.4647334620860852,0.19686254744008305,-0.16721619127457732,-0.13357746710033963,0.024220995584152635,0.09730565797316275,0.04628318696669485,-0.02484092667897403,-0.03862230541155913,0.31272987427102333,-0.03660058657563104,0.09520686638398071,-0.22679977924664368,0.07731468544587435,0.8142356839345123,-0.20017221447868852,-0.6216661775597059,0.007013296397538416,0.15903976208591858,-0.019533502719095076,-0.017769199992345244,0.16283589605745163,-0.018800309355130645,0.24853543337154832,-0.09253093518487703,0.46373379071611237,0.14641654063074042,-0.015753488617727907,0.012265099883743403,0.145719329974905,0.092289410720702,0.04865643216085918,0.11726830729874678,0.04292940057995195
critique,0.09600410466964804,0.0004028208192158704,-0.04268007418932477,-0.04777353236068295,-0.07972057644290372,0.0033488170393118155,0.06142815821046419,0.03299070074446261,0.03822092609604944,0.12682547951753365,-0.07688284494614506,-0.008556761215861582,0.016392614105336652,-0.012931974688599704,0.05126988067128999,0.03416033633349489,0.012331426864677319,0.007137239840181335,0.030585385110461858,-0.009470414948025403,-0.030901714722221023,-0.029353102206732533,-0.01723061667114504,-0.020840595164436773,-0.016698072594321704,0.07216797119609715,0.450323611923813,0.31144733665830554,-0.051365750232838854,0.09578705162627023,-0.05560797202012553,0.10797261983547965,0.3494547934990843,0.34842010370142684,0.03787481628858798,0.1894705180304531,0.08107720185198997,0.38004558603156124,0.3581809447371283,0.04820607787636145,0.125511575276953,0.211640490068258,0.3096641278113623,0.23704686432277924,0.09029559986509395,0.20584818488789203,0.10413576785211998,0.20332564381593227,0.1932857747477639,0.16328142219066932,0.0686888170215734,0.23868713123672758,0.034298793666350746,0.011868430920478883,0.029071067943416858,0.31014798775935737,1.0,0.32480118105331807,0.5878973498320316,0.12846193815842974,-0.10827822008944367,0.08851866126575102,0.08518562703898393,-0.16013210306182127,0.16574756959218295,0.04931935467122403,-0.16629226932524638,0.08016764903202678,-0.22994039995502857,0.2999068198862147,0.09877286622427278,-0.12342712739471974,0.3328308507775693,-0.42796925179271406,-0.2058645105266635,0.15005777945189477,0.0918979863802621,-0.07070850317964339,-0.06850925906136686,0.08495113439121083,-0.06711687991342624,0.5780153018451172,-0.0860174884191294,0.36563105787423716,-0.11261252148759933,0.15123387558768803,0.08266641900676594,0.241908898816725,0.02733014470092356,-0.03266859027004016,0.19790654538307959,0.22532987757571607
challenge,0.09423154953146169,-0.021097110213522063,-0.05855835029745538,-0.0724867007742745,-0.0652985425321654,0.013621611047889951,0.02546708416991523,-0.007255727610114479,0.0005781946610133067,0.02764720890062565,-0.0732550895962475,-0.04003683629305417,0.06401488224185194,0.04680342617442991,0.01792370057606052,0.03269030375099574,0.015355064341627261,-0.012152131473075686,-0.009932823870409417,0.017646809734410865,0.012193983213773785,-0.02889149897591234,-0.015092899691174298,0.01244506533809475,-0.016770967310868294,0.08123768779160088,0.4368442702482831,0.45740561888556774,-0.05140370730942397,0.13045560761084352,0.1625308962107483,0.0936401000437046,0.5628526624753487,0.47510775030182784,-0.01901625758394398,0.6117358941754139,0.16869127057679256,0.07536469438109199,0.021528671976074363,0.12340974446421714,0.05351074989448803,0.11386442076580484,0.08796430187751743,0.08890712976910034,0.04975599570111888,0.09010379413421035,0.012142302548118263,0.17784788914803817,0.260692349133195,0.060800155135095554,0.01304206095136526,0.1207756477999667,-0.008012981936004034,0.06910621928759467,-0.32911998227150596,-0.26389787720748936,0.32480118105331807,1.0,0.15657884127973293,-0.039460055467122265,-0.030452942408392875,0.20433570507858825,-0.15019972570802104,-0.1442698155244086,0.06507443422007028,0.007655319892674118,-0.01359484279120169,-0.007653476635026367,-0.19946787557948983,0.3073975383521902,0.27654217279640747,-0.1497576892702186,-0.19173262603401978,-0.04123052327297909,0.33570207720757755,0.28493893080661914,0.10310168136441719,-0.11676426036066628,-0.11720023401482174,0.0932503003148783,-0.10582300321450773,0.12422870687395372,-0.0788890931747471,0.1089788619399891,-0.026622400375380557,0.3218313688817401,0.01451677693426414,0.13905732729753234,-0.03568978427397736,-0.07186910496367392,0.10038740551703511,0.20195253952599038
conflict,0.006527981196669004,0.019849615741124895,-0.02652013886710731,-0.05701361455354554,-0.04424551948431324,-0.00832558154955618,0.03592246456998267,0.0047260991765355215,0.007498810823272017,0.0668310345203966,-0.06645805368625014,0.05685803302208614,0.0022533408398184274,0.03345891426290816,0.06788774124348254,0.0644227125513471,0.020618884618234506,0.01251512812425562,-0.016536728729510806,-0.018294283901995435,-0.03481030788412916,-0.02204132838847386,-0.012910831190368111,-0.01258821227259769,0.005463544256599775,0.0568669076828576,0.3583780138942114,0.25526999094854447,0.01826819993595036,0.06349135846272953,0.013323093365240847,0.01181169811380366,0.3214718474421424,0.23912327151324875,0.003992561985651543,0.11999183042360125,0.11448477733357404,0.5961771133343091,0.5297194051116,0.10623185616508636,0.27418919807978165,0.2678502021672424,0.582362021429321,0.3736531780008402,0.11670872356813687,0.3821072579127723,0.15941350702922039,0.22438218570464882,0.16399748544194925,0.2559717893661337,0.14198572426754802,0.07845840647177818,-0.021502224655482616,0.045164892281097845,0.1939320753227922,0.4647334620860852,0.5878973498320316,0.15657884127973293,1.0,0.18359203347827466,-0.12970898145070733,0.07063455319023876,0.04170675118427818,-0.10949598688638902,0.12568580943453783,-0.01138000211024284,-0.12858269840740802,0.1255417907069774,-0.17332758242982524,0.26003339718944574,0.09446018525994312,-0.12200243221258569,0.4415977411664264,-0.3061962870216911,-0.28627859811229395,0.130313240240323,0.07423779499413807,-0.057788944955545124,-0.0561996882654546,0.0697180084263351,-0.054467912913483706,0.3991200595033258,-0.09308985830907482,0.5985687823590228,-0.009460576572491542,0.13883256162390226,0.02374856843758202,0.15823790354225095,0.0004066946565702236,-0.01902644572777814,0.15721680175868338,0.1590046149067186
build_connection,0.008307246780129219,0.010265389258869825,-0.02558783644424561,0.018061426432652464,-0.020213242899159392,-0.02797141939679782,0.014501233242989285,-0.00015855463986401424,0.007104473869995565,0.03213543570968553,0.023670418327453018,0.26079097871739837,0.01297901833827578,0.014198269293743198,0.026460298277473208,-0.02781869260507876,-0.0062037139397889,-0.012424107553734597,0.01615031413470033,-0.009423090907223335,-0.017239831679804068,-0.00232912558476104,0.07415507271515247,-0.021151447111054465,0.0060023478569312515,-0.10693428562336689,0.013201246942832213,0.39217679899256713,0.033102523243668254,0.017323949108075512,-0.038328467806586025,-0.017534516814636993,-0.03993705087406539,-0.010498592219530473,0.6013668662452507,-0.02710511176816763,-0.006180761392449032,0.21580213708960663,0.32864797790908035,0.026011934159467783,0.10013851463862453,0.18987036633195264,0.21018387276197487,0.09255122322401481,0.10844377155896487,0.08705487739707851,0.1182270058417504,0.11403884750241745,0.01225579535475571,0.09032268002917337,0.006806328188936938,0.10145258514170777,0.06152272867802437,0.048848193948956446,0.0645903346585604,0.19686254744008305,0.12846193815842974,-0.039460055467122265,0.18359203347827466,1.0,0.10238911256073614,0.2273031316913714,-0.005520665677180702,-0.170283306617129,-0.03458839912434361,0.042860983118945886,0.007118692328326638,-0.16590803582680114,-0.1198543379159658,0.13798142687640647,0.2721468642833995,-0.4226074227834651,0.16293855479057912,-0.16452018499770463,-0.17403606260882312,0.026309427425664923,-0.11173150099246897,0.2980948943817436,0.2943205712505286,-0.14358763149067336,0.268410392101217,0.1678866166268322,0.07905120118518139,0.22188524208286586,0.019986146469144116,0.25330594522827166,0.19772723181778615,0.14870557125257317,0.10616532592416053,0.1582284462535112,0.1523543957859106,0.05450896180648181
vividness,0.04479498562760566,-0.057940572949099794,0.006428501881662496,0.009812733707041733,-0.03387025723896258,-0.02449841898839161,-0.01609375414369332,-0.013763165217750088,0.028034687281548804,-0.014720969376655874,0.048161270784432185,0.028267143023051736,0.03633402025520406,-0.028857380899841203,0.00578276046566584,-0.05370529649981847,-0.039687419109525765,-0.037838347232675325,0.18187381672678063,0.08910408473342603,0.06205026872185094,0.05966993906378279,0.007003659294208869,0.031930548421870625,0.03912039739292096,-0.23724194629918863,-0.16978263810805821,0.06234869620456288,-0.028625321052394303,0.004515791469939182,-0.1316782787449164,-0.09636196465075733,-0.08236607559637417,-0.17685184559554193,0.15096101030211886,-0.01049169938950175,-0.04613784508782777,-0.07369019199055211,0.039737606876503226,0.04635160245689607,-0.10085170079251174,-0.0017325731809279513,-0.05379205631054103,-0.07987559868875951,0.03521750768332455,-0.02908317814974643,0.08297915982632714,-0.008577853894866838,-0.03291367977488701,-0.11241140037892673,-0.12064044444136039,0.2685405415338031,0.6364038941597177,0.027904432281101423,-0.032291922386272244,-0.16721619127457732,-0.10827822008944367,-0.030452942408392875,-0.12970898145070733,0.10238911256073614,1.0,0.7755753865179925,-0.07392602515183565,-0.40235990499416846,0.05672455075942381,0.6061731897543408,-0.012854394651613556,-0.28712312973662446,-0.11040373172534666,0.05252171189969397,0.508069759963272,-0.20744286651418725,-0.22922889071339075,-0.1441549582925928,0.042251660589013904,0.003926498116495854,-0.2150839917756839,0.4011109013701819,0.4000697053631092,-0.26819751858793256,0.38337259511990407,0.10299683507451839,0.27964251649161165,-0.12031061682675516,-0.01659526080042193,0.49020726392071157,0.613910503869986,-0.014314301795236292,0.0935584112480928,0.11879513810653196,0.06367502765858774,-0.0016435269658210813
expressfulness,0.08193875689822179,-0.04318779647927429,-0.02313716226608985,-0.029300659325050195,-0.05877794830693541,-0.03246693236948679,0.016188541982070582,-0.0017417304047783926,0.09218184710329652,0.019624956356608006,-0.016367640945442144,0.16364933632131204,0.13125011748402307,0.08788872079158841,0.09243105907612445,0.012366754668175857,-0.04234525465024573,-0.047575030353585894,0.15270933428201364,0.07952439646716582,0.08696603736100728,0.04775254839262648,0.06429448863941745,0.07028636842605246,0.02046786948671185,-0.3178883245718466,-0.013908514562520593,0.3956163746566334,0.011641116453753477,-0.06714379554951529,-0.08745872674616144,-0.04056033952979837,0.13666818110761472,-0.04909583149734503,0.17671537564028442,0.17284560843383254,-0.009409828632304617,0.15832183433831162,0.25128472957652015,0.10776921254334862,-0.017909865897290187,0.16239228877862188,0.11067498064126338,0.007920783781815603,0.10776487091467908,0.06854270957134237,0.15621108204051112,0.135367614677789,0.04379373679380094,-0.03282820002519528,-0.0994589700294308,0.34380903982054334,0.5440459830693954,0.09787916366025197,-0.04825840335447682,-0.13357746710033963,0.08851866126575102,0.20433570507858825,0.07063455319023876,0.2273031316913714,0.7755753865179925,1.0,-0.037511392494522365,-0.5985071560709028,0.1294667786996608,0.5285886692821804,-0.12523198374579125,-0.39240725716257174,-0.16541057586316127,0.13938669798241385,0.7755034897548326,-0.4668268959758568,-0.21125822882946899,-0.2052094751973899,0.0870890036456428,0.05685510537813601,-0.28909635861305694,0.27206378940921355,0.2723168929183664,-0.3416752740563079,0.26864430762346386,0.22295210327014134,0.2084288505271903,0.08542552144307237,-0.012934052823526058,0.6673739083269878,0.5064478468382227,0.008392198843560619,0.01124181699632002,0.03689548195611634,0.07057411385093133,0.055083706740781904
vagueness,0.3933855287091318,0.07113159982788443,0.05232589654244264,0.022248023068443798,-0.02030128799118028,-0.0037063217259217314,0.04603087254413153,0.03448518215893035,0.06558044266000204,0.12351143769583305,-0.056146503026543775,0.15154497568670314,0.04541994011909715,0.09624187780205153,0.04998833297750443,0.049088293437768285,-0.019550086674838468,0.00448424226701484,0.008273893699826675,0.0023721759152688982,-0.020117960407334844,-0.005976202185751495,0.0063183583711948635,-0.021164550630358808,0.00015912986164932054,-0.5176287791832739,-0.1712590988154479,-0.05022932099860943,-0.320113160352403,-0.5149911031827998,-0.666756086158403,0.6136965107167307,-0.10107513520709238,-0.24940316595795972,-0.05722041676639803,-0.17416710284146006,-0.146030194930189,0.015115504001302524,0.04121217606000447,-0.07710240005619545,-0.09421241329884789,0.014229589480905979,0.010818006403592217,0.04130448356444882,0.03944458896235288,0.0398699434348344,0.06636078012160848,-0.03990133151943332,-0.04516629280914001,-0.003479571410319362,-0.05825903497233363,0.4725198146545426,0.059723753675296705,-0.01818401945339799,0.2007998939330688,0.024220995584152635,0.08518562703898393,-0.15019972570802104,0.04170675118427818,-0.005520665677180702,-0.07392602515183565,-0.037511392494522365,1.0,-0.42635356233556715,0.5309525208804797,0.07819292595655501,-0.6676962381861326,-0.22422627586029456,0.09146412723658251,-0.21081719013242042,0.04485375122805748,-0.10431535214213364,0.005007286933940783,-0.3529442716079951,-0.22057385784453296,-0.21163015193210885,-0.4377332345058449,-0.10479619064540147,-0.10878329398356797,-0.4241233566224893,-0.09033263686173498,0.371218400997349,0.15993237169938132,-0.011487120603994122,-0.5356025315558746,-0.05409405961849352,-0.0834122187248359,-0.020013630450579068,-0.08716339951540408,-0.115679420565137,-0.140408046054773,-0.12399564109329624
matter_of_factness,-0.38650519911021536,-0.014368108751415812,0.003631444911008731,0.03394003059562546,0.059699536852577534,0.008541818642550464,-0.04057212314585335,-0.007927581536512008,-0.11194822710613461,-0.13275181867797398,0.06802387322324904,-0.22097677383612183,-0.11483349493573541,-0.1965254555955982,-0.13076291720291353,-0.06897220379424518,0.03853404979371073,0.03343192603759676,-0.1287427415434884,-0.06752554728081751,-0.0766012577100245,-0.039098672132134436,-0.0589717233561993,-0.05886500082388031,-0.0005325948887597566,0.593928043838219,0.04796150434066929,-0.3266369000464863,0.32491212365261396,0.3844473926623994,0.5332374538156248,-0.30991854894265336,-0.057571160996991194,0.17104808628036894,-0.06104033879286585,-0.06740669651497132,0.06929733538018557,-0.17598129439345828,-0.251837191640879,-0.013814128163404292,0.0701522268657895,-0.17517944360182627,-0.11075040136450615,-0.02395438549938424,-0.10463906752530715,-0.06988345874558931,-0.1731185528235367,-0.0887580969603787,0.04929183921267419,0.026157089600779018,0.1368006028958401,-0.5663640611179429,-0.455494587957572,-0.06580755791334124,-0.04997577955241869,0.09730565797316275,-0.16013210306182127,-0.1442698155244086,-0.10949598688638902,-0.170283306617129,-0.40235990499416846,-0.5985071560709028,-0.42635356233556715,1.0,-0.3952007992519817,-0.4621551664607178,0.509437113816039,0.492072747026719,0.0862421511051686,0.029569332643573098,-0.6201108781600232,0.5042416609843899,0.1651170597139483,0.49969016438129554,0.1360498185249181,0.04824010303156114,0.5207203902586972,-0.04828311395724895,-0.047183297599321716,0.552935458251264,-0.07496027830842289,-0.47199936166816764,-0.21312634750497558,-0.08931054873883434,0.43342117520552453,-0.49925050090507556,-0.2520488555357988,0.023922813519010922,0.08891015313968417,0.10276368881609252,0.078078983700231,0.06896846713648239
abstractness,0.2166044340551143,0.04223300163708337,-0.030582730870656716,-0.0606727038871685,-0.10276749489207998,0.009341635986351892,0.018110336736933342,0.03282251384485091,0.034116161525603664,0.07807861501378695,-0.08875060398549582,0.0229340917565146,0.014995878173411054,-0.04177667125202397,0.008305485568681145,0.025631700054097796,0.0034533211637295435,0.007048141843107618,0.07277796773088606,0.027674237805905826,0.02063123931314016,0.0023620845975841943,0.01662605969717704,-0.026046857371349524,0.02136455474193863,-0.24628171230803042,-0.042600367445357674,0.03814125180185715,-0.2871796891949958,-0.25380909475651786,-0.47313632816114015,0.22592300171492385,0.1604949067015088,0.03380410639682126,-0.11240370235254432,0.006808445822024512,0.059415974233582844,0.08681254389980983,0.0785049628536622,-0.028151216946954535,-0.06013107113988367,0.021192344625645888,0.07647123085914247,0.10859832201194827,0.102433174950962,0.15880115503959477,0.21786424308746472,0.0370825715930588,0.04814018997224324,0.013642610600583072,-0.03560137053238776,0.42539268887780246,0.25259900838850385,0.00017677678821521696,0.1253262596386996,0.04628318696669485,0.16574756959218295,0.06507443422007028,0.12568580943453783,-0.03458839912434361,0.05672455075942381,0.1294667786996608,0.5309525208804797,-0.3952007992519817,1.0,0.28022879339711065,-0.8551915399848965,0.05473563156835138,-0.08119966371333338,0.0018225219774570711,0.08933328597421546,0.05982607225686692,0.06375156452370996,-0.38625455446715057,-0.18169629920296834,-0.035703166055996466,-0.1099050760987856,-0.13580171273395764,-0.13774744717365223,-0.11043752416954256,-0.10652394277060406,0.38544454551035445,0.023023425725302787,0.0992178824436705,-0.40330567913120247,0.09044562225743431,-0.012989762701325014,0.0012820773888807839,-0.10402235896397605,-0.14398027498450813,-0.055863352929517135,0.05740906004281925
figurativeness,0.15227499527851543,-0.027722770773907206,-0.01498043902044662,-0.005154966667959615,-0.04738528354290722,0.004726545924203446,-0.008154793831959254,-0.014834116573461417,-0.023009748833823614,0.018897697782084822,-0.0014016797576809133,0.022792299762621548,0.017905224845750863,-0.0047757456783888985,-0.010682876114173494,-0.017198747266171332,-0.024324127407679447,-0.0016590335858226476,0.27128413534462875,0.10010771541215653,-0.0020739021199998927,0.03980870395663685,0.0030605186140182225,0.029927530867014506,0.023502057683837306,-0.2284560190197018,-0.06709726545614311,0.0794365015391693,-0.152300105657062,-0.09500514801524114,-0.30204622621122124,0.0053342600524503864,-0.01412968892523687,-0.11055601851291491,-0.0016610259617049756,-0.021265606238954196,0.006881276948627001,0.009845934871191448,0.07523587076700074,-0.0035226620646129202,-0.07021206339395047,0.030958639357504217,-0.013282548064275115,-0.04717438085653912,0.07672778832832516,-0.021814390223769898,0.134208847098615,0.02018014013120974,-0.04939913107606836,-0.07029914260002511,-0.0860165320966533,0.3981158696933159,0.9265927215405343,-0.0072800238490024274,0.04784844002339231,-0.02484092667897403,0.04931935467122403,0.007655319892674118,-0.01138000211024284,0.042860983118945886,0.6061731897543408,0.5285886692821804,0.07819292595655501,-0.4621551664607178,0.28022879339711065,1.0,-0.24570068378088947,-0.16722363498758033,-0.08661738301493337,0.005744630506476461,0.3285304017674524,-0.13569663921054728,-0.0676354441655511,-0.34638906880636905,-0.1106575774208572,0.0544567026604156,-0.19964745469562334,0.10175016292334894,0.10285564303305747,-0.22688122364911345,0.1118781802622584,0.33489830308783775,0.14872067481842433,-0.03431520819885675,-0.17400683148770754,0.3520594323529659,0.41779550243760993,-0.005074560735267363,0.011741864656000519,-0.0075944360342313465,-0.00228989088633327,-0.03151803015188605
concreteness,-0.2923916394062838,-0.07244812337869624,-0.0012685634636473654,0.04792319499132882,0.07235937993118159,-0.0017678170039315915,-0.03150695043175884,-0.038113990915247566,-0.08711024803207575,-0.11159889928217237,0.08840232014416755,-0.10484355784139417,-0.04808169275937799,-0.03316402704727304,-0.04954825477088738,-0.04388213767165553,0.006614174723969613,-0.0016340397794739625,-0.06339167064841361,-0.03845914707120564,-0.016714145643020522,-0.006778666834748269,-0.017269097677114147,0.01890130541308947,-0.018895911741568395,0.43290686903811143,0.08876819927187131,-0.06525896391475078,0.31157081945532616,0.4314235385101972,0.5842725762752223,-0.3357751688562254,-0.09297588037429742,0.08788789702867247,0.09185880575959764,0.03953193851597171,0.015140970440482475,-0.1106454173314324,-0.11005001719212225,0.04522278673945927,0.07444571326042863,-0.03938792824374089,-0.08215369449284318,-0.08174570612642366,-0.0897637439627118,-0.12680347062174302,-0.1951714198780276,-0.0184322067651787,0.01722564863525196,0.009374596189071289,0.07935428877707491,-0.4635564379590751,-0.2091370667856071,0.0033983432145750446,-0.15729619430276578,-0.03862230541155913,-0.16629226932524638,-0.01359484279120169,-0.12858269840740802,0.007118692328326638,-0.012854394651613556,-0.12523198374579125,-0.6676962381861326,0.509437113816039,-0.8551915399848965,-0.24570068378088947,1.0,0.1083579371493676,0.02970688099809692,0.09423430389362292,-0.1467255935887177,0.07278244765265061,-0.03525542845951276,0.43773945977852746,0.21540731464461,0.09860727429391568,0.29119430308548233,0.1508253774917985,0.15287014801985033,0.28426021134928925,0.11834402773770339,-0.42276393411523905,-0.06615016679111724,-0.08321672354001672,0.465310909969495,-0.07474469981490561,0.0618146620618674,0.02113636475499279,0.12582078903866456,0.1713223877533452,0.10890708666208393,0.022458016051332002
formality,-0.2561871813158591,-0.02129969424716581,-0.0762997242470261,-0.03298239049549998,-0.005564274715339947,0.017910288613590706,-0.05796727794660135,-0.030401074755029185,-0.12411437001904933,-0.09903591595167754,0.005088087762617522,-0.32002647554116675,-0.16020116851487218,-0.26504122699041643,-0.08780016999295354,-0.08616040001561082,0.05003429396954718,0.075289471106057,-0.07135187341251023,-0.05190882708406859,-0.056216005760032675,-0.012585724617408922,-0.06643964009548697,-0.10927615171141722,-0.007959822319562075,0.6146820199435142,0.12463693485632232,-0.29786571017815916,0.02174386964738327,0.4493964845954764,0.23025739251656568,-0.13759249625421985,0.10859296507339815,0.2996065636839686,-0.1810783746277997,0.0250955946543258,0.2114352634631432,0.010197840832367962,-0.055538880864827035,0.10077359780354558,0.22612362631535274,-0.18945258766303266,0.06955558564489485,0.1369015029170253,-0.11489994526910503,0.13368032675899805,-0.05445594708167161,-0.08918618281314901,0.18180748979154368,0.11897441767024476,0.16000767457972692,-0.27824927764190477,-0.15959780713873362,-0.06140875988274813,0.044797410160622546,0.31272987427102333,0.08016764903202678,-0.007653476635026367,0.1255417907069774,-0.16590803582680114,-0.28712312973662446,-0.39240725716257174,-0.22422627586029456,0.492072747026719,0.05473563156835138,-0.16722363498758033,0.1083579371493676,1.0,-0.15041082023302416,0.24392945237232244,-0.5125307494779673,0.6344390147469747,0.4459478863476055,0.05514723938830282,-0.16934150090629935,0.19034718188985852,0.6496776080600407,-0.07857152362331739,-0.0789104680497998,0.6752220033906118,-0.07865568764986393,-0.06448483909531313,-0.15370688170938782,0.145542519168625,0.1383349272940384,-0.29300379487370726,-0.14495160729187023,0.18741434637502785,0.1448122004845837,0.05641111726352124,0.1484413291970642,0.17065516111675208
conciseness,-0.04366094817823451,0.02143405167450811,0.08586660949978672,0.035191051761983845,0.08853956676931952,-0.055931540770922085,-0.049323978900787165,-0.012912039283396074,0.0574938896117394,-0.0037700100045655284,0.04803251496002254,0.0943923847891095,0.021423014889934117,0.14711285598353735,0.03076680506111214,0.05441334300656358,0.00016852760072509794,-0.02418689532700754,-0.024242928893243306,0.02825135926766428,0.03803284427279621,0.007643723509414647,0.03278833578758715,0.023636300361787894,-0.014508830833855192,-0.24369428055544795,-0.18791730778877044,-0.20936231861414734,0.2652535308065515,-0.36952408661206276,0.007013899611207892,0.012269733018628548,-0.23941849568463117,-0.34156615782936806,-0.1368145563289149,-0.1733534349547015,-0.1262139972847578,-0.10312116178384,-0.09255450797173807,-0.06392315127808518,-0.049244800555028834,-0.057459185353845615,-0.11345241154666272,-0.13882247337191506,-0.05382170531759742,-0.13369000707457568,-0.04267080882974995,-0.08023470883370082,-0.19830076959515014,-0.10494523449894909,-0.10417926771712803,-0.07136285947948354,-0.1110954182822999,-0.10651343815779707,0.06017747701859715,-0.03660058657563104,-0.22994039995502857,-0.19946787557948983,-0.17332758242982524,-0.1198543379159658,-0.11040373172534666,-0.16541057586316127,0.09146412723658251,0.0862421511051686,-0.08119966371333338,-0.08661738301493337,0.02970688099809692,-0.15041082023302416,1.0,-0.5703940147807046,-0.07194105397122229,0.018513102129111992,-0.06584771211609217,0.3289060931187558,0.08544252958034884,-0.2152467207050349,-0.3148951004485909,-0.16429103922866234,-0.16349016361275207,-0.28371503902359624,-0.15367122514841114,-0.2297352560705444,-0.033190134354965,-0.14424141973584398,0.20651339127127394,-0.19194395822143182,-0.22045085576758494,-0.27346496929584324,-0.15680380308161576,-0.14346709794225548,-0.30183006342317503,-0.2818035462405289
verbosity,-0.04238136657647774,-0.020849341047985928,-0.07119505881241077,-0.046305889939442464,-0.08950621771630746,0.02440950591940974,0.01699485291139312,-0.004953779638829842,-0.03890076536601435,-0.010779288312122222,-0.055827989256909405,-0.15108936952088559,-0.04874815702704737,-0.13821351587089079,-0.026272043296842226,-0.0850484797686814,0.03180731338898668,0.03515747577299513,-0.013424017038820447,-0.025137752056459,-0.032668909895960385,-0.022922680840857485,-0.026495045554167967,-0.024120093684896187,-0.010034748195782614,0.36219059351709326,0.3173385584401478,0.2518896795446228,-0.11546442328131745,0.47336868408968885,0.16702617520710047,-0.07391960956266919,0.3411011640616548,0.4894067249158767,0.12759480008857538,0.2629014228149599,0.1723106880708346,0.17884420489999991,0.14016088845009617,0.09535703070227004,0.10385342582185392,0.08082166995767222,0.1642802189674597,0.1506614427754076,0.05771802610726905,0.15749951272434043,0.041449097559824864,0.12156587563275534,0.25307230928197094,0.14850561785311994,0.14352617906491574,-0.010934076766133827,0.02533889988462633,0.12401023877381254,-0.11144178459039752,0.09520686638398071,0.2999068198862147,0.3073975383521902,0.26003339718944574,0.13798142687640647,0.05252171189969397,0.13938669798241385,-0.21081719013242042,0.029569332643573098,0.0018225219774570711,0.005744630506476461,0.09423430389362292,0.24392945237232244,-0.5703940147807046,1.0,0.0671383434813887,0.019365398798023886,0.1564465992734638,-0.19407262813545184,-0.034190874231877035,0.3168924344753559,0.4263359410585746,0.13634816212760292,0.13813664310428828,0.38866456333057187,0.12273745035004116,0.18765265887191637,-0.03994974761429241,0.2165311664483722,-0.028575909747228456,0.2290873006461207,0.18388713835874088,0.3053168398866959,0.15206517360200092,0.1634464952552184,0.36860135650117065,0.3406834638174856
