,avg_labeled_utterance,frame_markers,situation_dependent_references,chronological_markers,explicit_references,code_glosses,transitions,causal_markers,adverbs_of_degree,hedges,place_time_svo,self_mentions,boosters,engagement_markers,attitude_markers,deontic_modal_words,endophoric_markers,evidentials,figurative_language,idioms,negative_connotations,positive_connotations,emotional_self_disclosures,but,slang_and_colloquialisms,note,interactive,also,rather,yet,still,pleonasms,although,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
place_time_svo,-0.0016693509286674743,-0.010647089363691565,0.0019013263946779974,-0.00788666596071676,0.04546150225536937,-0.025312227629095237,0.0034014406317726107,-0.08005132389054864,-0.07105546638103166,-0.09353046843043358,1.0,-0.031207561614759276,-0.08851381729576265,-0.03868426939135222,-0.041478462410555444,-0.05345675294900492,0.010407530800038691,-0.05013466279901008,-0.01732440488610649,-0.03858895713975411,-0.019488470524672508,-0.02017081968629507,-0.00027849316525815177,-0.012993291086313457,-0.02046728997868574,-0.009220087199337574,-0.009220087199337545,-0.009220087199337548,-0.009220087199337538,-0.009220087199337538,-0.009220087199337538,-0.009220087199337547,-0.009220087199337545,0.054761698591471265,-0.0694577200914056,-0.04416468458517728,-0.026589767315859592,0.06813929185770834,0.029440782284328445,-0.06059063026703468,-0.10021671284250601,-0.07034991493278074,0.03786300825134544,-0.07427639444995188,-0.0029581079329759853,-0.06607158435866638,-0.05043869208761105,-0.05039958096586427,-0.0023867302469470844,-0.044668984281897035,-0.06335551672499998,-0.037750609743961244,0.020070904092689665,-0.030341451903579487,-0.036039163814455794,-0.04906024633483863,-0.03866946379944297,-0.02944465035638554,-0.020182302257738236,-0.040204172073880946,-0.043972019990538055,-0.023537227542165307,0.0471309136668178,0.02693480770383347,-0.08163340852570183,-0.0835636760884648,-0.062095701813370756,0.035336453557260984,-0.024989561970508778,-0.0598003433719249,-0.0376625136934308,0.0634556244027044,-0.04303231905038094,-0.038693243579186146,0.05269853704837248,0.04007268484559471,0.03979946791476402,-0.06131515983931478,-0.06205797407145644,0.04471030324586281,0.0320233148048303,0.023434987780961022,-0.0636411835948942,0.056035757438297314,0.03696060516354874,0.13027472727114756,0.12500980682544355,0.02486185513665551,0.1066327140289757,-0.06475314196623935,-0.01744679551308387,-0.021920847434258667,-0.03140011434276765,-0.02789478094460458,0.05142296280044014,0.10549435841627497,0.20764299899396488,0.13628341847415645,0.015304593380965308,-0.03139810467671527
self_mentions,0.005576003775322928,-0.009053818245704842,0.007146459184554241,-0.0019177380259817716,-0.06411335380956805,-0.11636228957004877,-0.009436936028329268,0.0016038951261090938,0.017393672420453973,0.20078410830491097,-0.031207561614759276,1.0,0.02174394928204903,0.20277460638119835,0.055336193496897286,-0.001059651123636869,0.042021205015720695,-0.03623361948204814,-0.0382616266800456,-0.02450659209394583,-0.03162465946877254,-0.0020429085198538535,0.045175761708944294,-0.002712163386648218,-0.031066439529428634,-0.02036292367314926,-0.020362923673149277,-0.020362923673149232,-0.020362923673149264,-0.020362923673149264,-0.020362923673149264,0.015857428818445898,-0.02036292367314923,-0.2612920668489207,-0.11672197453799306,0.41129266916215595,0.03573062638006796,-0.14604633584311055,-0.18739489169635412,0.1887368853519677,-0.07975421755754626,-0.14093585883507273,0.2953068519043033,-0.039517063153848495,-0.12051803142939861,0.14887402979254835,0.23495297387198993,0.042757824552716095,0.10516304043844732,0.31907747270979825,0.18458621329607727,0.08794550202018739,0.26437053741873356,0.07032264152957421,0.11011681007894353,0.23385809363196525,-0.01778231077206866,0.07097032339066364,0.08528982725592701,0.029636241852709203,-0.026364093580170975,0.01622889210223055,0.13420889677494835,0.1596575370114787,0.18623273519918487,-0.02966300525148865,0.19836413624435434,0.44027608885114744,-0.0708818229312994,0.14471239932036803,0.18442198486173694,-0.20942776727067008,-0.012953926936514096,-0.008902858699364758,-0.13974851181038225,-0.11884109182774835,-0.1198440473184704,0.056027577448365604,0.2111853261137323,-0.5432469329302665,0.10317925992142205,-0.21833445173781638,-0.16705834456654037,-0.1828383824894479,-0.2755018059176483,0.14555605335091867,0.14602659922568412,-0.28362055182783735,0.11827093179195132,0.2347950782004878,-0.02605444616673702,0.17198379933141872,-0.014516051510048084,0.05626274523907875,0.03559789370634493,0.12768832326827562,0.02672216460006627,0.09976172025814924,0.09389692274521243,0.027796988698031464
boosters,0.06840743631160334,0.036535821905427826,-0.03920721190970845,-0.06931147482563368,-0.03757342164326488,0.03583116147383405,-0.0230827085970854,-0.06607092163173518,0.07215310183632337,-0.07785180046902074,-0.08851381729576265,0.02174394928204903,1.0,-0.03897008217449523,-0.018212580762757283,-0.022627255913197863,-0.06903961597669556,-0.028706933846915677,0.04709875515923961,0.07172250741437386,0.015469357916556332,0.05912059203551658,-0.03138239474330046,0.041816566480691736,0.11643137579912609,-0.018916130206628395,0.06579481023244041,-0.018916130206628478,-0.018916130206628468,-0.018916130206628468,-0.018916130206628468,-0.018916130206628433,-0.018916130206628457,-0.11623621451407262,-0.03837038296282819,0.09513378418384065,-0.00798761393885451,-0.07985714795984229,-0.027428434971707986,0.06008977788359785,0.12531554813826562,-0.004509013891172032,0.04997583710551823,0.0936332195911312,0.005396345911763444,-0.02590889095682208,-0.0072433548847458135,0.01156105438003604,-0.024982633529540534,-0.06575837781738698,-0.02033649526409777,-0.007412887080320048,0.023069788503585393,-0.02043213980569542,0.06522620552231888,-0.0029330187291109733,0.011821243691116076,-0.056371793666500365,-0.10061328503947053,0.06251088219213807,0.0016633557517504699,0.06589662766481778,-0.06572469676419752,-0.13836540739079753,-0.011919687358955006,0.10867901263142589,-0.05376972212322355,-0.028938349958999146,0.052289982956195656,0.14906506447354223,0.061311387153529566,-0.12348984668646583,0.04523582966411768,0.017109071458756165,-0.07119055572480479,-0.16425517187777905,-0.04010292180017206,0.062363498268133574,0.17105395362055018,-0.08351110067625911,-0.12626561297345476,0.006755755588601118,0.13811852321792717,0.028346372974375734,-0.08390134766604236,-0.043530704526069885,-0.0437514028740433,-0.07458785286046206,-0.03865239942220359,-0.03283114118923169,0.009790853283082452,-0.044707505592675945,-0.04550937788154839,0.09156800340485242,0.024287697917539784,-0.09083936390857161,-0.09407414197928857,-0.06317009677701861,-0.04329104415691565,-0.025226001337538287
engagement_markers,0.14759155791390893,-0.02346835989990816,0.0967850130718509,-0.03672323355323897,0.027394264095492785,-0.03819340978387045,-0.044159745435679465,-0.03893759122123286,-0.03317404165231479,-0.004182202395838639,-0.03868426939135222,0.20277460638119835,-0.03897008217449523,1.0,0.08043057468862617,0.034949229080424124,0.02426491014279055,-0.021423192273084722,-0.009491183146448983,0.022900304702823244,0.07655506911060658,0.009840372843754434,0.017220775407476206,-0.025787212914985175,-0.032948442536305564,-0.018298701239325962,-0.01829870123932595,-0.018298701239325938,-0.01829870123932597,-0.01829870123932597,-0.01829870123932597,0.01709568474989149,-0.018298701239325983,-0.2817309083775897,0.011732005581179655,0.12531806922142216,-0.029519008234321027,-0.2184944135375951,-0.08822072851557965,0.17793847649707156,0.02194400652570865,-0.13940421474178735,-0.050394385968246073,0.12917509221726678,0.005449614486039223,0.0940420812012478,0.16831213134066256,0.21585096685573416,0.22995908886043848,0.0896871495726206,0.18108624283636593,0.10315703239221674,0.10309349532401763,0.10624057497201089,0.1526730841697695,0.2741473847006039,-0.04135312181679125,0.09267895132250072,0.053183153953360644,0.10384785792997331,0.08592936207661304,0.10229021365462121,-0.0579437659562407,-0.10149044168794244,0.008918472607898858,0.1782008587049088,0.042018033686582384,0.022257889847597138,0.062407243368417034,0.25524379093186444,-0.003955589488437526,-0.2727035456376349,-0.04783699142618057,0.06347377937224292,-0.037777035270003874,-0.14122473016146692,-0.08447089904009612,-0.004912044879398313,0.32683593034586894,-0.3110640792955248,-0.14924011614232638,-0.039610134771820876,0.1080512988384398,-0.08511409264594572,-0.3177365544068269,-0.09049746349580529,-0.08979487005468492,-0.30790580537177026,-0.07366208935350502,0.08580059784114348,-0.013011113421680237,0.09408385878486028,-0.016699443751854327,0.2300531251063586,-0.03360955971963653,-0.01396250480073323,-0.02287530647263751,-0.044981732376267826,-0.11529534915067649,-0.07620280318723413
attitude_markers,-0.018968611171750097,-0.0524033785123429,0.03005372225001716,-0.029929544576828653,-0.05329036347357024,-0.10104414844544056,-0.005500542770322457,0.02481526539652796,0.15066750557421427,0.050210594676398705,-0.041478462410555444,0.055336193496897286,-0.018212580762757283,0.08043057468862617,1.0,-0.02310461085006888,-0.060685872365579624,0.015743280052623106,0.0008802634866096227,0.007092406780790409,0.004956438166392546,-0.005344792728755991,0.05489058216291793,-0.016524117705653773,0.015729248480000468,-0.011725574769792385,0.050822576492252476,-0.011725574769792349,-0.01172557476979236,-0.01172557476979236,-0.01172557476979236,-0.011725574769792363,-0.011725574769792371,-0.11342636904773276,-0.005566347202560168,0.1183831345031707,0.08352805153035903,-0.07709918047298436,-0.07060396796199406,0.03840105335732477,-0.030220309977915964,-0.060470414308482254,0.05205031211684765,-0.01919337509453016,-0.08585266537238785,0.19664327264144132,0.21216740459337707,0.029763765102055022,0.061977204981346276,0.07039916528547728,0.1978451103770439,0.1045801653159889,0.017588351976708896,0.09080329434458313,0.10237524630365792,0.05123901783527892,0.029109358234209987,0.09103058198071566,0.040199840581269825,0.06095126910557389,0.009376345700978433,-0.039546607077237804,0.019707185515449258,0.0709970067169202,0.1289893501873812,-0.03493076010138145,0.15589165210843986,0.1110475329074484,0.012200071476791939,0.16610734876189168,0.046113715003220986,-0.15964519994153042,-0.02162249827173021,0.016283760925343053,-0.05088869324295212,-0.057401865618484926,-0.04040529163423087,0.05379773118978906,0.2174784340696447,-0.2175123435986845,0.07250760000360229,-0.13190076468566722,-0.09948861539636651,-0.06018861334931495,-0.1446443934153967,0.015271499103012147,0.02360713480732178,-0.16753433979487015,0.008264140718022084,0.12065602882361949,0.020851197601489995,0.17217354557231587,0.04193505169267356,0.1281093710012107,0.01982401430758703,-0.00564155286495514,-0.016612678119354553,-0.016176267089528712,0.008215806762182594,0.03625304848039229
deontic_modal_words,-0.008883296235526188,-0.028373426683826235,0.010317440739911853,-0.01843249170985059,-0.03388288633517373,-0.03560395875403008,0.01986198466964471,-0.048946811207369656,-0.017548273536841446,-0.05276265066814571,-0.05345675294900492,-0.001059651123636869,-0.022627255913197863,0.034949229080424124,-0.02310461085006888,1.0,0.004745293915934113,-0.03905862009998683,0.008658722790418596,-0.03393706746999271,-0.039904592164333376,-0.020268498925342326,-0.04596915341609207,-0.026605062773673915,-0.021369086363446116,-0.01887905051057557,-0.018879050510575576,-0.01887905051057559,-0.018879050510575562,-0.018879050510575562,-0.018879050510575562,-0.01887905051057555,-0.01887905051057557,0.030743630866833346,0.3060006352111449,0.002841903036493397,0.0906099683272971,0.013049181787272768,0.05977819531825795,0.004275317117025955,0.1547164091681198,0.06744413812699296,-0.05262526093288677,0.06593882183493951,0.015482588019207238,0.19223882472989814,0.08855596617359723,0.009116806831769743,0.05742166954842598,0.12822477465262197,0.0900381576047389,0.15039450781000765,0.06511348709779703,0.08244630570768316,-0.009136721562652026,0.1357265410975368,0.026973191700202872,0.08761198245541749,0.21315863758500772,-0.04789099246532598,0.016859334623223823,-0.0364628010215443,-0.0013597112367699034,0.10132207396138763,0.13485010638616854,0.031407516531682014,0.09125649689076362,-0.048871670159467445,-0.031107048005328423,-0.022967632561313688,-0.01782574190425795,-0.0009974087058788141,-0.0002378888221625573,-0.004563279309689473,0.0023161680059150566,0.036983821254579614,-0.031119861569774476,0.017656338408969963,-0.037830757103887155,9.989519486444201e-06,0.07023007397376554,-0.005416409874477106,-0.02273099170091021,-0.06743473985487587,0.008943583507933232,-0.08388548055437185,-0.07668633465566377,0.015330142523523688,-0.05518890681194868,-0.011493724644954488,-0.004146345016181264,0.2037802040365034,0.03889784754236766,-0.0027907269544286007,-0.019019775279641372,-0.06154818176790686,-0.05204051015842263,-0.08505353671822027,-0.025028487201334763,0.04170325977545519
endophoric_markers,0.033278287830829,-0.00722849440530922,-0.039744490013380165,0.03642269555463366,0.02490386699047459,-0.052082693059450354,-0.0915817915103227,-0.034789972641019844,0.00020229725722016527,0.04976179936262556,0.010407530800038691,0.042021205015720695,-0.06903961597669556,0.02426491014279055,-0.060685872365579624,0.004745293915934113,1.0,0.0017055810410203083,0.022565013075369005,0.011026383829597355,0.001117148517291778,-0.022679708626440434,-0.025242671139447784,0.01994790906148752,-0.02301305451681018,-0.010366901020558233,-0.01036690102055823,-0.010366901020558211,-0.01036690102055826,-0.01036690102055826,-0.01036690102055826,-0.010366901020558244,0.04351699100834214,-0.025382908138679012,0.02716884401011518,-0.03327455143232777,0.06143200715887419,-0.07469303418572851,-0.036871268017159065,0.11924592387824581,-0.027914137144025672,-0.034290265595941234,-0.04104243762458349,-0.002137101486831913,0.017073546371585136,0.04123866522513126,0.026740731612941358,-0.008490923643452645,-0.003517465065885608,-0.015062520349094924,-0.002231947953375999,-0.03675301938068809,-0.05382285995460291,-0.03330377452645625,-0.030019774948401752,-0.01300040597886081,-0.07392404869171261,-0.042718364808973494,0.013766400963117393,0.0056718195368660644,-0.00997200873309133,0.019103768566937733,0.0574859339772083,0.047953110418904335,0.013574448220267158,-0.007538834694151845,0.06469648454655416,-0.01120211353560117,-0.031158543250242858,-0.08115699456220392,0.03091497879110835,0.02440907897029105,0.005018597535020502,-0.002162807216476262,-0.022413799433984832,0.05692795836504202,0.10464177994117961,-0.0522852328871708,-0.058081769962087956,0.011068075159909926,0.018957151308536566,-0.012850233895399495,-0.027582989197334394,-0.06652555480953029,-0.03342169171571502,-0.03382055132562543,-0.03399201971526847,-0.023502565289973625,-0.020425874940349437,0.0428860694236657,0.033403528500714215,0.03012771392043612,0.07035708122737745,-0.11839237107306431,-0.0880759252711285,0.03738034147044511,0.010148633724396368,0.045265242389146344,0.001332444389678337,-0.016548266031081796
evidentials,-0.008973058643163324,0.03782154097376068,-0.04921023853489371,0.0030561262324543927,-0.02617754907667172,-0.04960359118979331,-0.0444846743090609,-0.047811548391838675,0.0006833185252420557,-0.04127661882545173,-0.05013466279901008,-0.03623361948204814,-0.028706933846915677,-0.021423192273084722,0.015743280052623106,-0.03905862009998683,0.0017055810410203083,1.0,-0.001286724009346745,-0.039187256237574096,-0.003759692741324659,0.0030002704479614607,-0.02279833864768486,-0.013194744427135823,-0.020784623279109446,-0.009363039231785763,0.1254964170890196,-0.009363039231785766,-0.009363039231785782,-0.009363039231785782,-0.009363039231785782,-0.009363039231785778,-0.00936303923178579,0.03690187663967097,-0.08445286792205813,-0.08660336673298251,0.02874898176149013,0.0027378399916193345,0.03923512974420214,-0.008792429598614027,-0.026536071388579864,-0.04336152763218859,-0.025241638078714344,-0.045480621232947334,0.1206746307904915,-0.06670432519722748,-0.05577369523397407,0.027457400501413712,0.0038455210653629795,-0.03173594857569578,-0.03866409842294019,-0.0626282438178627,-0.025487784805881715,-0.03029848636657892,-0.020325661317071433,-0.03679476106784674,0.003213006726324359,0.0957076366191328,-0.05418108164362817,-0.06138864909341023,-0.012728619807930767,0.05155579819852343,0.0827651884930439,0.021476330624510757,-0.06621502175609724,-0.04966604030643616,-0.04792317669045474,-0.012427698940871448,-0.06273341781876962,-0.09095868661957338,-0.008286692591353787,0.07298152379719178,-0.06794563401520454,-0.0073972184837694955,0.059734483732386205,0.08031688403978192,0.07862787459553557,-0.047905042908506494,-0.09154501718804946,0.04243093375873019,0.029164809249849728,0.07684688791433764,-0.0026525362533595153,0.0241933653047599,0.0453528206719276,-0.030284112419110526,-0.030437651252297408,0.054586711421410486,-0.012217407641226169,-0.05151437766937915,0.028680712533046687,-0.06665364651378494,0.022242417041545344,-0.10739189096982711,-0.014444625026281091,-0.01018070388642628,-0.021721551027425706,-0.03679734241311372,-0.03108923071870903,-0.05547050449763926
figurative_language,0.0019652681048689634,-0.0001425842421461363,0.059843437222329814,-0.008586223771317951,0.009354043728226399,0.0027044384914458614,-0.016915218799749752,-0.017938329146962133,0.0006628412840485814,-0.042036622781189664,-0.01732440488610649,-0.0382616266800456,0.04709875515923961,-0.009491183146448983,0.0008802634866096227,0.008658722790418596,0.022565013075369005,-0.001286724009346745,1.0,-0.0078720133496218,0.4523879113361983,0.3004531312344139,-0.0045797752487629585,-0.0026505862938081336,-0.004175256132454823,-0.001880865794196076,-0.0018808657941960878,-0.0018808657941960904,-0.0018808657941960874,-0.0018808657941960874,-0.0018808657941960874,-0.0018808657941960859,-0.0018808657941960908,-0.0374556777708514,-0.010866681751313594,0.02942683099695986,-0.0005525065107448725,-0.01703003601586299,0.02133426225485231,-0.04096487805787832,-0.0030343332299163257,-0.025973672039776775,0.004735459231931738,0.01566354290908093,-0.01713864443751966,-0.0209791972044981,-0.018988174745057592,0.0038994685226609077,0.002691935314007484,-0.02129091094925424,-0.03542307933407076,-0.015459607112955914,-0.0053967260087490025,-0.009469315722409116,-0.014446982013613156,-0.03352671336549547,0.04458211733894949,-0.027188456041042856,0.0039220703991851465,-0.012969018265339806,0.11794851750737959,-0.017326046193341035,-0.04640545975997395,-0.042139300242621656,-0.03546526218544381,0.01522884834332769,-0.042883074312261786,-0.018229001198364837,0.07922364921640751,0.08223597646123976,-0.02853471543191476,-0.04573372429587106,-0.019535325985042127,0.062236521363062014,0.0008907700357114498,-0.06646931625567339,0.004059835266603666,0.02757758082152945,0.07054534681502733,-0.030028929597234938,-0.06492595853748127,0.002742870654135141,0.016423172539544444,-0.015658102928373566,-0.056999122091329325,-0.02395049222060953,-0.024071919937523095,-0.06505413586054577,-0.016244488089445404,-0.042915898835039365,-0.0035590857428386916,-0.031954995938197686,-0.0036435282852088787,0.013743945484293318,0.002487975008354791,-0.02299764250845686,0.003412884579978348,-0.023339024248068142,-0.032906202092519994,0.02433411333529553
idioms,0.10355566514600281,-0.0529000890129394,0.009824408406403695,-0.008743676388932966,-0.03434383335435534,0.024606887358089746,-0.03190304650280532,0.04686096089801115,-0.004251886802769192,-0.005125410533362723,-0.03858895713975411,-0.02450659209394583,0.07172250741437386,0.022900304702823244,0.007092406780790409,-0.03393706746999271,0.011026383829597355,-0.039187256237574096,-0.0078720133496218,1.0,-0.008855340263778138,-0.00916539199396505,-0.010201144105443448,-0.005904004296794576,-0.009300104736758135,-0.004189503188999543,-0.004189503188999532,-0.004189503188999534,-0.004189503188999549,-0.004189503188999549,-0.004189503188999549,-0.004189503188999552,-0.0041895031889995485,-0.09421165391833888,-0.0452587954917245,0.008922071123011199,-0.038098972515579435,-0.022470873946940244,-0.025867027181524827,0.08377034663191277,0.0058533530602253,-0.021779001627992414,-0.023344341883028297,0.10827911567432641,0.0049393710401221215,-0.06984376046640327,-0.05788966759339264,0.025104252449367266,-0.008183691004696516,-0.03742533844563166,-0.0359004412760758,-0.02213026436753467,-0.03944450856132663,-0.025507600101329766,-0.0321796894835453,0.002478304444861822,0.002569719344920817,-0.04103406747519885,-0.037150927220186425,0.10562750302325258,0.09876241410675718,-0.038592613042219295,-0.03806119514606635,-0.12313291252597759,-0.03550592305167497,0.08040062589862265,-0.05706571820291511,-0.04872162375581245,0.1318844925585908,0.13828809505320322,-0.017180764966358036,-0.13466154650290452,-0.01606157349541794,0.0956970577070005,-0.005443941573053784,-0.09206913953182726,-0.037919176830051506,0.04113069264839566,0.1422940023120423,-0.02815302613466319,-0.13091701834088104,0.0009978264316466833,0.09383515268229793,-0.0033557945915159435,-0.08590499316631192,-0.039544805275917694,-0.039745295327488,-0.08361212797352299,-0.03618351445616365,0.019642596692868466,-0.007927626264222186,-0.05510590925337249,-0.036637938698794136,0.060121220597666884,0.015612867842821601,-0.03213554695431094,-0.04360733004206091,-0.04647485699533382,-0.0625674215152778,-0.02449237629138127
negative_connotations,0.016218165018181442,-0.03475639175679804,0.2659883313203984,-0.012001337227319749,0.09049232639987433,-0.025912565596971825,-0.053815154850917674,-0.032998641053031824,0.020551886425314286,0.04469507470124785,-0.019488470524672508,-0.03162465946877254,0.015469357916556332,0.07655506911060658,0.004956438166392546,-0.039904592164333376,0.001117148517291778,-0.003759692741324659,0.4523879113361983,-0.008855340263778138,1.0,0.24697134008658325,-0.005151854596559273,-0.0029816823838726167,-0.004696805264321607,-0.002115812798882988,-0.0021158127988829905,-0.002115812798882994,-0.0021158127988829996,-0.0021158127988829996,-0.0021158127988829996,-0.0021158127988829996,-0.002115812798883004,-0.10768225446900402,-0.06390765371570385,0.024188682482238866,-0.03368545580423341,-0.06364509293099498,0.027691020638403376,-0.034718285449277166,0.002706928738487606,-0.07162334073345641,-0.030004780820642927,0.03182337769404852,-0.024925582680340938,-0.060903525368548136,-0.037516363371322234,0.07495791558497107,-0.017348198936209824,-0.04306901057992533,-0.03984792793943548,-0.03415134722459659,-0.028631031382018276,-0.018442690757681485,-0.016251616433218284,-0.0468177156609026,0.01242719561846422,-0.04447112867442363,-0.045776937254575156,-0.019677471325190047,0.0766542808142002,0.016073055498329415,-0.0666633802764549,-0.12240680539212034,-0.06846978602991467,0.056494778039241834,-0.05407964989801009,-0.03516393159723841,0.09398623554192137,0.13807361743508195,0.028452075404809415,-0.07463449000137137,-0.021975567250490737,0.03076017763003012,0.02260865917656228,-0.09077671656533537,0.0045669666836111724,-0.01682654410111221,0.16351600492407756,-0.06191346584668706,-0.15163537705437097,0.03796306957329812,0.10057930850154817,-0.00261209760608921,-0.09169306833267103,0.03905140460003686,0.03924939313652164,-0.0976075576552616,0.08603034967365025,-0.0684068172487803,0.2450884077541389,-0.06611259037464876,-0.02341699109561857,0.08554670499766669,-0.0360846173105429,-0.052488318423924325,-0.009504372925030211,-0.017556289347022865,-0.027019108766584535,-0.015051737035889958
