,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,place_time_svo,transitions,chronological_markers,adverbs_of_degree,causal_markers,deontic_modal_words,explicit_references,evidentials,frame_markers,situation_dependent_references,code_glosses,engagement_markers,negative_connotations,boosters,endophoric_markers,hedges,self_mentions,attitude_markers,figurative_language,idioms,positive_connotations,pleonasms,also,during,but,slang_and_colloquialisms,in_addition,even,then,self-mentions,you,in_advance,consider,even_though,as_long_as,and,can,emotional_self_disclosures,in_the_same_way
913,u235662,然后，可以使用这些键继续寻找其他匹配（n）并选择重复文本操作（.） ，操作方式与使用Word中的查找下一个/替换功能很相似。,1.0,然后<chronological_markers>，可以<deontic_modal_words>使用这些键继续寻找其他匹配（n）并选择重复文本操作（.），操作方式与使用Word<explicit_references>中的查找下一个<frame_markers>/替换功能很<adverbs_of_degree>相似。,0.0,0.0,0.016129032258064516,0.016129032258064516,0.0,0.016129032258064516,0.016129032258064516,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,u293205,在过去的10年里，印度公司由于境外企业向这里外包电话营销、技术支持、会计和软件开发等业务而蓬勃发展。对于这些海外企业来说，印度拥有庞大的英语人口以及数量众多的信息产业人才，而这里的工资只是西方国家的几分之一。向这里外包业务无疑有利于削减成本。,1.0,在过去的10年里<place_time_svo>，印度公司由于<causal_markers>境外企业向这里外包电话营销、技术支持、会计和软件开发等业务<code_glosses>而<transitions>蓬勃发展。对于这些海外企业来说<frame_markers>，印度拥有庞大的英语人口以及数量众多的信息产业人才，而这里的工资只是<adverbs_of_degree>西方国家的几分之一。向这里外包业务无疑<boosters>有利于削减成本。,0.008264462809917356,0.008264462809917356,0.0,0.008264462809917356,0.008264462809917356,0.0,0.0,0.0,0.008264462809917356,0.0,0.008264462809917356,0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,u307805,一半的女性患者都使用了抗抑郁药文法拉辛，这种药被证明能减少乳腺癌病人的潮热。,1.0,一半的女性患者都使用了抗抑郁药文法拉辛<explicit_references>，这种药<endophoric_markers>被证明<evidentials>能<deontic_modal_words>减少乳腺癌病人的潮热。,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,u72192,关于梦游症所能肯定的两点就是梦游是情绪紊乱的一种症状，要治好梦游症的唯一的办法就是找到导致焦虑和担忧的病因。,1.0,关于<frame_markers>梦游症所能肯定的<boosters>两点就是<code_glosses>梦游是情绪紊乱的一种症状，要<deontic_modal_words>治好梦游症的唯一的办法就是<code_glosses>找到导致<causal_markers>焦虑和担忧的病因。,0.0,0.0,0.0,0.0,0.018518518518518517,0.018518518518518517,0.0,0.0,0.018518518518518517,0.0,0.037037037037037035,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,u115650,而他就这一点写出了《艾米莉•博斯特的网络礼仪》这本书。,4.0,而<transitions>他就<boosters>这一点写出了《艾米莉•博斯特的网络礼仪》这本书。,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,u118677,“100个瓶子能卖8元钱，”全友芝说，她一般每天能挣20元钱。,1.0,“100个瓶子能卖8元钱，”全友芝说<evidentials>，她一般<hedges>每天能挣20元钱。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,u269355,戴尔可以有一个月的缓冲时间来给供应商结款，所以与此同时公司从客户的付款那里获得了利润。,1.0,戴尔可以<deontic_modal_words>有一个月的缓冲时间来给供应商结款，所以<causal_markers>与此同时<chronological_markers>公司从客户的付款那里获得了利润。,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,u173927,我差不多全输光了，而且可能还会被吊死。,4.0,我<self_mentions>差不多<hedges>全输光了，而且<transitions>可能<hedges>还会被吊死。,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,u110118,《纽约时报》报道称，它们都是时下的银幕风向标，“摒弃了上世纪迪士尼将惊悚民间故事改编成温馨的卡通音乐剧的创作手法”。,3.0,《纽约时报》报道称<evidentials>，它们都是时下的银幕风向标，“摒弃了上世纪<place_time_svo>迪士尼将惊悚民间故事改编成温馨的卡通音乐剧的创作手法”。,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,u185398,从教堂到约旦，一路上要撒满云杉和桧树的枝子。,4.0,从教堂到约旦<place_time_svo>，一路上要<deontic_modal_words>撒满云杉和桧树的枝子。,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,u231581,以此吻合于马斯洛的需要论或奥德费的ERG理论，三个层次的需要并存于每个人身上。,2.0,以此<causal_markers>吻合于马斯洛的需要论或奥德费的ERG理论，三个层次的需要并存于每个人身上。,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,u434,"俄方面称这里没有公开对抗,但是有权捍卫在乌克兰自己人民的利益。",4.0,"俄方面<explicit_references>称<evidentials>这里<situation_dependent_references>没有公开对抗,但是<transitions>有权<deontic_modal_words>捍卫在乌克兰<explicit_references>自己人民的利益。",0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,u73663,如果你像大多数人一样，也许你若回答度这一次假的价值的问题，你会用钱数来回答，比如你回答说$2000，而不会用其他东西的（例如汽车）的数字来回答。,1.0,如果你<engagement_markers>像大多数人一样，也许<hedges>你<engagement_markers>若回答度这一次假的价值的问题，你<engagement_markers>会用钱数来回答，比如<code_glosses>你<engagement_markers>回答说$2000，而不会用其他东西的（例如<code_glosses>汽车）的数字来回答。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,u262146,两者都从佛罗里达州出发，都载有三名乘客，在重返地球后都在海面溅落。,1.0,两者都从佛罗里达州<explicit_references>出发，都载有三名乘客，在重返地球后<chronological_markers>都在海面溅落。,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,u156221,新的世纪，太平首饰包装总汇将融合品质、创新、服务、信誉的品牌力量去赢得更多的信赖，创造更辉煌的明天，我们愿与您共同努力，共同进步！,1.0,新的世纪<place_time_svo>，太平首饰包装总汇将融合品质、创新、服务、信誉的品牌力量去赢得更多的信赖，创造更辉煌的明天，我们<self_mentions><engagement_markers>愿与您<engagement_markers>共同努力，共同进步！,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,u66647,比如，击败一支强队（如巴西队、西班牙队）能够获得的积分要比击败一直弱队（如马耳他队、安道尔队）多很多。,1.0,比如<code_glosses>，击败一支强队（如<code_glosses>巴西队、西班牙队）能够获得的积分要比击败一直弱队（如<code_glosses>马耳他队、安道尔队）多很多。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,u114488,“如果自己不清楚如何使用相关设备，就向工作人员求助。”深圳市沃尔玛（中国）投资有限公司人力资源经理李凌建议道。,1.0,“如果<transitions>自己不清楚如何使用相关设备，就<chronological_markers>向工作人员求助。”深圳市沃尔玛（中国）投资有限公司<explicit_references>人力资源经理李凌<explicit_references>建议道。,0.0,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,u246911,例如，当你在去上班的路上遭遇堵车，就是一个压力源，但是在一个悠闲的周日，堵车对你来说就没有什么关系。,1.0,例如<code_glosses>，当<chronological_markers>你<engagement_markers>在去上班的路上遭遇堵车，就是<boosters>一个压力源， 但是<transitions>在一个悠闲的周日，堵车对你<engagement_markers>来说就没有什么关系。,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,u241237,长话短说，我已经习惯了深圳的食物、文化及生活方式。,1.0,长话短说<frame_markers>，我<self_mentions>已经习惯了深圳<explicit_references>的食物、文化及生活方式。,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,u96309,超过1/3用户从未发布过tweet，几乎80%用户的tweet数少于10条（也就是说，Twitter被标榜为一个协作工具，但大部分用户的主要目的是消费内容，而不是发布内容）。,1.0,超过1/3用户从未<boosters>发布过tweet，几乎<hedges>80%用户的tweet数少于10条（也就是说<code_glosses>，Twitter被标榜为一个协作工具，但<transitions>大部分用户的主要目的是<frame_markers>消费内容，而不是发布内容）。,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.011494252873563218,0.0,0.0,0.011494252873563218,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,u99849,类似的受教育程度与饮酒之间关系在男性中也同样存在，只是没有女性那样明显罢了。,3.0,类似的受教育程度与饮酒之间关系在男性中也<also>同样<in_the_same_way>存在，只是<but>没有女性那样明显罢了。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421
934,u221331,“奥妙无穷实难猜”，这个〈楞严咒〉非常奥妙，它的变化也不可思议，很不容易测度的。,2.0,“奥妙无穷实<boosters>难猜”，这个〈楞严咒〉非常<adverbs_of_degree>奥妙，它的变化也<transitions>不可思议<attitude_markers>，很<adverbs_of_degree>不容易测度的。,0.0,0.025,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,u7088,你知道我们肯定会有点节日氛围。,2.0,你知道<engagement_markers>我们<self_mentions>肯定<boosters>会有点<hedges>节日氛围。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,u409365,第14号区块由雪佛龙运营(31%)，剩余的股份由Sonangol(20%)、意大利埃尼集团(ENI)(20%)、法国道达尔公司(Total)(20%)和Galp(9%)持有。,1.0,第14号区块<explicit_references>由雪佛龙<explicit_references>运营(31%)，剩余的股份由Sonangol<explicit_references>(20%)、意大利埃尼集团(ENI)<explicit_references>(20%)、法国道达尔公司(Total)<explicit_references>(20%)和Galp<explicit_references>(9%)持有。,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,u168979,甚至统治我们的四个部的名称，也说明有意歪曲事实之厚颜无耻到了什么程度。,2.0,甚至<attitude_markers>统治我们的四个部的名称，也<transitions>说明有意歪曲事实之厚颜无耻到了什么程度。,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,u258575,当你递送自己要求的时候，你也会有许多期望。,1.0,当你<engagement_markers>递送自己要求的时候<chronological_markers>，你<engagement_markers>也<transitions>会有许多期望。,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,u413165,中国北京5月23日电－有关官员在此间称，巴西石油公司(Petrobras)目前正在与中国最大的石油公司－中国石油天然气股份有限公司谈判，希望建立石油炼制与石油勘探方面的“战略合作”关系。,1.0,中国北京5月23日电<place_time_svo>－有关官员在此间称<evidentials>，巴西石油公司(Petrobras)目前正在与中国最大的石油公司－中国石油天然气股份有限公司谈判，希望<attitude_markers>建立石油炼制与石油勘探方面的“战略合作”关系。,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,u445650,现在，王琛将下围棋看作是自己的一门爱好。他是校园围棋社团的社长，旗下有5名成员。在他的组织下，社团成员每周都会摆次棋，探讨最新的布局阵型。,1.0,现在<frame_markers>，王琛将下围棋看作是自己的一门爱好。他是校园围棋社团的社长，旗下有5名成员。在他的组织下，社团成员每周都会<boosters>摆次棋，探讨最新的布局阵型。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,u246943,不过他们还是死了：英格兰失去了两位大主教和一位公主，那位公主在波尔多（Bordeaux）去世，当时她在赶去和卡斯提尔王子举行婚礼的路上（卡斯提尔的国王很快也去世了）。,1.0,不过<transitions>他们还是<transitions>死了：英格兰失去了两位大主教和一位公主，那位公主在波尔多（Bordeaux）去世，当时<chronological_markers>她在赶去和卡斯提尔王子举行婚礼的路上（卡斯提尔的国王很快<chronological_markers>也<transitions>去世了）。,0.0,0.03614457831325301,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,u295620,当人们对这一自然灾害倾心相助时，世界也不应忘记那些折磨着全球脆弱国家的、破坏性不亚于自然灾害的人为灾害。,1.0,当人们对这一自然灾害倾心相助时<chronological_markers>，世界也<transitions>不应<deontic_modal_words>忘记那些折磨着全球脆弱国家的、破坏性不亚于自然灾害的人为灾害。,0.0,0.019230769230769232,0.019230769230769232,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,u42451,该计划的计算机部分是可行的，不论如何，这只不过是提高计算机的原有水平而已。,1.0,该计划的计算机部分是可行的，不论如何<transitions>，这只不过是提高计算机的原有水平而已。,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,u184993,他们离开宫院时，彼得•吉用肘轻搡格里菲，让他注意图•图利福席地而卧的地方。,1.0,他们离开宫院时<chronological_markers>，彼得•吉用肘轻搡格里菲，让他注意<engagement_markers>图•图利福席地而卧的地方。,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,u329067,"如果我决定成为一名艺术家或学者,一个流浪汉或一个农夫，我会更幸福还是更不幸？",2.0,"如果我<self_mentions>决定成为一名艺术家或学者,一个流浪汉或一个农夫，我<self_mentions>会更幸福还是更不幸？",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,u444835,然而黄文政说，即使政府完全废除独生子女政策，生育率仍然是“不正常”的，并将继续保持低位。,2.0,然而<transitions>黄文政<explicit_references>说<evidentials>，即使<transitions>政府完全<adverbs_of_degree>废除独生子女政策<explicit_references>，生育率仍然<transitions>是“不正常”<attitude_markers>的，并将继续保持低位。,0.0,0.06818181818181818,0.0,0.022727272727272728,0.0,0.0,0.045454545454545456,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,u303142,我想在河里畅泳和饮用山羊奶和法师们交谈并稍稍阅读些中文书籍及在山谷四周漫步和农民及他们的孩子聊天。,1.0,我<self_mentions>想<frame_markers>在河里畅泳和饮用山羊奶和法师们交谈并稍稍<hedges>阅读些<hedges>中文书籍及在山谷四周漫步和农民及他们的孩子聊天。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,u88777,这样你就算是做足了准备，恐惧感也不会再阻碍到你对于不同情景的创造力。,1.0,这样你<engagement_markers>就算是做足了准备，恐惧感也不会再阻碍到你<engagement_markers>对于不同情景的创造力。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,u135252,由纯粹的恶意和不幸组成的生物，深黯魔像，出没在黑狄斯的底层，因它们对其他人造成的苦痛和绝望而知名。,1.0,由纯粹的恶意和不幸组成的生物，深黯魔像，出没在黑狄斯的底层，因<causal_markers>它们对其他人造成的苦痛和绝望而知名。,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,u132836,"对CAD技术、液压技术、电子化和智能化技术、计算机视觉技术在农业机械中的应用进行了探讨,并在此基础上分析了农业机械的发展趋势,对促进农机企业的发展,提升农业机械的性能和水平,推动农业机械向自动化和智能化方向发展,实现“精细农业”的目标,具有重要意义。",1.0,"对CAD技术、液压技术、电子化和智能化技术、计算机视觉技术在农业机械中的应用进行了探讨,并在此基础上<frame_markers>分析了农业机械的发展趋势,对促进农机企业的发展,提升农业机械的性能和水平,推动农业机械向自动化和智能化方向发展,实现“精细农业”的目标,具有重要意义<attitude_markers>。",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,u235894,当你的激情与你的价值观和信仰相符，障碍会成为机会，高墙也会变成你可以跨过的栏架。,1.0,当<causal_markers>你的<engagement_markers>激情与你的<engagement_markers>价值观和信仰相符，障碍会成为机会，高墙也会变成你<engagement_markers>可以<deontic_modal_words>跨过的栏架。,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,u449382,在我的测试中，位置和导航信息总的来说很准确。也有一两个错误：一个位置标记被打在了几百码外；谷歌地图指引我上高速路，而那时走地面街道应该更快。但总的来说它表现得很好。它给我指了从硅谷到旧金山Presidio地区一个保龄球馆的两条线路，我以前去那里曾经走丢过。它还准确地给出了华盛顿地铁的路线信息。,1.0,在我的<self_mentions>测试中，位置和导航信息总的来说<hedges>很<adverbs_of_degree>准确。也<transitions>有一两个错误：一个位置标记被打在了几百码外；谷歌地图指引我<self_mentions>上高速路，而<transitions>那时<chronological_markers>走地面街道应该<deontic_modal_words>更快。但<transitions>总的来说<hedges>它表现得很好。它给我<self_mentions>指了从硅谷到旧金山Presidio地区一个保龄球馆的两条线路，我以前<chronological_markers>去那里曾经走丢过。它还<transitions>准确地给出了华盛顿地铁的路线信息。,0.0,0.027210884353741496,0.013605442176870748,0.006802721088435374,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013605442176870748,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,u166977,"翻译中语境缺失不同于语境缺省,造成的理解障碍必须通过语境顺应策略,采用语境补足、加注、转换与释译的方法来弥补缺失的语境信息。",1.0,"翻译中<place_time_svo>语境缺失不同于语境缺省,造成的理解障碍必须<deontic_modal_words>通过语境顺应策略,采用语境补足、加注、转换与释译的方法来弥补缺失的语境信息。",0.016129032258064516,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,u267540,不论科技怎么发展，思考、情绪、决定蜕变成决定论的物理过程（决定论：某人的行为是由他无法控制的力量决定），我始终相信，在某种程度上，我们选择了自己的生活道路。,1.0,不论科技怎么发展<transitions>，思考、情绪、决定蜕变成决定论的物理过程（决定论：某人的行为是由他无法控制的力量决定），我<self_mentions>始终<boosters>相信，在某种程度上<hedges>，我们<self_mentions>选择了自己的生活道路。,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.01282051282051282,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
