,avg_labeled_utterance,engagement_markers,frame_markers,transitions,self_mentions,hedges,explicit_references,deontic_modal_words,boosters,situation_dependent_references,positive_connotations,chronological_markers,attitude_markers,causal_markers,adverbs_of_degree,slang_and_colloquialisms,place_time_svo,code_glosses,evidentials,emotional_self_disclosures,idioms,negative_connotations,figurative_language,endophoric_markers,hedges_adverbs_of_degree,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
tactful,-0.10486753772435993,-0.020876401094529953,0.04660630118522204,-0.025895133887484812,0.0749049199939617,0.11209395228716082,0.08799943629384259,0.03797233991258309,-0.023358384734074446,-0.050256530801110526,0.03459077392957464,-0.017307648417874917,0.0364707014249984,-0.005296583050480218,0.014476244443457265,-0.14830614246910093,-0.014549396747426458,-0.004158938026812388,-0.022724902032283036,-0.021770312926415996,-0.0478115968555373,-0.11656650067727545,0.06565912827215624,-0.0038559248979418677,0.006377284015477878,0.1146895762696027,0.08144848135443995,-0.19123082596031088,0.1785944964504103,0.01343781628633556,-0.12119560180467293,-0.04967839534235046,-0.060268672061439106,-0.003664401694583837,0.00899535403891057,-0.34887671462975006,0.00532893621184489,0.5283538651154108,0.4791892566176292,-0.182773743058425,0.2704144291831202,0.09076719632025923,0.310845924231486,0.13677915475865618,0.0812938372193736,0.14434018194454643,0.17227547197510362,-0.11558823084197828,-0.05758758668063256,0.12427741421984236,-0.010438225074117213,-0.06872447337318051,-0.051472621013677194,0.0010154672427644073,0.4898215727735008,1.0,0.11162062553564164,-0.38965648784115403,0.45001248978934855,0.24315632023132697,-0.28160549971323245,-0.231913264576734,0.09868405404842245,0.08017635192064167,0.07441020976715089,-0.06262469885228324,-0.1157498204518567,0.3513173229440458,0.08982650788864299,0.01230044468958674,-0.29399831009541155,0.06841862248041272,0.8872128348952746,-0.19105713527084,-0.7063149178152474,-0.07645993854361403,0.094883395962933,-0.003673766533179921,-0.0038494137089222606,0.11178313536237157,-0.01371582011383983,0.18533030762592542,-0.0845677213756037,0.5546402828947311,0.1134771576924674,-0.09966070719661892,-0.02874217146151336,0.0752178741130041,0.005818618516242511,-0.0423302081592075,-0.014768843834915784,-0.14666820037156664
critique,0.15966901721335244,0.04050330992882038,0.03949768879413971,0.08014964784436655,-0.04952897620942542,0.15667465445758802,-0.11143896082254849,0.014299501428927108,0.004508273926138601,-0.028477882152569058,-0.02817349501342193,-0.061964017634028264,0.06100250750734709,-0.02312671290816037,0.06851215606333566,-0.04517173215141488,-0.04654601128729036,0.06605324065096739,-0.01847977806606811,-0.006262886326739509,-0.021614819616667405,-0.046339171917360936,-0.018027463011418898,0.020103742806615536,-0.020553364430507908,-0.08727291588706919,0.27728751845776056,0.051155303547646205,-0.022757556311743088,-0.09070303471271035,-0.22902826000228677,0.1729401700123444,0.20027185682640006,0.17213494491138148,-0.06691401358720647,0.16949722801299383,0.009752272461699402,0.1415009887136544,0.1832115688900365,-0.009837953885871935,0.022738024814444986,0.09275854253416047,0.15635921740930084,0.10350098651685821,0.07331396031589246,0.14472401747518576,0.10917369627912964,0.11156755249894294,0.08447660188375683,-0.02956300058510876,-0.07825654611561918,0.32804659858606033,0.06484220207431385,-0.01869091254569154,0.18960181679238125,0.11162062553564164,1.0,0.2309705048750237,0.317308781077298,-0.06702497853166468,-0.10050745264783677,-0.0009839983533918772,0.21272234776615928,-0.25514616172627186,0.2677018304765065,0.08201207501122193,-0.2939166561099782,0.020780864408882316,-0.11507009530955575,0.1047780754748307,0.05653292937832113,0.03627435264221285,0.08593968125529745,-0.4029035931675855,-0.1380935237277699,-0.03228753644300492,-0.06987780288703621,-0.09196940247110601,-0.09352712926411638,-0.02845205412273992,-0.07271943083169422,0.5222358759662377,-0.0664682607153554,0.13815293049390137,-0.15800501182808455,0.03929706932223538,0.060470767817961804,0.10834720212960255,-0.06843591082420326,-0.09152293729009872,-0.015054971051276612,0.05286508818341464
challenge,-0.0006213683725117364,0.23471554551261883,-0.04061800601092481,0.02688177770493465,-0.01667539158227187,-0.028056577957116798,-0.08423896748023935,0.0496612597802832,0.027705454128711345,-0.024026653611416558,-0.03434953079580605,-0.08344353766624273,0.014302806011900399,-0.03895563442607424,0.03038019048736427,0.12535657578804182,-0.052060639728660915,-0.0193025014300351,-0.01828702786517117,-0.005013498324523621,0.014888725650258448,0.06784535591429978,-0.030423369102540728,-0.01779815219593359,-0.017241343061788206,-0.1786944533322212,0.11897081539799714,0.24849342566953353,0.07075270734860181,-0.14154617505768466,0.15777636281231341,-0.03362450115116382,0.33137490792221025,0.1425995713617894,-0.15037171852431827,0.5300789010216232,-0.03709804105469331,-0.08896977409369673,-0.06898340340808987,0.1893196756755828,-0.030758457902045854,0.15794914506441513,-0.007349656231305069,0.03354504890595328,0.10194109413984823,0.07017200687546998,0.043473649980087375,0.23183262262776014,0.08436419161354029,-0.040781491017143554,0.022791393175882264,0.18695069290330024,0.05248346041919516,-0.06716813016532532,-0.16241614840399513,-0.38965648784115403,0.2309705048750237,1.0,0.00830098869588489,-0.18712120632980372,0.08948162755814837,0.2641739268849658,-0.10306236185256318,-0.24943395212644495,0.05348602005905742,0.07434695014506042,-0.03672305137141843,-0.13517428060148906,0.014546477808452047,-0.02774660499066398,0.36895447806762,-0.18009792930020277,-0.41651907422016143,0.13198262633084853,0.4000724306683278,0.02218465241659769,-0.1120004000500792,-0.15188846081274532,-0.15851812054411615,-0.10733069455450954,-0.12321915479102546,-0.04205108587068618,-0.025379757347543445,-0.10638417307643735,0.046561128966134215,0.33630674702542507,-0.006045133909022026,-0.032096553400730046,-0.10082363948782928,-0.08823330723560364,-0.08360994065805513,0.05642420827870146
conflict,-0.03260217845003923,0.1441927499132688,-0.01644147295437386,0.054710566627150535,0.06898641484381042,0.09593200061955781,-0.04368805171908172,0.08141914625697583,0.013303888335744904,-0.06660005423871217,-0.017313546829647385,-0.09863163778748549,0.0377569768003852,0.016295269990459455,-0.001622061748266444,-0.029047664645510292,-0.03279925046433223,0.02650254161220769,-0.029189628739703002,-0.03605503205964039,0.015917365943872316,-0.014021370475863016,-0.003910609941462821,-0.006210288298345436,-0.020288388782392044,-0.05829942068793342,0.14985455127998107,0.027570285105474455,0.09488032323411147,-0.12288553952784251,-0.014919694709581502,-0.028136050780888853,0.2534190337211976,0.051430851703547206,-0.13061833083195942,0.03529746430955945,0.055930942052683556,0.5527113741964328,0.5423791467385805,0.01314093089574961,0.2779290625800629,0.17192346596075886,0.5096624847467933,0.2159760268025775,0.05296282246865078,0.26990550039097677,0.1000508353646493,0.03776154297728467,0.08353482248867074,0.21111996583424555,-0.015521910071567077,0.11709106000404791,-0.07699729355864268,-0.020382720354647207,0.31430563416025015,0.45001248978934855,0.317308781077298,0.00830098869588489,1.0,0.11472535047010309,-0.19954823678453487,-0.021723575972582513,0.06850886712001271,-0.13078842568302143,0.10481256210514978,-0.08140409256981687,-0.15978820420228088,0.10837786251197762,0.0014939061310548871,0.061880902242149385,0.0643228440051659,-0.09650765146324301,0.39838550258693384,-0.18262379025978467,-0.31408197838969093,-0.061117482734428595,-0.05913563263867545,-0.13555657280889402,-0.13426317668337112,-0.062381616006272594,-0.1091167668239068,0.24332492502198133,-0.1119151085278217,0.5848040750272917,0.017741579431435364,0.04695538823178458,-0.06333795432464245,0.03424433433581788,-0.07374061936383235,-0.11436214999843827,-0.056450305830559995,-0.03525342755820026
build_connection,-0.07654699327803428,-0.06593787173070664,0.03848859996967063,0.07165994306501015,0.25660040703497083,0.041690050673527566,0.00648231700337284,-0.05654492748762895,0.06084171721738845,-0.06819253624204862,-7.897873823212325e-05,0.05670388285521068,0.018070824349173363,0.00251535296937481,-0.007535044286646715,-0.06306962452957561,0.040732397689775324,-0.04608387936903619,-0.035537205463542956,0.10400580124082227,-0.0017992550584642805,-0.03558529010750522,-0.017648715053496068,-0.021446431452298385,0.04984457098168876,0.017241294203278603,-0.0319199881213927,0.31546951840573656,0.14022326084724768,0.17424577602976057,0.024702110665289687,-0.13904811531056765,-0.08299319470100655,-0.03503325092368844,0.5270197387474791,-0.14921120851677153,0.042143930985200154,0.19344654002384945,0.26820459539068675,-0.05734316279529614,0.09506195428063972,0.13017384114639943,0.24931421299743098,0.05961552060824064,0.049668820932595954,0.026856143033492545,0.12877757065581533,0.007758943239219959,-0.015091666614394093,0.0415574950911785,-0.10480655299675602,0.026573769824024592,-0.025338314132888715,0.015594474344122526,0.09317326305905409,0.24315632023132697,-0.06702497853166468,-0.18712120632980372,0.11472535047010309,1.0,0.05004757051231468,0.16726279423837132,-0.07792023294065832,-0.012170393655849742,-0.053322844972057575,-0.0431444283774965,0.04515974610477629,-0.10098245756810828,-0.06638625704397785,0.12307396730255277,0.17120106263185325,-0.31671484492135493,0.23799936506796315,-0.020830338683604135,-0.21765002273610182,0.0042304531225429935,-0.02125113637842513,0.3207287615299658,0.3201283854914287,-0.06816385902472084,0.26625420869903343,-0.005396595470094897,-0.0008154401638407843,0.2199099797512169,0.10440532960341666,0.15767449000487405,0.13180086808148644,0.07155245321461935,0.12259427363972113,0.14833435349111052,0.14639172233157197,0.022232408187902092
vividness,0.03798490552892596,-0.10829636759777037,-0.05968953813954069,-0.019456054015161428,-0.09196150089449694,-0.08947308587571073,-0.03581015395594726,-0.063821750180183,-0.0724772284412854,0.045735178996633805,0.009080778651666364,-0.012288050841445412,-0.015149776381968691,-0.0388657251982792,-0.0004729152010335985,0.0872526769857324,0.029706510344299414,-0.08807414161661771,0.051010046242923685,0.021517123275347095,0.04890204754733746,0.07730111302011279,0.12980343140409062,-0.028736505521500644,-0.0018103510423699192,-0.044656792183611675,-0.014128745449504767,0.1649467997576,-0.10585867163803621,0.19986730559180765,-0.008466628970776038,-0.1942981259679039,0.020188325188056314,-0.014368606793402195,0.13547647059562995,0.05385400044182446,0.07080690708644832,-0.13483828973908726,-0.08097980507946452,0.09569494714013997,-0.15757212883808563,-0.05292768515132858,-0.10066120933387675,-0.05556255097751719,0.042074443524313984,-0.023777984721721913,0.028058068873090657,-0.01644934859500321,0.054162805229000306,-0.08702287525840793,-0.03434039132467723,0.17589573730478952,0.6424685646695659,-0.008715227415138865,-0.16482924439246696,-0.28160549971323245,-0.10050745264783677,0.08948162755814837,-0.19954823678453487,0.05004757051231468,1.0,0.7585754894306813,-0.2534580228264778,-0.29314772465425937,0.04431788188666629,0.6099562486812482,0.07714585576667383,-0.15584072885119782,-0.14412245892681957,0.1673117082141127,0.4330204342926844,-0.06751811704304428,-0.30649772669075587,-0.04112210244129098,0.18616009555600838,0.19519395272368645,0.002844976070388185,0.306929912524087,0.2985521352048087,-0.05610478725437081,0.2617264130402838,-0.00919397373428304,0.2958273849146117,-0.20016319078228914,-0.0008510864313748325,0.45667413440656346,0.5907000513217955,0.01871865548812043,0.18360834810956964,0.14742676978132485,0.08790536527343998,0.12201375186413686
expressfulness,-0.0002576361038582025,-0.0007584552431557279,-0.03557049521511317,0.0040616279268174795,0.05170598900858341,-0.04321073964440341,-0.0949720155044125,-0.043365326863357194,0.025189517223964432,-0.01657239063855452,0.006088785387217268,-0.053113904101146865,0.062000704840912586,-0.021016370427100247,0.1009734638437473,0.17512075608646072,-0.03323077821177457,-0.07745239727443766,0.010451930717593918,0.07937326204063616,0.05824300786556136,0.11222647451551525,0.1186531473340245,-0.0778117009636195,0.028106966572046733,-0.20983565161029438,0.000851029712090983,0.4424494339743487,0.042577632369900156,0.04062069127654469,0.08204076727612795,-0.2672399882145763,0.1400403607060666,-0.03729056972957597,0.10320987219512523,0.16944479832034914,0.03857122769132501,0.09573444338683124,0.14898378305511875,0.14053408911540596,-0.07177544709711582,0.07979470341996442,0.034498130652224276,-0.024883625687851203,0.07879681914333715,0.04420153699702447,0.0864282586516282,0.07332425899891334,0.06033923601174999,-0.03438718302244095,-0.0839956166861168,0.23736495592913884,0.5279942998027614,0.015709523084174535,-0.09168946787843318,-0.231913264576734,-0.0009839983533918772,0.2641739268849658,-0.021723575972582513,0.16726279423837132,0.7585754894306813,1.0,-0.2586072334018784,-0.5135866400855337,0.10607948760231138,0.5083873651597463,-0.04889743121228889,-0.2714116150951477,-0.06812612350638605,0.09299435461939898,0.7586505250801278,-0.32734121063577115,-0.28120628286589006,-0.025642254277494222,0.20892588238106577,0.14503582533590662,-0.151887647158377,0.1637274874756455,0.15626110107932925,-0.21449093985265263,0.13873151778969367,-0.00694306121610783,0.18692500266052234,-0.013708895235126356,0.10195936194624913,0.6302974851644654,0.41203239072762704,-0.06052046356969405,0.07497303891891013,0.05711000618316009,0.042982264716456005,0.08690353310388674
vagueness,0.5026216839818138,-0.07039877240722396,0.05114603501350047,0.024862874415068414,-0.023249712823451226,0.11300219671813998,-0.16445322282074942,0.047439071627053686,0.015567447463852791,0.07315560315618541,-0.03444456071246409,-0.006458527460421612,-0.0138670328002975,-0.007189797964420244,0.020624498464568652,-0.047187524250400265,-0.06076324078544775,0.05113197656513103,0.02153938356451097,-0.02238485382028168,-0.03213989665265925,-0.03724027562326151,-0.04827298409785075,0.032044427863029815,-0.05587053745782328,-0.20574405980443325,-0.03411117628501828,-0.1990286439403569,-0.33762078972557474,-0.20272868787918377,-0.6070426357348485,0.6568335119068917,-0.052928242967494106,0.01882624020388058,-0.048616163798274256,-0.11944447754091289,-0.033422554490891127,-0.02463580831791936,-0.008649656947979737,-0.1720352713414393,-0.09767438090763587,-0.08033349924315795,-0.02379965901707531,0.0689839379248073,0.031298613048362754,-0.010594248955001556,0.06309005027808219,-0.051144026088229134,0.057118014056644184,0.03418681503978709,0.038832090117511826,0.42188629146479045,-0.02431383956172612,0.05675900739539606,0.1851818933429041,0.09868405404842245,0.21272234776615928,-0.10306236185256318,0.06850886712001271,-0.07792023294065832,-0.2534580228264778,-0.2586072334018784,1.0,-0.22395747093168508,0.5327891013210143,-0.012426758692026958,-0.6208852432348063,0.023883359282621145,-0.18626801443678428,0.0073773568231532095,-0.20605881436379417,0.18920647050321748,0.11963552303224327,-0.39980013873788056,-0.26820801457363336,-0.14127819100908673,-0.05686731613566647,-0.05361002097943589,-0.05205452784863218,-0.03532615660074649,-0.05591349502853083,0.47092242223223285,0.13691050914060743,-0.02701026341176262,-0.586332280932162,-0.16346497327444223,-0.04420662607358718,0.1460197823380055,-0.07058574317663632,-0.06425156940401608,-0.02798248246213276,-0.011084769755674323
matter_of_factness,-0.33103981707981084,-0.13505698024546445,-0.03532289482744298,0.0006807517673908372,0.029204970040408618,-0.11150379172643982,0.17297760806220963,-0.051061622505288,0.003940040316135105,0.09479806187158625,0.029830417929235097,0.07061977814323961,-0.04550139172923598,-0.003535480565368566,-0.14397604755721505,-0.12207443749218523,0.11371507868213859,-0.03344741156350254,-0.014248635420049612,-0.04875425538352283,-0.04993980223448467,-0.06886049150804519,-0.07926049886073945,0.019105423399040578,0.020086675698804252,0.4547084472012908,-0.03696349482241105,-0.2022323208124781,0.3014560222071096,0.26370309709427187,0.40246618478688656,-0.13530282450291564,-0.08633330154266011,0.03149138095774264,0.11046834411914651,-0.11066073478179851,0.039741964100416104,-0.17226326343587434,-0.20184240667740294,0.07011555252906755,0.10150093545970165,-0.054347338424787194,-0.07110238859140454,-0.01760837655706577,-0.050553244319051,-0.0610401858502095,-0.1311749308197827,-0.015720508797539907,0.04848063058107601,0.05123957034668918,0.12930612019619048,-0.476272878196551,-0.3721974928409076,0.021613788495736322,-0.04937716107726358,0.08017635192064167,-0.25514616172627186,-0.24943395212644495,-0.13078842568302143,-0.012170393655849742,-0.29314772465425937,-0.5135866400855337,-0.22395747093168508,1.0,-0.4157918622609682,-0.38705546427723125,0.481937565471012,0.2765926995826977,0.23091289224596923,-0.023214840871265276,-0.49366583151712407,0.29366232733265213,0.11819475458442016,0.4525650561439896,0.15878844303904333,-0.03724644995258425,0.29408126164824755,0.07927112620838028,0.08567746492244296,0.32869596662738126,0.0578940789406131,-0.441073810917498,-0.09877588814693632,-0.07553633636582019,0.3604750908001836,-0.4493849654683221,-0.22692095950105173,-0.055427763129581496,0.057309449225046834,0.10403323308395553,0.05964993618884382,-0.008800036615964365
abstractness,0.3598703437391375,-0.10139913917329466,0.045862644695213436,0.0026000934610290656,-0.046830173704322825,0.09340038386484976,-0.1847859661773091,0.035821834597356134,-0.01757342587893546,-0.051210226943400335,0.0004490885066773782,-0.03846578492506346,0.023853606075007083,0.006713824807890125,0.03521720339014669,-0.05629061289198912,-0.09318314002308668,0.08754880044789456,0.03867412523396716,0.016356863370647453,-0.03369897288268869,-0.009140152660617447,0.07960921191447753,-0.006870311935166496,-0.01789929546555414,-0.23349932499010775,0.009727561819708729,-0.01919759278594233,-0.3313278887033044,-0.18325296730735222,-0.5681839677265067,0.23377060817673265,0.09671807706750823,0.04948986430598863,-0.0985451356995009,0.009976307970183567,0.06079102105987572,0.08997735495356488,0.09336504078656505,-0.12247688233398439,-0.12858934653639453,-0.0071331412084613376,0.0432240350242137,0.07411661387413913,0.15326178287741152,0.07572797791278998,0.29511662997013,0.043597523263291124,0.009970420772114179,-0.05879840955194771,-0.037296347471501304,0.49585253393008777,0.3316997280931568,0.03995760386805711,0.21412680503974804,0.07441020976715089,0.2677018304765065,0.05348602005905742,0.10481256210514978,-0.053322844972057575,0.04431788188666629,0.10607948760231138,0.5327891013210143,-0.4157918622609682,1.0,0.3618582079673789,-0.8453935528221228,0.07718272822028024,-0.21770959105330212,0.03267608909639414,0.03130451989290004,0.16278593400369729,0.10232698273896654,-0.4385826866069201,-0.25776327603380966,-0.008500647444437818,0.024147210499464427,-0.0787110962508391,-0.0852046372962226,0.03191146519792954,-0.0689451955585073,0.4671201325356197,0.05401757982047717,0.02532038466841809,-0.4971559140875669,0.060545232836062696,0.09811911460713277,0.08783202176234924,-0.09552429899016024,-0.11022374538284706,-0.05670359556867363,-0.0029471675493981634
figurativeness,0.13862821469491765,-0.06106537658228086,0.004145717196403857,0.0029346595999110666,-0.08946350868891198,-0.07059234294270653,-0.04487863009839849,0.021369396252073968,-0.04246522524366673,-0.04053229791195941,-0.026033971741094678,-0.017183157857033463,-0.033173797808195446,-0.003875598925930976,-0.023589610123173205,-0.022425139985565556,-0.022355231991152174,-0.0481207978285569,0.06635294398873333,0.008123604184281798,0.1087815607689722,0.0007256922854873641,0.20846892744646592,-0.03139315610434768,-0.01306744597815345,-0.11724577113989516,0.057291818165053444,0.03754535761799452,-0.18323349232090713,0.0019792241618407846,-0.2509637102314427,-0.06806006994288819,0.04899733660961446,0.025328057159662788,-0.04882564609802875,0.0047373659747458425,0.07489410908146918,-0.008844129809098964,0.00656815893892338,0.012159818445541037,-0.11946778916563765,-0.022276607800509406,-0.06445152035482385,-0.05564288103923987,0.12949657450843718,-0.043239400487826644,0.15380897636415214,0.012297613826598521,-0.0007393941608973136,-0.07223159485964967,-0.02637647471373318,0.3550645440108669,0.9298910826458998,-0.02535819863892893,0.01351077255174117,-0.06262469885228324,0.08201207501122193,0.07434695014506042,-0.08140409256981687,-0.0431444283774965,0.6099562486812482,0.5083873651597463,-0.012426758692026958,-0.38705546427723125,0.3618582079673789,1.0,-0.26796844072889314,-0.024135851054801667,-0.11817078534207394,0.04792005810142702,0.20430556286147422,0.028740465853334667,-0.08114769781020359,-0.25736043345163034,-0.07043302030338931,0.20463916221970727,-0.05145216928718493,0.05407599139979467,0.03859663702882605,-0.07260199482244174,0.026609231257858447,0.2508986370295998,0.08758976747566995,-0.09412439378444737,-0.1283764472092882,0.3055658889302815,0.44871187343373475,-0.00480048279788088,0.04729165821238094,-0.0013566937599110878,-0.004516210474515962,0.05697740045757423
concreteness,-0.4153647094242774,0.06062893838957064,-0.051856537685586686,0.026771357864581694,0.01980401254918212,-0.1419149441399264,0.1848691329188662,-0.052005344421672345,-0.023101682743148836,0.056994604723395695,0.010801773205125546,0.024551313068610636,-0.022853930746116104,-0.016508044635062474,-0.08112916789700417,0.026010012495527247,0.11901349498099902,-0.08641881404167173,-0.053868107827133666,-0.004260286173491995,0.010267334276923794,0.009460869578691803,-0.05931171499126013,-0.014429928330081908,0.036167441540135244,0.3206937327950365,-0.011313338328936608,0.03229048911818449,0.31373883718968754,0.28730073946406515,0.6330862509298406,-0.30719483396146174,-0.057093827066044905,-0.011789118548815437,0.10112380968865162,0.019505330768775902,-0.00748578097075739,-0.1532705644611426,-0.12074465613373249,0.181959331661666,0.13172453497068257,-0.0034881937842791704,-0.054770052476502316,-0.055271073527315744,-0.11777252749847167,-0.04891059074634212,-0.2460934013770795,0.010001278295647845,0.0484146351260002,0.07710989397455711,0.0984099231845015,-0.49398710057798584,-0.23061720879475342,-0.019749957254616625,-0.20162705890728502,-0.1157498204518567,-0.2939166561099782,-0.03672305137141843,-0.15978820420228088,0.04515974610477629,0.07714585576667383,-0.04889743121228889,-0.6208852432348063,0.481937565471012,-0.8453935528221228,-0.26796844072889314,1.0,0.002816752976565881,0.2110379238933629,-0.006794962005945207,-0.021716441828495685,-0.08532080924264047,-0.14730563799154375,0.48630489706211255,0.3292193284294463,0.05585451397116418,0.0592687319374671,0.13452065992852705,0.13762754390617124,0.0565292830503758,0.11783630956006866,-0.5354494595772631,-0.01037966673056735,-0.06359725024317095,0.5264767020876144,-0.011279928361863497,-0.00969185160911427,-0.1062091728508608,0.13693289130243388,0.15758399100045437,0.07335149901837663,0.03562112552440668
formality,-0.07864620058748112,-0.10979163490560315,-0.0018884872583973986,-0.02765724411683726,-0.08441738224895073,-0.07827741298453711,0.17784919692926082,-0.02158599716059453,-0.1054158910619191,-0.026423102576536784,-0.02753564201161746,0.028711235685720714,0.0286950746846268,-0.03446645568471923,-0.030365339335106552,-0.25569461984410213,0.054450400162673586,-0.03180986205132483,0.02437428918340586,-0.039428631854614614,-0.0674027374661224,-0.03303862629886666,-0.031039143242582178,0.010654334094129579,-0.013428432820675169,0.2804145362723838,-0.030030204653519153,-0.30507815602822425,0.028497645819135723,0.13416026569335696,0.02379141712456778,0.047626211794978765,-0.020833579058247304,0.030214526321089143,-0.1349258668135334,-0.04279970825215256,0.15008476815742477,0.07255090897786595,0.06147247627158783,0.10371390655262512,0.31273082187696655,-0.06847620368806484,0.08247081872865696,0.06645661314987293,-0.02898939594104308,0.12926394461815544,0.003630245863783284,-0.06761194612960304,0.053045201274126944,0.08025892818694873,0.07382895770252931,-0.14544028464696,-0.017591706485494442,-0.031871484943405096,0.11908502028792016,0.3513173229440458,0.020780864408882316,-0.13517428060148906,0.10837786251197762,-0.10098245756810828,-0.15584072885119782,-0.2714116150951477,0.023883359282621145,0.2765926995826977,0.07718272822028024,-0.024135851054801667,0.002816752976565881,1.0,0.0037162779994772315,0.07726642560805219,-0.3844818739682171,0.42066141419017555,0.4211951673986335,-0.036938123221101266,-0.26611131929939547,0.07669981455569341,0.3170641056024572,0.01808528408858495,0.01806169478451546,0.3488637358148389,0.005366909129240943,-0.0005161654128378649,0.039215349808765274,0.16867852300860864,0.05631630449068846,-0.19799766812716604,-0.07713599991806608,0.11553109549797512,0.08597440784499115,0.05726069244317768,0.019406203710426444,-0.045500522689682896
conciseness,-0.22848135527478272,0.1442814147979188,-0.024687727484939262,-0.03987642090881591,0.0984082194434935,0.018071124529737432,0.12278437564496246,0.030062399577571865,0.03595506736441969,0.03926777706287889,0.011089551692851592,-0.021274214576984567,0.02618411379573849,-0.014500950234121941,-0.020452305114212508,0.004273169131277388,0.029662447104503487,-0.05097878636392116,-0.048392498609501136,0.016179438191297683,0.011971161103596894,0.03806722935959304,0.032471304184170276,0.035111433558210746,-0.022605449445731687,-0.04335848244247892,-0.0547096786063688,0.03108402636559782,0.48571757278850813,-0.21499745248091143,0.3351186946178118,-0.15970036774226476,-0.014873138111700605,-0.16797630572146766,-0.10334663377924311,0.0022684946172906997,-0.03183222792587467,0.04956150950369878,0.04855408183984232,0.023610172083568037,0.08272049283419994,0.03392100222088959,-0.05316403625827377,-0.1382408512820547,-0.04162744960926576,-0.0662914435260539,-0.07375553112061319,0.023326796914483507,-0.05353413179864711,-0.012258968771091635,-0.07797047586808113,-0.17614730150046518,-0.1363818508622844,-0.01901948535380212,0.01606602309098317,0.08982650788864299,-0.11507009530955575,0.014546477808452047,0.0014939061310548871,-0.06638625704397785,-0.14412245892681957,-0.06812612350638605,-0.18626801443678428,0.23091289224596923,-0.21770959105330212,-0.11817078534207394,0.2110379238933629,0.0037162779994772315,1.0,-0.39924707804165877,0.06646972990013544,-0.08675017878226411,0.08188793501623565,0.4289602448210811,0.17819212551626898,-0.0546062502504154,-0.1708823923706131,-0.18411335494560266,-0.18397224119174108,-0.14363230957671302,-0.1664622427518108,-0.29731300271631445,-0.14976491103818126,0.04412982122010249,0.4392626592228965,0.011652763013903259,-0.17905780181945638,-0.16353257764069992,-0.11161977123388302,-0.14495645119568554,-0.22239380425424346,-0.12957987358735573
verbosity,0.05591030691249198,-0.08661492837634363,-0.03812700841546734,0.053726773302473045,-0.03792692476837053,0.010095572176186394,-0.04983902787337793,-0.037588938886407304,-0.008878746081373401,-0.027427593304296054,-0.02321842382529364,-0.0005372465061993446,-0.0006320933096392788,0.007739697524751597,-0.01985680731057245,-0.034344072655967325,0.05410986813243148,0.049183565781987945,0.023347688023261315,0.00482139463443036,-0.035800606375383,-0.026275341221156975,-0.0015550664108433742,-0.027998017778200938,-0.011654214810257638,0.13246864609869569,0.05330442199847146,0.039888825770691826,-0.15421892262130735,0.24547237328681493,-0.09327778346618994,0.0027416769250792855,0.06920104847320943,0.18208312902482449,0.1746846732704168,-0.013606874769628064,0.03677454962814772,0.03088403002809827,0.05209222460090844,0.01847773021034591,0.031028938935827283,0.021308475045910703,0.08579061693949118,0.12803431573996296,0.045105554114503475,0.09693958102988749,0.010587003800579895,0.01322178663254413,0.12081462812769268,0.0683381111302414,0.05217617576153347,0.06920322644149511,0.062221146343304924,-0.020735760067118525,-0.022943115987053588,0.01230044468958674,0.1047780754748307,-0.02774660499066398,0.061880902242149385,0.12307396730255277,0.1673117082141127,0.09299435461939898,0.0073773568231532095,-0.023214840871265276,0.03267608909639414,0.04792005810142702,-0.006794962005945207,0.07726642560805219,-0.39924707804165877,1.0,-0.0013564496147515988,0.05682509810264991,0.04225876463509293,-0.18305711948324946,-0.08437497924540509,0.06461317657175354,0.21324668141574926,0.21536308208800378,0.2149809010230709,0.17072290920831168,0.20127333436001804,0.13468888399365375,0.06899700233434586,0.04795644738785647,-0.12782050577416085,0.07119486095838323,0.15860139110650612,0.11862786061346967,0.14152991429050146,0.18036328575307878,0.19013426874520992,0.14409058319656215
