,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,engagement_markers,self_mentions,deontic_modal_words,slang_and_colloquialisms,adverbs_of_degree,transitions,explicit_references,frame_markers,chronological_markers,hedges,boosters,situation_dependent_references,causal_markers,place_time_svo,code_glosses,evidentials,figurative_language,attitude_markers,emotional_self_disclosures,positive_connotations,negative_connotations,self-mentions,endophoric_markers,additionally,idioms,pleonasms
768,u234143,光是刺目的，我感觉寒冷。,2.0,光是刺目的<positive_connotations>，我<self_mentions>感觉<hedges>寒冷。,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
769,u180702,因为我不想做这样的事,4.0,因为<causal_markers>我<self_mentions>不想做这样的事,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,u80535,你会吵醒-- -马克思.,5.0,你<engagement_markers>会吵醒-- -马克思<explicit_references>.,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,u136244,大家都会同意看到你,3.0,大家<engagement_markers>都会同意<attitude_markers>看到你<engagement_markers>,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,u253899,仍在四处找，碰一碰运气,1.0,仍在<transitions>四处找，碰一碰运气<idioms>,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0
773,u227327,"我不是这个意思,我喜欢一个人吃饭",2.0,"我<self_mentions>不是这个意思,我<self_mentions>喜欢一个人吃饭",0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,u9623,这种生命也许在内在属性上也与我们有本质区别,1.0,这种生命也许<hedges>在内在属性上也<transitions>与我们有本质区别,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,u19075,这些是瓷砖。“嬉戏”这个词是我们工作中的一个必要组成部分,4.0,这些是瓷砖。“嬉戏”这个词是我们<self_mentions><engagement_markers>工作中的一个必要组成部分,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,u156689,凯莉瑞丝好像换了个人似的,2.0,凯莉瑞丝好像<hedges>换了个人似的,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,u2522,是那个人完全投入到他所做的事情上。,1.0,是那个人<situation_dependent_references>完全<adverbs_of_degree>投入到他<situation_dependent_references>所做的事情上。,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,u295135,你想扔下他们?,4.0,你<engagement_markers>想扔下他们?<engagement_markers>,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,u24474,现在我给你们几秒钟自己读一下，,2.0,现在<frame_markers>我<self_mentions>给你们<engagement_markers>几秒钟自己读一下，,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,u142727,请靠左边,1.0,请<engagement_markers>靠左边<situation_dependent_references>,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,u248270,你在电话里说得很诱人,2.0,你<engagement_markers>在电话里<place_time_svo>说得很<adverbs_of_degree>诱人,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,u138964,在这游泳 哦，很高兴再见面,1.0,在这<situation_dependent_references>游泳 哦，很<adverbs_of_degree>高兴再<transitions>见面,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,u90363,那天上帝找到他并告诉他 他所等待的一刻终於来临,3.0,那天<place_time_svo>上帝找到他并告诉他 他所等待的一刻终於<chronological_markers>来临,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,u202292,于是独狼不再孤单,3.0,于是<causal_markers>独狼不再孤单,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,u168680,我们的孩子回到我们身边了 你还不满意吗？,3.0,我们的<self_mentions>孩子回到我们<self_mentions>身边了 你还<transitions>不满意吗？<engagement_markers>,0.05,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,u241979,"我的计划总是排的太满.""",1.0,我的<self_mentions>计划总是<boosters>排的太<adverbs_of_degree>满.,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,u129274,三年前我跟中国人做过生意,1.0,三年前<chronological_markers>我<self_mentions>跟中国人做过生意,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,u76085,动起来,4.0,动起来,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,u35253,那么我们如何验证这一假设呢,1.0,那么<transitions>我们<engagement_markers>如何验证这一假设呢,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,u192439,我写的东西怎么…怎么… 怎么给你？,1.0,我<self_mentions>写的东西怎么…怎么… 怎么给你<engagement_markers>？,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,u267434,那需要很大的勇气 不是吗?,3.0,那<frame_markers> 需要 很<adverbs_of_degree> 的 勇气 不是吗<engagement_markers>?,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,u19865,同样道理可以解释为什么我们从初始状态,5.0,同样道理<transitions>可以<hedges>解释为什么我们<self_mentions>从初始状态,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,u223893,装甲兵第二师,2.0,装甲兵第二师<explicit_references>,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,u133898,斯通曼这个人怎么样？,1.0,斯通曼<explicit_references>这个人<situation_dependent_references>怎么样？<engagement_markers>,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,u286767,到头来一场空,2.0,到头来<chronological_markers>一场空,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,u240043,与此相反，源续的观念表明,5.0,与此相反<transitions>，源续的观念表明,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,u31844,从文明的立场来看，它更像是西部故事，而不是罗马,4.0,从文明的立场来看<frame_markers>，它更<adverbs_of_degree>像是西部故事，而不是<transitions>罗马,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,u189353,巨大火山冒出的烟灰云,1.0,巨大火山冒出的烟灰云,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,u243465,渫\xE4 邃\xC7 崛揄 晚鞘淝 轻垌\xD1 厝碲砩,5.0,渫\xE4 邃\xC7 崛揄 晚鞘淝 轻垌\xD1 厝碲砩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,u296180,吉米.麦克罗伊独自一人站在冰上,1.0,吉米.麦克罗伊<explicit_references>独自一人站在冰上,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,u261710,一天多少钱哦？,1.0,一天多少钱哦？<engagement_markers>,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,u192168,我现在病情有好转，但是随时都可能恶化,1.0,我<self_mentions>现在<frame_markers>病情有好转，但是<transitions>随时<situation_dependent_references>都可能<hedges>恶化,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,u73450,当时我们刚从熟食店出来,1.0,当时<chronological_markers>我们<self_mentions>刚从熟食店出来,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,u45999,我们挽回了1000多个十分贫困的病人的生命,1.0,我们<self_mentions>挽回了1000多个十分<adverbs_of_degree>贫困的病人的生命,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,u276102,那是莱娅吻的卢克，是要让索罗妒嫉,4.0,那是莱娅<explicit_references>吻的卢克<explicit_references>，是要<frame_markers>让索罗<explicit_references>妒嫉,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,u195171,做给我看，不管什麽事我都依你.,2.0,做给我<self_mentions>看，不管什麽事我<self_mentions>都依你<engagement_markers>.,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,u158531,不过那样我也不会变成一个热软糖圣代,4.0,不过<transitions>那样我<self_mentions>也<transitions>不会变成一个热软糖圣代,0.0,0.058823529411764705,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,u82809,但是她活在你得精神里,2.0,但是<transitions>她活在你<engagement_markers>得精神里,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,u60882,听说你什麽都能画,2.0,听说<evidentials>你<engagement_markers>什麽都能<deontic_modal_words>画,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,u27958,我们希望 参加这个会议的人们,3.0,我们<self_mentions> 希望<attitude_markers> 参加这个<situation_dependent_references>会议的人们,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,u186210,跟我讲点有用的吧,2.0,跟我<self_mentions>讲点<hedges>有用的吧,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,u179576,就是来当肉,4.0,就是<boosters>来当肉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,u109442,从这儿出去的唯一办法就是逃走,1.0,从这儿<place_time_svo>出去的唯一办法就是逃走,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,u178970,好吧，后面那段是我编的,1.0,好吧<frame_markers>，后面<endophoric_markers>那段是我<self_mentions>编的,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
815,u211035,现在为什么带这么多东西回来,1.0,现在<frame_markers>为什么带这么多<adverbs_of_degree>东西回来,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,u90867,不对，我想应该不是债务的事,3.0,不对<attitude_markers>，我<self_mentions>想<hedges>应该<hedges>不是债务的事,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,u162343,这种事我连想都不会去想,1.0,这种事<situation_dependent_references>我<self_mentions>连想都不会去想,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,u92677,而如今 我国安全遭遇威胁 此时此刻 我需要您的合作,4.0,而如今<frame_markers> 我国<self_mentions>安全遭遇威胁 此时此刻<chronological_markers> 我<self_mentions>需要<engagement_markers>您的<engagement_markers>合作,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,u98697,你还在听琼妮米雪儿呀,1.0,你<engagement_markers>还<transitions>在听琼妮米雪儿<explicit_references>呀,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,u56600,或者像在今天的购物区，商家们,5.0,或者像<code_glosses>在今天<chronological_markers>的购物区，商家们,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,u216899,你要不这么做 她会打个不停的,3.0,你<engagement_markers>要不这么做 她<explicit_references>会<hedges>打个不停的,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,u124196,奉节早就 不归四川管了,1.0,奉节<explicit_references>早就<chronological_markers> 不归四川<explicit_references>管了,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,u234240,来吧.多喝几杯不会怎么样,3.0,来吧.多喝几杯不会怎么样,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,u240840,现在 谁想来跟它打招呼？,2.0,现在<frame_markers> 谁想<frame_markers>来跟它打招呼？,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,u171136,我想我们会合作愉快的,1.0,我<self_mentions>想<hedges>我们<self_mentions>会合作愉快的,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,u223258,我们会替你找她，Ruby.,2.0,我们<self_mentions>会替你<engagement_markers>找她<situation_dependent_references>，Ruby<explicit_references>.,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,u116955,会让所有对手望尘莫及,2.0,会<hedges>让所有对手望尘莫及<idioms>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
828,u8837,我们到村子的那天恰好是一位老人的60岁大寿--,3.0,我们<self_mentions>到村子的那天<place_time_svo>恰好是一位老人的60岁大寿--,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,u123631,让我们做点老教堂的仪式,2.0,让我们<self_mentions><engagement_markers>做点<hedges>老教堂的仪式,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,u18697,我们生活在一个三维的世界，我们也应该利用第三纬。,1.0,我们<self_mentions>生活在一个三维的世界，我们<self_mentions>也<transitions>应该<deontic_modal_words>利用第三纬。,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,u228309,接着他离开了房间 过了一会儿又走了回来说道：,1.0,接着<frame_markers><chronological_markers>他离开了房间 过了一会儿<chronological_markers>又走了回来说道：,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,u9156,当然，这个要实际说明很困难。,3.0,当然<boosters>，这个要实际<boosters>说明很<adverbs_of_degree>困难。,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,u125720,他真的很棒，我觉得从他身上学到了很多东西,1.0,他<explicit_references>真的<boosters>很棒<attitude_markers>，我<self_mentions>觉得<hedges>从他<explicit_references>身上学到了很多东西,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,u64115,告诉我，今年他们在你的生日 蛋糕上放了几根蜡 ?,1.0,告诉<engagement_markers>我<self_mentions>，今年<chronological_markers>他们在你的<engagement_markers>生日 蛋糕上放了几根蜡 ?<engagement_markers>,0.125,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,u243935,如果您有事要找我们 请明天再打来,1.0,如果您<engagement_markers>有事要找我们<self_mentions> 请明天<chronological_markers>再<transitions>打来,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,u106104,那东西选择你是另一件事,4.0,那东西选择你<engagement_markers>是另一件事,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,u36834,每到任何一个新地方，你应该,5.0,每到<chronological_markers>任何一个新地方，你<engagement_markers>应该<deontic_modal_words>,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,u4068,马可：我觉得自己是个诚实的魔术师,3.0,马可<explicit_references>：我<self_mentions>觉得<hedges>自己是个诚实的魔术师,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,u52458,我们会眼睛都不眨一下地保护你的。”,2.0,我们<self_mentions>会眼睛都不眨一下地保护你的。”,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,u140736,我是隔壁的Jimmy.,1.0,我<self_mentions>是隔壁的Jimmy<explicit_references>.,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,u258109,要是这些漏水也只是虚幻的，就好了。,4.0,要是这些漏水也只是虚幻的，就好了<hedges>。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,u210514,也不禁好奇，他们那时是怎么做到的,2.0,也<transitions>不禁好奇<attitude_markers>，他们那时<chronological_markers>是怎么做到的,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,u26653,印度给予被巴比伦人入侵的犹太人庇护，,3.0,印度给予被巴比伦人入侵的犹太人庇护，,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,u118509,他小的时候来过这里,2.0,他<explicit_references>小的时候<place_time_svo>来过这里<situation_dependent_references>,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,u230980,夏天这几个月，这个房间到上午 九点就像个人烤炉一样,1.0,夏天这几个月<place_time_svo>，这个房间到上午 九点<chronological_markers>就像个人烤炉一样<figurative_language>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,u76319,"如果我们都溺水,她会救谁?",4.0,"如果我们<self_mentions>都溺水,她会救谁?<engagement_markers>",0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
