,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,engagement_markers,frame_markers,transitions,self_mentions,hedges,explicit_references,deontic_modal_words,boosters,situation_dependent_references,positive_connotations,chronological_markers,attitude_markers,causal_markers,adverbs_of_degree,slang_and_colloquialisms,place_time_svo,code_glosses,evidentials,emotional_self_disclosures,idioms,negative_connotations,figurative_language,endophoric_markers,hedges_adverbs_of_degree
740,u99987,How others see us is not important.,1.0,How others see us<self_mentions> is not important<attitude_markers>.,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,u242170,And you get a gold star from Cuddy.,4.0,And you<engagement_markers> get a gold star from Cuddy<explicit_references>.,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,u140231,I only know a few things about her.,1.0,I<self_mentions> only know a few things about her.,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,u265481,He even mentioned Grissom's name a few times.,2.0,He even<attitude_markers> mentioned Grissom's<explicit_references> name a few<hedges> times.,0.0,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,u109145,"In about three seconds we're gonna find out if Coogan's right about this being a bust, or we're gonna find one of us dead.",4.0,"In<place_time_svo> about<hedges> three seconds we're<self_mentions> gonna<slang_and_colloquialisms> find out if Coogan's<explicit_references> right about this being a bust, or we're<self_mentions> gonna<slang_and_colloquialisms> find one of us<self_mentions> dead.",0.0,0.0,0.0,0.02459016393442623,0.00819672131147541,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,u48345,So this is now a rope that knows the load on the rope,4.0,So<causal_markers> this is now<frame_markers> a rope that knows the load on the rope,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,u78450,"With a comfy seat and lots to eat Boy, it's just the best",2.0,"With a comfy seat and lots to eat Boy, it's just<boosters> the best",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,u94649,"Listen, if you don 't stop, I'il call my mother... and she 'il kick you out.",2.0,"Listen<engagement_markers>, if you<engagement_markers> don 't stop, I<self_mentions>'il call my<self_mentions> mother... and she 'il kick you<engagement_markers> out.",0.039473684210526314,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,u13303,Maybe you ought to buy efficiency at 26 bucks instead of 12.,3.0,Maybe<hedges> you<engagement_markers> ought to<deontic_modal_words> buy efficiency at 26 bucks instead of 12.,0.016666666666666666,0.0,0.0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,u202528,Why you wanted to pass the disease to others?,2.0,Why you<engagement_markers> wanted<frame_markers> to pass the disease to others?,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,u8475,You want button fly or zipper fly? You want stonewashed or acid-washed?,1.0,You<engagement_markers> want button fly or zipper fly?<engagement_markers> You<engagement_markers> want stonewashed or acid-washed?<engagement_markers>,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,u171788,Just a regular sweet guy from Boston?,4.0,Just<boosters> a regular sweet guy from Boston<explicit_references>?<engagement_markers>,0.02702702702702703,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,u287168,I knew there wouldn't beany weirdness between you two.,2.0,I<self_mentions> knew<boosters> there wouldn't<hedges> beany weirdness between you<engagement_markers> two.,0.018518518518518517,0.0,0.0,0.018518518518518517,0.018518518518518517,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,u141455,We mustheal end take off and do not have enough time much.,5.0,We<self_mentions> mustheal<deontic_modal_words><boosters> end take off and do not<engagement_markers> have enough<adverbs_of_degree> time much.,0.017241379310344827,0.0,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,u60215,It was just one of those spontaneous things my girlfriend and I do.,3.0,It was just<boosters> one of those spontaneous things my<self_mentions> girlfriend and I<self_mentions> do.,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,u268454,I've seen it happen a number of ways.,4.0,I've<self_mentions> seen it happen a number of ways.,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,u243931,Deep in her when they go ?,5.0,Deep in her when they go ?<engagement_markers>,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,u31696,"and put the door, you know, being pulled up through the ceiling.",4.0,"and put the door, you know<engagement_markers>, being pulled up through the ceiling.",0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,u251696,I don't even believe in money anymore.,4.0,I<self_mentions> don't even<attitude_markers> believe in money anymore.,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,u266197,Those barrels of poison they got there.,2.0,Those<explicit_references> barrels of poison they<situation_dependent_references> got there<situation_dependent_references>.,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,u21544,"So here you will become famous by the end of your 50s,",2.0,"So<transitions> here<situation_dependent_references> you<engagement_markers> will become famous by the end of your<engagement_markers> 50s,",0.037037037037037035,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,u217433,"♪ Our whole universe was in a hot, dense state ♪ ♪ Then nearly 14 billion years ago expansion started...",1.0,"♪ Our<self_mentions><engagement_markers> whole universe was in a hot, dense state ♪ ♪ Then<transitions> nearly<hedges> 14 billion years ago expansion started...",0.009615384615384616,0.0,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,u135074,Nor taken in hand unadvisedly– - [Buzzing],4.0,Nor taken in hand unadvisedly– - [Buzzing],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,u110398,By creating something secure like a bank vault or a jail.,3.0,By creating something secure like<figurative_language> a bank vault or a jail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0
764,u197304,What about those offenders who have influence?,4.0,What about<hedges> those offenders who have influence?,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,u135639,(ringtone playing) We also believe he may have already killed one man.,3.0,(ringtone playing) We<self_mentions> also<transitions> believe<hedges> he may<hedges> have already killed one man.,0.0,0.0,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,u273562,"""Metternich is a worse tyrant than Napoleon"".",4.0,Metternich<explicit_references> is a worse<adverbs_of_degree> tyrant<negative_connotations> than Napoleon<explicit_references>.,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0
767,u17117,But that is not the most distant or most famous picture of our planet.,4.0,But<transitions> that is not the most distant or most famous picture of our<self_mentions> planet.,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,u234143,"The light was harsh, I felt cold.",2.0,"The light was harsh, I<self_mentions> felt<hedges> cold.",0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,u180702,Because I don't do stuff like this.,4.0,Because<causal_markers> I<self_mentions> don't do stuff like this.,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,u80535,You´re gonna wake up-- - Max.,4.0,You´re<engagement_markers> gonna<slang_and_colloquialisms> wake up-- - Max.<explicit_references>,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,u136244,When everybody sees you They will all be quite impressed,1.0,When everybody sees you<engagement_markers> They will all be quite<adverbs_of_degree> impressed,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,u253899,"Yes, we're still going around looking for more.",3.0,"Yes, we're<self_mentions><engagement_markers> still<transitions> going around looking for more.",0.02127659574468085,0.0,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,u227327,"I don't mean that, I'd like to eat alone.",3.0,"I<self_mentions> don't mean that, I'd<self_mentions><hedges><frame_markers> like to eat alone.",0.0,0.024390243902439025,0.0,0.04878048780487805,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,u9623,"It also may be very, very different in its fundamental properties 閳?",4.0,"It also<transitions> may<hedges> be very<adverbs_of_degree>, very<adverbs_of_degree> different in its fundamental properties 閳?",0.0,0.0,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,u19075,"These are tiles. The word, ""playful"" is a necessary aspect of our work",2.0,"These<situation_dependent_references> are tiles. The word, ""playful"" is a necessary aspect of our<self_mentions> work",0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,u156689,Think something must have switched on with Kelly Reyes.,4.0,Think<engagement_markers> something must<deontic_modal_words><boosters> have switched on with Kelly Reyes<explicit_references>.,0.01818181818181818,0.0,0.0,0.0,0.0,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,u2522,in which the person is fully immersed in what he or she is doing.,1.0,in which the person is fully immersed in what he or she is doing.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,u295135,It'il be quiet there and you can concentrate.,1.0,It'il<situation_dependent_references> be quiet there<situation_dependent_references> and<transitions> you<engagement_markers> can<deontic_modal_words> concentrate.,0.022222222222222223,0.0,0.022222222222222223,0.0,0.0,0.0,0.022222222222222223,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,u24474,And now I'll give you a few seconds to read it,2.0,And now<frame_markers> I'll<self_mentions> give you<engagement_markers> a few seconds to read it,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,u142727,"Do stay to the left here, please.",1.0,"Do stay to the left here<situation_dependent_references>, please.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,u248270,They sounded perfect from what you said.,3.0,They sounded perfect from what<endophoric_markers> you<engagement_markers> said.,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0
782,u138964,"Wow, it is good to see you.",2.0,"Wow<attitude_markers>, it is good to see you<engagement_markers>.",0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,u90363,God came to him earlier that day and told him that the time had come.,4.0,God<explicit_references> came to him<situation_dependent_references> earlier<chronological_markers> that day and told him<situation_dependent_references> that the time had come.,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.028985507246376812,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,u202292,So that the Lone Wolf never has to be alone again.,4.0,So<causal_markers> that the Lone Wolf never has to<deontic_modal_words> be alone again<transitions>.,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,u168680,How comethat is not good enough for you?,2.0,How comethat is not good enough<adverbs_of_degree> for you<engagement_markers>?,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,u241979,I got too much on my platter.´´,2.0,I<self_mentions> got too<adverbs_of_degree> much on my<self_mentions> platter.´´,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,u129274,I traded with the Chinese three years ago.,2.0,I<self_mentions> traded with the Chinese three years ago<chronological_markers>.,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,u76085,Super Furry Animals 'Slow Life'## Move you #,4.0,Super Furry Animals<explicit_references> 'Slow Life'## Move you<engagement_markers> #,0.022727272727272728,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,u35253,And how shall we look and verify that we actually have it?,5.0,And<transitions> how shall we<self_mentions> look and<transitions> verify that we<self_mentions> actually<boosters> have it?<engagement_markers>,0.017241379310344827,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,u192439,How should I get them to you?,2.0,How should<deontic_modal_words> I<self_mentions> get them to you<engagement_markers>?,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,u267434,"I think that took a lot of courage,right?",3.0,"I<self_mentions> think<hedges> that took a lot of courage,right<engagement_markers>?",0.024390243902439025,0.0,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,u19865,So it's in that same sense that we look back in time,4.0,So<transitions> it's in that same sense that we<self_mentions> look back<frame_markers> in time,0.0,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,u223893,"That was a recon element, 2nd SS.",4.0,"That<endophoric_markers> was a recon element, 2nd<chronological_markers> SS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0
794,u133898,And how does this man Stoneman figure?,4.0,And<transitions> how does this man Stoneman<explicit_references> figure?,0.0,0.0,0.02631578947368421,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,u286767,It must be a bitter moment for you Larry.,4.0,"It must<boosters,deontic_modal_words> be a bitter moment for you<engagement_markers> Larry<explicit_references>.",0.024390243902439025,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,u240043,We hugged and kissed that little prince,4.0,We<self_mentions> hugged and kissed that little prince,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,u31844,"it's more like the Wild West than it is like Rome, from a cultural standpoint.",4.0,"it's more like<figurative_language> the Wild West<explicit_references> than it is like<figurative_language> Rome<explicit_references>, from a cultural standpoint.",0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0
798,u189353,The giant ash cloud created by this super volcano,2.0,The giant ash cloud created by this<situation_dependent_references> super volcano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,u243465,We're here for the rest of our unnatural lives.,4.0,We're<self_mentions> here<situation_dependent_references> for the rest of our<self_mentions> unnatural lives.,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,u296180,Jimmy MacElroy stands alone at centre ice.,2.0,Jimmy MacElroy<explicit_references> stands alone at centre ice.,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,u261710,How much could I make in a day?,3.0,How much could<hedges> I<self_mentions> make in a day?<engagement_markers>,0.03225806451612903,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,u192168,"I'm better now, but it can come back!",4.0,"I'm<self_mentions> better now<frame_markers>, but<transitions> it can<deontic_modal_words> come back!<boosters>",0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,u73450,",We had just came out the deli.",1.0,",We<self_mentions> had just<boosters> came out the deli.",0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,u45999,"We have taken care of over 1,000 indigent patients that could have died,",1.0,"We<self_mentions> have taken care of over 1,000 indigent patients that could<hedges> have died,",0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,u276102,That was Leia kissing Luke to make Han jealous.,3.0,That was Leia<explicit_references> kissing Luke<explicit_references> to make Han<explicit_references> jealous.,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,u195171,"If you do it for me, I will do anything you want.",3.0,"If you<engagement_markers> do it for me<self_mentions>, I<self_mentions> will do anything you<engagement_markers> want.",0.04081632653061224,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,u158531,I can hope my ass is made of ice-cream but that don't make me a hot fudge sundae.,3.0,I<self_mentions> can<deontic_modal_words> hope my<self_mentions> ass is made of ice-cream but<transitions> that don't make me<self_mentions> a hot fudge sundae.,0.0,0.0,0.012345679012345678,0.037037037037037035,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,u82809,But she's always with you in spirit.,4.0,But<transitions> she's always<boosters> with you<engagement_markers> in spirit<figurative_language>.,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0
809,u60882,They say there is nothing that you cannot paint.,2.0,They<situation_dependent_references> say<evidentials> there is nothing that you<engagement_markers> cannot<deontic_modal_words> paint.,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0
810,u27958,We hope that the attendees of this conference will usher in,5.0,We<self_mentions> hope<attitude_markers> that the attendees of this conference will usher in,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,u186210,"Yeah, tell me something I don't already know.",4.0,"Yeah, tell me<self_mentions> something I<self_mentions> don't<engagement_markers> already know.",0.022222222222222223,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,u179576,"For fuck's sake, Judy, I've taken an hour out to come over here and be room meat.",4.0,"For fuck's sake<idioms><attitude_markers>, Judy<explicit_references>, I've<self_mentions> taken an hour out to come over here and be room meat<slang_and_colloquialisms>.",0.0,0.0,0.0,0.012345679012345678,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0
813,u109442,The only way we're gonna get out of this is if we escape.,3.0,The only way we're<self_mentions> gonna<slang_and_colloquialisms> get out of this is if we<self_mentions> escape.,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,u178970,"Actually, I made that last part up.",3.0,"Actually<boosters>, I<self_mentions> made that last<frame_markers> part up.",0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,u211035,A vast room cuts uselessly Isn't the waist sick?,5.0,A vast room cuts uselessly Isn't the waist sick?<engagement_markers>,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,u90867,"No, I don't think it's about that.",4.0,"No, I<self_mentions> don't think<hedges> it's about that.",0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,u162343,And I would never think to do such a thing.,4.0,And<transitions> I<self_mentions> would<hedges> never<boosters> think to do such a thing.,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
