,avg_labeled_utterance,engagement_markers,self_mentions,deontic_modal_words,slang_and_colloquialisms,adverbs_of_degree,transitions,explicit_references,frame_markers,chronological_markers,hedges,boosters,situation_dependent_references,causal_markers,place_time_svo,code_glosses,evidentials,figurative_language,attitude_markers,emotional_self_disclosures,positive_connotations,negative_connotations,self-mentions,endophoric_markers,additionally,idioms,pleonasms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
hedges,0.014049916186051876,-0.08110849511690456,0.08027868285410185,-0.04747967186361907,0.03388538315019408,0.09215983807031634,-0.034083525299492975,-0.06727992588749139,-0.019107781040544523,-0.03779762529419504,1.0,-0.05057388443309076,0.02421039371224725,-0.05846475765560112,-0.04920992757692884,0.008997129252415725,-0.02666738183092793,-0.0012739670713959898,0.02606285769962258,-0.02172743616873684,0.03256738692752462,-0.01984361425202314,-0.010975107476673625,-0.02298724023015918,-0.010975107476673596,0.011998315927156654,-0.010975107476673622,-0.05642309640743009,0.025063067518125696,0.03843196780886762,0.02803493856410691,-0.04914632514983287,-0.12523110040257518,0.0162814949482754,-0.017125868465001116,0.018715623441286567,-0.04456867366299896,-0.07142516382533252,-0.027304681852549435,0.012482669093701557,0.013801922686484643,-0.12033067934761028,-0.0658771102072441,0.028387020145602425,-0.04153964955349716,-0.02838028558042267,0.013154694071663099,-0.04941572098506569,0.06131072785007022,-0.05069632117497716,-0.048612149851550046,-0.052165857235271625,-0.08273236508789548,0.12047630810384505,0.03442702573517436,-0.02769282374734601,0.026418293361286378,0.0651625414311792,0.17587838410059106,0.007384205964496815,0.03726815886903976,0.012026843684268424,-0.030862714252436994,-0.03251074476451121,0.14596465175123333,-0.11635356401506808,0.135268912119179,0.020049179148101205,-0.15042293509345633,-0.06524509249170755,0.015276514658949674,-0.024611283505629685,-0.015943952533984593,-0.0320546453695033,0.11023158567236795,-0.12791162352447155,-0.1299403309446608,-0.053116861969800054,-0.06928233412808762,-0.0746098015231265,-0.0724066471492937,-0.05792934630360385,-0.06611113904047473,0.22167398205106725,-0.024180338395914817,-0.027486310429405292,-0.0509062543827151,-0.04940946506423072,-0.027889795889068852,-0.049582687137853416,-0.06482993750602656,-0.0576304164828047,-0.010372850394661483,-0.04538630433686446
boosters,-0.0018534606404849916,-0.009833561281645193,-0.0338885794498529,-0.042129441943164286,-0.035052792080995106,0.05934698027852465,-0.05130640494681427,-0.044939648634199726,0.01834161565813068,-0.052133920305177,-0.05057388443309076,1.0,-0.04113671844747062,-0.012529012744839052,-0.0053994171828832364,0.03300871803734663,-0.008320486669037784,-0.027963084541819085,0.06954934375390823,-0.02960390898265703,-0.0038246419280299087,0.01702491821433368,-0.010849587640305353,-0.029399751228288383,-0.010849587640305287,0.02283159395170133,-0.010849587640305304,-0.04547868525274529,-0.028431458266338885,0.08582039657016062,0.062457281523541526,-0.03793433403973334,0.06409374625654018,-0.019228045545552894,0.06850835449384912,-0.018865629347235874,0.005529954927312517,0.06027437384009702,-0.04536936622121896,0.002305415745889442,-0.020584291436575735,-0.0020485624019737176,-0.037637149239851814,0.005108392707325693,-0.020566334717464337,-0.036875653700995825,-0.004288227336566639,-0.012638018073648111,-0.018766558066553356,0.02646585429205416,-0.041667937212675636,-0.07927400272595564,-0.050097552798398275,0.03275807602433078,-0.039316587718773686,0.06887348179013619,-0.004640461105621296,-0.10806481994181776,0.05394942910965823,0.11142196462663695,-0.007029018830449316,-0.009561361033002423,0.041365348949950594,0.12616455143501926,-0.03260335251115323,-0.05238386765836649,-0.0027328928226732223,-0.013752857450577236,0.0006110574088633605,-0.1530667764466609,-0.007971187863590731,-0.02572371012042681,0.13408115304650006,-0.09934245279593083,-0.1413117722071026,0.06715455912515723,0.1458749942438433,-0.06478910648010097,-0.018428093430839836,-0.07289131110088402,-0.0712234951571991,-0.014040310225018466,-0.06224930548361527,-0.03639276113092469,-0.02800976821895257,-0.05357166169044695,0.025914236114526333,0.036544741194519496,-0.026993485159522643,-0.06501180643064669,-0.07989801406486116,-0.09290883005972077,-0.05260060566797918,-0.03554863798135107
situation_dependent_references,0.013629861193563676,0.07799242188495889,-0.08565847915615901,-0.049579715185694796,0.00652953072584902,0.042802404552351445,0.008843052913958777,0.06134689359625538,-0.04912259817686997,-0.030114648290341384,0.02421039371224725,-0.04113671844747062,1.0,-0.04447527052020134,-0.013905693211592558,0.013712559617682652,0.003321118821363269,-0.002927466433353303,0.07290377294229476,-0.02338676871461579,0.050786864980195086,0.04385373584255013,-0.008571057185097423,-0.02322548629121979,-0.008571057185097453,-0.02235712472413757,-0.008571057185097453,-0.013220618418297593,-0.014969161949748374,-0.09903535543635188,0.042071625968235014,-0.06565924808493916,0.028805248582259423,0.07353721319573753,-0.04004637545328773,-0.016637472610279556,-0.04485550688105881,-0.04097459564879491,-0.031116819455144343,0.035136206654193015,0.04099118939815563,-0.001076101087939166,0.04491715286689531,-0.043932080167291346,-0.0005250166101949438,-0.01193803795796532,-0.07041540401498149,0.01832611029580724,-0.05614904472687355,-0.07317943954385603,-0.023719701895216418,-0.003278833347446222,0.014797592269610449,-0.03861978095949515,-0.0716892681653465,0.039822382151365444,0.03379822703586377,0.03850425419995827,-0.01759271546921474,-0.06409990090034594,0.012040986866191185,-0.04803379180236984,-0.05447545801185694,-0.09060430396654326,0.04970907576583976,0.07013612169048133,-0.044039946719325034,-0.06722496373122962,0.022014755329182307,0.009075003188025753,0.06708166644847724,-0.027929904570731256,-0.07886074770114053,0.0765657948417625,0.04070927141094527,0.037401370694484834,-0.030308205752664033,-0.07387517968011534,-0.03156738187462489,-0.03215547298388394,-0.03206989299207096,-0.028033938582345583,-0.029581316536700184,-0.008465824381728743,-0.04938915742701028,0.023593330282437586,0.010467042531425805,-0.040373847357897216,-0.07795770836220779,0.020009330490043567,0.01234355427820314,0.016978074083610187,-0.03808852986665095,-0.0677313246674827
causal_markers,0.0833040224493239,-0.04262731097600166,0.023936711909794295,0.0006108983407253952,0.00043157604721923696,0.04614153106503618,-0.07720323796065773,-0.03882359445517572,-0.014002445206947411,-0.022887008256848692,-0.05846475765560112,-0.012529012744839052,-0.04447527052020134,1.0,-0.012738117715661197,0.0002191196618899701,-0.014875222610493833,-0.02086441941878942,0.020354514872040333,-0.022088706720680116,-0.021617218602321193,-0.020489324228563144,-0.008095328207076164,-0.01260219874675227,-0.008095328207076168,-0.021116212212784705,-0.008095328207076171,-0.0036134932660392863,-0.005648857269415385,0.010127205684600016,-0.03207438597153788,-0.04506567163460206,0.017259189180498957,0.047289827110416134,0.06365239637909925,0.17656163742953668,-0.024589160841414322,-0.010401968808847945,0.010892808579891645,-0.008614163937020804,-0.0297409680131353,0.016337454540353562,-0.05081693224567955,0.06588055736473702,-0.017412891474422383,-0.0435264760934472,-0.002935558417316866,-0.02102640896506252,-0.02047059512011925,0.05547534366783489,0.09142176101960796,0.021767533786047982,-0.061001574591122265,0.01370955003604959,-0.024679261584698787,0.043871851854843436,-0.005709663121704999,-0.03293206216345109,0.03164686480178505,0.024208517172980146,0.011236700581869024,-0.06920559226959334,-0.022614600184362267,0.002690298098716187,-0.001426902950632402,0.01698855330921563,-0.0012869801551805699,-0.014199619628561694,-0.008446837692544935,-0.024626460207982766,-0.01820122600792192,0.0003134792897465265,-0.005897267644046502,0.03524557186335708,-0.029158548323496257,-0.02678983776485375,0.03970860747452684,0.013814512282812687,0.07988136912094612,-0.013671764769333322,-0.015568068028097612,0.1042885270638776,-0.021376639063743347,0.03690318348259244,0.005789432554451201,-0.0212220092888437,-0.028331122714721817,-0.07174723021130142,-0.03624780556492268,0.08216478728512006,-0.01795590159838392,7.494519710255385e-05,0.1809327922940486,0.4750567480334033
place_time_svo,-0.03147970345906275,-0.05531938295186651,-0.047128918871550005,-0.065129250503157,-0.022896173337393026,-0.012461378989353487,0.0025434799802716507,0.02764559374566964,-0.057261730114425397,-0.011601453222595294,-0.04920992757692884,-0.0053994171828832364,-0.013905693211592558,-0.012738117715661197,1.0,-0.02955518805391312,-0.023706393264454274,0.012196099313459177,-0.03615240624283006,-0.004842840271192691,-0.018924258561997514,-0.017936871370690312,-0.007086854555770229,-0.019203657119345064,-0.007086854555770239,-0.01848566492831965,0.0688279506335235,0.11370477279588156,-0.015830777531264058,0.028802648346639013,0.052029898629943123,0.13138893608660218,0.03057783898786602,-0.0839309428630473,-0.04326706225100969,-0.007878265946949152,0.16094630545912958,-0.03593686325629189,0.008701497161186482,-0.03158932653050657,-0.033922446918091924,-0.030998948236491033,-0.043850790524444475,-0.01928664852194813,-0.0007910896713587441,-0.009079644017030456,0.038943646458050415,-0.021944883732109406,-0.015670518957005757,-0.0166231666116229,0.00022700535319902597,-0.007072112209182597,0.0032889389887919623,-0.03267190919754226,0.03374968891428773,-0.02958078847752672,-0.0317611989180354,0.028542163573104275,-0.07725785974901628,-0.030370829876417055,-0.0499921061949574,0.08763910091980139,0.07418083288300138,0.0268940816237993,-0.10697847635588913,0.07450342772402174,-0.07133729806204044,0.025989173933522174,0.0988141473028274,0.03976285207194794,0.0014909132817778285,0.006556135730390879,-0.03203859790270279,0.012400798215088858,0.039741651385262936,0.023761298100947986,5.744180594348476e-05,0.04787537088523002,0.05045299713663148,0.13956322748296743,0.14044766345178877,0.03970671563023916,0.11627318564950592,-0.042541005742380004,0.05050524547475933,-0.050853631944214356,0.08828795353765886,0.0010268684438621942,0.06334629818266138,0.14781978476337163,0.33593386623389154,0.11320048119182893,-0.015982120134552098,-0.04604579028092936
code_glosses,0.0800905643512271,-0.05723427904387288,0.007919458002492013,-0.0409094895611761,-0.013514327320377611,-0.039833401623529975,-0.005238286748863971,-0.029406528048694022,-0.03726853181486854,0.031402049978651494,0.008997129252415725,0.03300871803734663,0.013712559617682652,0.0002191196618899701,-0.02955518805391312,1.0,-0.013992554713857195,-0.010780946536650507,-0.029731837409543015,-0.011413553449033477,-0.011169928735847563,-0.010587129440146871,-0.004182972880545688,0.03516021239868418,-0.004182972880545696,0.015435194314209422,-0.004182972880545695,0.07944646336258018,0.057229037998069165,-0.07680876496828129,-0.07560169232190418,0.06943776185751516,-0.05734313564980244,0.03258592112486396,0.023227276152783985,-0.001320543606701673,-0.02931699876079486,0.014347871430525478,-0.008139996994393087,-0.05578748341351265,-0.06304893430331056,-0.018713781247133597,0.010015903127157328,-0.05752783047388245,0.03234521362950031,0.033729401232582064,0.012367580462541073,0.018872272816356055,0.016517358223611764,-0.014086326356631483,0.02116663347295622,0.04622090519102571,0.016422766792333166,0.028321913518400018,0.04091043428808024,-0.02029563837699023,0.01598055458024164,-0.0010439776556618653,-0.000838071948050894,-0.012935522542421675,-0.004678798030503413,-0.006702171191772678,-0.014101279396225321,-0.06066217512475886,0.03816468625709487,-0.02088313411065774,0.02345520039511796,0.024511127421625964,-0.023333816822133438,0.05266305086985908,-0.10269859072791135,0.041482852825780986,-0.0837582746643954,0.06134270963723298,0.01785180690014628,-0.09258000356173997,-0.05572745874061666,0.002495674837959092,0.06523887569995569,-0.022042327742461346,-0.021287028655592708,0.0911936886390862,-0.020280965648112905,0.07066651492968874,-0.00373765292870748,-0.002344475341124321,-0.06153547428279275,-0.046491487488904255,0.018988711057679967,0.07988633184507318,0.022020012111325364,0.013841015943386362,0.022945584578653203,0.009363850986676837
evidentials,0.03866862850646101,-0.023607669576758347,-0.052456212682748575,0.010948359082057746,-0.010839922844578626,-0.025103694193719182,-0.04015437090664477,-0.006339704405906385,-0.02989331246955551,-0.0006172810341888353,-0.02666738183092793,-0.008320486669037784,0.003321118821363269,-0.014875222610493833,-0.023706393264454274,-0.013992554713857195,1.0,-0.008647461755096317,-0.013688986879884693,-0.009154879546497472,-0.00895946670563889,-0.008491999901742235,-0.0033551875880429103,-0.009091744652695993,-0.0033551875880429025,-0.008751819729913596,-0.0033551875880429,-0.019291308843856797,-0.024654049967324974,-0.0196593950202296,-0.00640098478189538,0.0007799532685420393,-0.05392659527833915,0.014991549204855428,0.010121704188866666,-0.019122747470535467,0.05455313972766584,-0.005629435198513836,0.311537501411068,-0.015946982514319388,-0.055217268069553835,0.05522296446830646,0.03546666392384473,-0.050739154766578975,-0.039858263212098656,-0.0180798856148496,-0.0338355665191337,-0.027276671363544645,-0.03340728606446149,-0.05156987633272804,0.10495445174470018,0.07225784899135158,-0.006851216387141501,0.05796857138465012,0.04418285479752206,0.0428573506066986,0.00799285557531067,-0.025149432429625022,0.033432299575960424,-0.01915458071959988,0.024981634411878773,-0.022897309338008726,0.0027154402722057644,-0.021033810357727493,0.03538759588902778,-0.036032045233952724,0.08497429643474301,0.0628039975069942,-0.05455237242773656,0.05131539511729931,0.002171967832363428,0.07432463808795155,-0.0053923451837999655,0.07023365400960234,-0.03163632409564572,-0.04753726360451915,-0.03117058086722029,0.11858066397900817,-0.002411004835329676,0.031188480902686694,0.02735549684443985,-0.00456388426162253,0.003298660306864943,0.12285718596890455,0.023562871520237057,-0.044021322456653925,-0.0518603847014437,-0.02399151399588033,0.035049261745658665,0.0184114130087188,-0.012532737865144528,-0.027347470458704424,-0.03723068357386012,-0.015509909752454457
figurative_language,0.06735234678458213,-0.03060021839188249,-0.04658216064299292,-0.015877029958853265,-0.008351915074742196,-0.02461722138372211,-0.03322119142020358,-0.0014955281104490046,-0.009068880679637483,-0.01658552031806345,-0.0012739670713959898,-0.027963084541819085,-0.002927466433353303,-0.02086441941878942,0.012196099313459177,-0.010780946536650507,-0.008647461755096317,1.0,-0.01837440926017233,0.027370560050986075,-0.0069030662038245295,-0.006542893617507754,-0.0025850960562120774,-0.007004983366513061,-0.002585096056212079,-0.00674307891132714,-0.002585096056212079,-0.019272195305615997,-0.018995387193048902,-0.026681887770523206,-0.035500889244780696,0.0002411098658792751,-0.07645580495704404,0.023885167903842913,-0.0005107915084226279,0.0020906715591789134,0.024654891923301545,-0.008456194471495737,-0.014220205261583421,0.011930699937673091,0.0428183292470058,-0.01706855193458744,-0.0038494983180181594,-0.015367315601780349,-0.024640549735469173,-0.029962325264581428,-0.009273072853156403,-0.029582501034868265,-0.025739557383246892,-0.027938893129825,-0.013622821775175173,-0.021907581463638987,-0.034424751576212914,0.07147138446001078,0.20147770967245368,-0.012542795811724117,0.03647145096001173,0.008083233969344683,0.06476787489681425,-0.01670932938813988,-0.021948477297013335,0.009419099060669525,0.1108516929733045,0.06370454110568448,0.012806920303521012,-0.09739205265854074,0.08553940623038873,0.2076489676856481,-0.07208689724167915,-0.027717899179988723,-0.0408252296002074,0.012905691924360032,0.02669035659802259,-0.02250714434184236,0.005191735714147913,-0.12253732571027903,-0.05013739460996105,-0.011941665819845761,-0.003772820414112896,-0.01662722544597511,-0.016216123155210278,-0.017371583974059555,-0.018250204043562188,0.11103485085464503,-0.01642301527500889,0.004084622553680655,-0.022184184553892226,0.018933346950432688,0.13493355910134003,0.02197103330088492,0.01087469970315267,0.009679626966213075,-0.0031321320430600375,-0.015613230796933128
attitude_markers,0.05645216929807915,-0.030668152473589585,0.023339575945564905,-0.026120380923315926,0.04446013154278473,0.16087890341977074,0.04162327085842293,0.01984109041687166,-0.038583024754772266,-0.018877721455488522,0.02606285769962258,0.06954934375390823,0.07290377294229476,0.020354514872040333,-0.03615240624283006,-0.029731837409543015,-0.013688986879884693,-0.01837440926017233,1.0,-0.01945258716128909,0.012215996475348049,-0.005169983422750124,-0.0071292122050748575,-0.019318436076247055,-0.007129212205074868,-0.01859615249456425,-0.0071292122050748705,-0.06721530513559716,-0.03838824164622656,0.05093299131890716,0.03585779066666648,-0.08757984407096814,-0.015996535055768393,0.025236566973559582,0.0030598252741686413,-0.04314442078157508,-0.0026395599466226194,-0.035294762152622484,-0.016423855882128215,0.08584153828701198,0.09016252601959213,-0.05220991196343992,-0.029454813426561508,-0.03084267141734596,0.03301608828277891,-0.05219376296024325,-0.057865675253688166,-0.025685024370579585,-0.027777773513342815,-0.09442016394483664,0.006147239942591107,-0.02615225912216119,-0.10097394881222164,0.051510547120145946,-0.027116996297740996,0.004640327127565927,0.06755764816144404,0.036963440740141226,0.07957747094866323,0.00042666775856095476,0.107146044403933,-0.009407127883042312,-0.035899372854787476,0.08863357073164507,0.0007785173458948304,-0.12723526624425824,-0.012611259504342085,-0.023919305607603816,-0.03449477659081442,-0.10244648092832583,0.04597077761234274,-0.028774298677223635,0.12684409129820617,-0.0891559184218505,0.024357371458050548,-0.03880146110099362,-0.027540666890083918,-0.04696656266757827,-0.0754745196223728,0.012154214095223612,0.006892525828573639,-0.06549426125372283,0.03245934194064395,0.057438696639654244,-0.016501047314800305,0.017948466832439926,0.0037755138064154126,0.042540128345760375,-0.010294399916034156,-0.03967025525815574,-0.04381221561996772,-0.01854454740437805,0.0325328945500154,-0.01909851757481356
emotional_self_disclosures,-0.028127379060300467,-0.04256016934835164,0.159132201118812,-0.032987509546783,-0.008841990708635337,-0.026061716480517402,-0.035170552291122786,0.016912271570993318,-0.013051572961580589,-0.02716430965146259,-0.02172743616873684,-0.02960390898265703,-0.02338676871461579,-0.022088706720680116,-0.004842840271192691,-0.011413553449033477,-0.009154879546497472,0.027370560050986075,-0.01945258716128909,1.0,-0.007308125943461565,-0.006926819065551729,-0.0027367849296123965,-0.007416023425353834,-0.0027367849296124065,-0.0071387508790479465,-0.0027367849296124004,-0.019148865535219436,-0.020110002983124757,0.1512572428189748,-0.007262005567710103,-0.01701346902765224,0.033664285062134966,-0.05832788067207113,-0.053744907353062914,-0.025662807152480305,0.020367118086526935,-0.03753441249801275,-0.015054621805010313,-0.03244180965255488,-0.012078417789890777,-0.03541498269221313,-0.04010908341600555,-0.04736554089400076,-0.016972500760031865,-0.031720461621997174,-0.03580138890364549,-0.004739509030089247,0.007367108071801071,-0.030730881082307333,-0.02297049152486575,-0.02742553093411274,-0.04861388981505342,-0.05906860205475488,-0.019026617516003246,-0.013278784929574853,-0.007576003223988249,0.0184663741976217,-0.015806874692963994,-0.026478332044124912,-0.020098979050751385,0.12314980963653732,-0.01543442325331305,0.07026047012450366,-0.031483759794706107,-0.03250454189133027,0.031474488710087456,-0.010304803838265464,-0.014884121801466203,-0.04596671062013138,0.034496524725561896,-0.020681981559550484,0.10130205786273334,-0.0898722985931772,-0.0036445168938194165,0.033878941737767836,0.011480682366995227,0.0020649943723877904,-0.037487749209251936,-0.005387493287624616,-0.004725941930471921,-0.04428198438911999,0.0008027045831652808,-0.03480142912384392,0.02331045564661727,-0.006238421455488338,0.025084234627819182,0.024012708637574192,-0.008288750785881713,0.0031030708013739263,-0.02269717225807916,-0.02558491780690105,-0.02699357636985976,-0.03188828328133336
positive_connotations,-0.004194102103405796,-0.01917119904710552,-0.019287260265562375,-0.008405510832069269,-0.008653256546220222,0.009688383690379918,-0.003661150568103679,0.010316928722942622,-0.0031133076783421733,-0.026584481714678265,0.03256738692752462,-0.0038246419280299087,0.050786864980195086,-0.021617218602321193,-0.018924258561997514,-0.011169928735847563,-0.00895946670563889,-0.0069030662038245295,0.012215996475348049,-0.007308125943461565,1.0,-0.006778964647059608,-0.0026783676762560686,-0.007257726836298566,-0.0026783676762560694,-0.006986372731157389,-0.0026783676762560595,-0.010323947377271143,-0.019680750714687056,-0.0037766870893893843,0.024437770761866373,-0.007462963946878706,0.014142282688155629,-0.03348995909231881,0.009321292675272761,-0.025115029104216348,0.006335354724363604,-0.036733232521920046,0.008712632451791996,0.13501915800599448,0.07148392781788682,-0.003257571281921012,0.045289523549717305,-0.020308342006072774,0.02474302963756399,-0.01059069099116301,-0.03503720068283799,-0.007008972342826249,-0.00043611058498532583,-0.05260846828153466,-0.028244592154407475,-0.019501798755293995,-0.013230434170113445,-0.046018100994681906,-0.008910667692840341,-0.012995346455801495,0.02029031701429436,0.07909618802037426,-0.044841645566749126,-0.03997995086229859,-0.03753176476743851,0.02142644776181082,0.00613866719454085,0.019460120341381937,-0.04593504334981646,-0.017132584144746277,-0.01902920708834412,-0.011744706590800865,0.007868198892223958,0.011831847606502638,0.00290676721580799,0.010643973539914585,0.019546021443861826,-0.01815820901079419,0.07991351286405338,0.0032630768194284836,-0.06917263031213454,0.046851982317325826,-0.036687565270930624,-0.016527389603991686,-0.01608848949268311,-0.04333677606339778,-0.018908680966764225,-0.022054989102948112,-0.0077462124209429165,0.058531146121084884,0.007024902927806936,0.01408706176498826,0.028994527411216203,-0.00021068031533116204,0.013079494842558608,-0.021012481389759894,-0.032184565083628935,-0.02045758877662568
negative_connotations,-0.03799798734353906,-0.000565298959080352,-0.030600438767895626,0.02602041855527003,0.01984834982588213,-0.014507057543029134,0.021074425987806133,-0.023172421780929334,0.004807296911077175,-0.012613039942456189,-0.01984361425202314,0.01702491821433368,0.04385373584255013,-0.020489324228563144,-0.017936871370690312,-0.010587129440146871,-0.008491999901742235,-0.006542893617507754,-0.005169983422750124,-0.006926819065551729,-0.006778964647059608,1.0,-0.002538621861196386,-0.006879049569092003,-0.002538621861196385,-0.006621853565143914,-0.00253862186119639,-0.05640078076947487,-0.018653892985633653,0.11429101391227943,0.03926115196057923,-0.02989714445541377,0.07761617561107856,-0.07461542619866528,-0.03369116529930716,-0.023804633879718182,-0.002461428353810813,0.15893766718715133,-0.013964558052303898,-0.04692970433354677,-0.03721520306313786,0.03545874544260878,-0.03653175734426151,-0.0407201210312248,-0.03698875536428752,-0.029423670252469336,0.00813952344281401,-0.029050674405508535,-0.02527681821091633,-0.018756035091040013,0.04118719852784172,-0.011948843070494385,-0.045093891780442166,-0.08816519168164073,-0.007047202426879026,0.07184074165426968,-0.10228130406663204,-0.13768960812030218,-0.042501999533870564,0.04372679350815219,-0.04376522712541199,-0.022741800725362672,0.10140623798490624,0.14741429930974212,-0.07369834313773801,-0.0876607770211669,-0.02352041287535557,-0.004696408739589768,0.02438803743393158,-0.08789828001391287,-0.030113782685619934,-0.019184456166736884,0.16618335513515453,-0.08037471923937096,-0.15834216630629036,0.06748074491461209,0.13394744764725708,-0.008922323985926314,-0.034773364410163085,-0.010676907846566693,-0.010168487340946336,-0.041075647710212215,-0.007631948254076109,-0.07011223987299015,-0.026615493516857158,-0.054102395825977534,0.04332530359312875,0.04100920225371782,-0.03317919992442409,-0.039225138200031824,-0.03327910083153243,-0.02759863548160462,-0.006056315011034771,-0.03441694012297877
self-mentions,-0.031111982152502445,-0.018463915934839426,-0.02452483353882852,-0.012089649244392011,-0.003240516418433266,-0.009551403403442859,0.1281705077575323,-0.012645287838922875,-0.008936389238914001,-0.009955494675537371,-0.010975107476673625,-0.010849587640305353,-0.008571057185097423,-0.008095328207076164,-0.007086854555770229,-0.004182972880545688,-0.0033551875880429103,-0.0025850960562120774,-0.0071292122050748575,-0.0027367849296123965,-0.0026783676762560686,-0.002538621861196386,1.0,-0.0027179112104104217,-0.0010030090270812446,-0.002616293116895861,-0.0010030090270812453,-0.0038661653910747984,-0.007370149663006752,0.004898385657245428,0.020799604577591824,-0.021553286274940714,0.011496857234185436,-0.02216463273875292,0.0077251845844878335,-0.009405206436089334,0.06727732906352489,-0.013756051545866094,-0.0055173942995432705,0.05007922090527655,0.07238054694486748,0.006023611349184961,0.050809958625761216,-0.02513933246078488,0.04866133265113718,-0.011625286666041833,-0.013120912741027247,-0.01147791607600475,-0.009986866192624948,-0.019701092219368502,-0.01785149479675339,-0.015145430714557128,-0.01781658828884927,-0.005060766498271761,-0.009137104224035918,-0.004866564781515471,0.025455286322682767,0.031548404983848075,0.008872011621928385,-0.014971899479164785,0.05666715199959579,0.10167037714812242,-0.022778843283357067,-0.01633055819321115,-0.00797046188828068,0.0150983515533293,-0.013823687597873075,-0.009609572423870448,0.030866752413605845,-0.016011671397516643,0.030433311131114773,-0.007579775077574168,-0.00032388982430321765,-0.019996228055170196,0.004306468667863426,0.006429508341518257,-0.028054032691204052,-0.014546507135923372,-0.01373894983672056,-0.010090864398632765,-0.00999879155494341,-0.016228980801077552,-0.007081020977065687,-0.0027501323361143882,-0.010515776558013782,0.025101484314553158,0.005906771481624718,0.0022630343144240087,0.006720906660194396,-0.01851688667150562,-0.013148566573614604,-0.013161116696423872,-0.012052642957776425,-0.015016480631523265
